#./double_munderdamped_3d --dev=0 --amp=250.0 --omega=1 --mass=0.1 --force=0 --Dg=0.01 --block=256 --paths=1024 --periods=1000 --trans=100 --samples=10000 --spp=10000 --algorithm=euler --pav=1 --mode=moments --domain=1d --domainx=a:-1:3:300:1 --domainy=s:-1:2:100:1 --domainz=a:-1:2.5:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=5.0 --zeta=0.2 --comp=0 --mean=1.0 --second=50.0 --skew=0.99 --distribution=s>> 1D_double_a:-1:3:300:1_50.0_5.0_0.99_1.0_0.1.dat
#a <<v>> <<v^2>> qnu(q) mu_q Dx Gx Gv EBx EBv
3.114106e-01 9.974042e-01 1.254940e+03 9.699292e-01 1.574509e+06 1.252955e+02 6.042462e-02 1.700500e+00 1.996894e-04 4.506947e-02
3.211195e-01 1.004075e+00 1.254876e+03 9.385854e-01 1.551676e+06 1.234785e+02 5.908051e-02 2.807981e+00 1.831589e-04 4.425716e-02
3.311311e-01 9.969086e-01 1.254967e+03 9.610133e-01 1.557383e+06 1.239326e+02 1.765709e-01 2.270132e+00 1.975692e-04 4.378050e-02
3.414549e-01 9.990568e-01 1.254964e+03 9.960135e-01 1.647988e+06 1.311427e+02 -1.981596e-04 2.103530e+00 1.963595e-04 4.764504e-02
3.521005e-01 9.969604e-01 1.254727e+03 9.589514e-01 1.551333e+06 1.234511e+02 1.220876e-02 2.501773e+00 2.053677e-04 4.334010e-02
3.630781e-01 1.006124e+00 1.255495e+03 9.566892e-01 1.587842e+06 1.263564e+02 8.830327e-02 1.676856e+00 1.912796e-04 4.403481e-02
3.743978e-01 1.009704e+00 1.255670e+03 9.690464e-01 1.583735e+06 1.260296e+02 1.303897e-01 2.270529e+00 2.084227e-04 4.437262e-02
3.860705e-01 1.001772e+00 1.254080e+03 9.705248e-01 1.494952e+06 1.189645e+02 1.037341e-01 2.217068e+00 2.031820e-04 4.274741e-02
3.981072e-01 1.015430e+00 1.254459e+03 9.203283e-01 1.504393e+06 1.197158e+02 1.823430e-04 3.158755e+00 1.921424e-04 4.137935e-02
4.105191e-01 1.009204e+00 1.254928e+03 1.005584e+00 1.591553e+06 1.266517e+02 2.744995e-02 2.989008e+00 1.952553e-04 4.481473e-02
4.233179e-01 1.005392e+00 1.255248e+03 9.316859e-01 1.520552e+06 1.210017e+02 8.472577e-02 3.382360e+00 2.016200e-04 4.365156e-02
4.365158e-01 9.976844e-01 1.253934e+03 9.448596e-01 1.580236e+06 1.257511e+02 2.216012e-01 3.736183e+00 2.088282e-04 4.572431e-02
4.501252e-01 9.898263e-01 1.254653e+03 9.873267e-01 1.680525e+06 1.337319e+02 5.926439e-02 2.176582e+00 2.089515e-04 4.996925e-02
4.641589e-01 9.967096e-01 1.254903e+03 9.685940e-01 1.659689e+06 1.320738e+02 2.968618e-02 3.497678e+00 2.090579e-04 4.772087e-02
4.786301e-01 1.009880e+00 1.254747e+03 9.622479e-01 1.539406e+06 1.225020e+02 1.637147e-01 2.038401e+00 1.897455e-04 4.513125e-02
4.935525e-01 1.005912e+00 1.255339e+03 9.847831e-01 1.642334e+06 1.306928e+02 -4.305073e-02 2.241586e+00 1.966691e-04 4.562006e-02
5.089401e-01 9.967384e-01 1.253894e+03 9.792686e-01 1.610837e+06 1.281864e+02 3.679835e-02 2.981447e+00 1.939988e-04 4.498201e-02
5.248075e-01 1.000950e+00 1.253947e+03 9.613108e-01 1.565485e+06 1.245773e+02 -3.352949e-02 1.989423e+00 2.094303e-04 4.552479e-02
5.411695e-01 9.816338e-01 1.254397e+03 9.468624e-01 1.627502e+06 1.295125e+02 3.121594e-02 4.097336e+00 2.077583e-04 4.759815e-02
5.580417e-01 1.002803e+00 1.255181e+03 9.114151e-01 1.481298e+06 1.178779e+02 1.408552e-01 1.979731e+00 2.022290e-04 4.198125e-02
5.754399e-01 9.899314e-01 1.254384e+03 9.908455e-01 1.515027e+06 1.205620e+02 -7.887049e-02 3.281946e+00 1.776383e-04 4.524628e-02
5.933806e-01 1.005638e+00 1.255625e+03 9.305115e-01 1.540026e+06 1.225514e+02 1.897320e-01 2.984762e+00 2.023031e-04 4.298099e-02
6.118806e-01 1.004969e+00 1.255502e+03 1.010504e+00 1.636919e+06 1.302619e+02 5.834784e-02 2.901726e+00 1.933758e-04 4.550933e-02
6.309573e-01 1.000461e+00 1.255172e+03 9.470818e-01 1.593467e+06 1.268041e+02 7.485732e-02 2.374338e+00 1.986449e-04 4.591674e-02
6.506289e-01 1.001283e+00 1.254135e+03 9.810890e-01 1.665856e+06 1.325646e+02 6.329257e-02 2.471540e+00 1.995033e-04 4.534452e-02
6.709137e-01 9.965053e-01 1.255134e+03 9.041909e-01 1.487180e+06 1.183460e+02 8.236132e-02 2.121934e+00 1.800093e-04 4.357955e-02
6.918310e-01 1.008657e+00 1.255472e+03 9.453905e-01 1.619828e+06 1.289018e+02 5.146463e-02 3.253982e+00 2.119195e-04 4.579831e-02
7.134004e-01 1.010679e+00 1.254890e+03 9.349286e-01 1.442066e+06 1.147560e+02 1.025190e-01 2.231529e+00 1.791407e-04 3.873547e-02
7.356423e-01 9.987073e-01 1.254891e+03 9.319436e-01 1.493309e+06 1.188337e+02 6.133585e-02 3.463573e+00 1.906466e-04 4.298859e-02
7.585776e-01 1.006532e+00 1.255119e+03 9.706583e-01 1.578719e+06 1.256305e+02 8.586391e-02 2.317654e+00 2.036249e-04 4.347734e-02
7.822280e-01 1.016976e+00 1.255511e+03 9.021023e-01 1.490125e+06 1.185804e+02 8.226994e-02 1.875471e+00 1.900154e-04 4.004544e-02
8.066157e-01 9.937543e-01 1.254921e+03 9.809272e-01 1.531044e+06 1.218366e+02 1.521071e-02 2.550402e+00 2.181918e-04 4.625751e-02
8.317638e-01 1.005656e+00 1.253820e+03 9.239886e-01 1.480980e+06 1.178527e+02 1.558971e-01 2.230227e+00 1.850236e-04 4.267252e-02
8.576959e-01 9.964555e-01 1.255276e+03 9.859887e-01 1.573548e+06 1.252190e+02 -1.066381e-02 2.873949e+00 1.937779e-04 4.558724e-02
8.844365e-01 9.958278e-01 1.254942e+03 9.566650e-01 1.639321e+06 1.304530e+02 9.147534e-04 2.150599e+00 1.857979e-04 4.563596e-02
9.120108e-01 9.970065e-01 1.254722e+03 1.007438e+00 1.662609e+06 1.323062e+02 -5.337037e-02 1.903420e+00 1.904729e-04 4.729375e-02
9.404449e-01 9.971870e-01 1.255336e+03 9.391124e-01 1.691949e+06 1.346410e+02 9.189800e-02 1.890134e+00 1.891093e-04 4.796644e-02
9.697654e-01 1.006526e+00 1.254584e+03 9.699371e-01 1.601942e+06 1.274785e+02 9.816025e-02 1.773462e+00 1.834663e-04 4.372989e-02
1.000000e+00 1.003166e+00 1.254511e+03 9.357197e-01 1.418525e+06 1.128827e+02 3.552621e-02 2.264335e+00 1.925165e-04 4.066963e-02
1.031177e+00 1.002395e+00 1.254398e+03 9.276471e-01 1.498597e+06 1.192545e+02 4.093523e-03 2.502346e+00 1.857880e-04 4.252817e-02
1.063327e+00 1.001326e+00 1.254677e+03 8.815086e-01 1.557032e+06 1.239046e+02 -5.425189e-02 1.720573e+00 1.858493e-04 4.337858e-02
1.096478e+00 1.009327e+00 1.254737e+03 9.718502e-01 1.648046e+06 1.311474e+02 1.344441e-01 2.096570e+00 2.030650e-04 4.629421e-02
1.130663e+00 9.962368e-01 1.253782e+03 1.004239e+00 1.567750e+06 1.247576e+02 1.156195e-01 2.217706e+00 1.873068e-04 4.720407e-02
1.165914e+00 1.008173e+00 1.254859e+03 9.629976e-01 1.702705e+06 1.354969e+02 4.144990e-03 1.433489e+00 1.927971e-04 4.672411e-02
1.202264e+00 9.952456e-01 1.253891e+03 9.929160e-01 1.670630e+06 1.329445e+02 -6.503932e-02 2.555637e+00 1.838636e-04 4.727870e-02
1.239748e+00 1.010244e+00 1.254800e+03 1.030704e+00 1.630522e+06 1.297528e+02 1.420132e-01 2.058357e+00 2.079756e-04 4.785533e-02
1.278400e+00 1.010726e+00 1.255715e+03 9.825990e-01 1.638402e+06 1.303799e+02 -5.420257e-02 1.669036e+00 1.899483e-04 4.616865e-02
1.318257e+00 1.001990e+00 1.254817e+03 9.493167e-01 1.470265e+06 1.170000e+02 8.412700e-02 3.095978e+00 1.860740e-04 4.211344e-02
1.359356e+00 9.920949e-01 1.254141e+03 9.523916e-01 1.496662e+06 1.191006e+02 7.765102e-03 1.996913e+00 1.996610e-04 4.304049e-02
1.401737e+00 1.008701e+00 1.254748e+03 9.878702e-01 1.743337e+06 1.387304e+02 -2.224979e-02 3.795059e+00 1.947938e-04 4.746867e-02
1.445440e+00 1.000615e+00 1.254118e+03 9.597166e-01 1.656339e+06 1.318073e+02 7.012826e-02 1.523184e+00 1.950975e-04 4.543883e-02
1.490505e+00 1.000738e+00 1.254891e+03 9.924100e-01 1.532199e+06 1.219285e+02 -2.845905e-02 1.985397e+00 1.970266e-04 4.340247e-02
1.536975e+00 9.965335e-01 1.253801e+03 1.022733e+00 1.709637e+06 1.360486e+02 1.086619e-01 4.324122e+00 2.124433e-04 4.968280e-02
1.584893e+00 1.002437e+00 1.254431e+03 9.245548e-01 1.501542e+06 1.194889e+02 8.169277e-02 1.955443e+00 1.981806e-04 4.302982e-02
1.634306e+00 1.017073e+00 1.254532e+03 1.001159e+00 1.693051e+06 1.347287e+02 5.017743e-02 1.776388e+00 1.971785e-04 4.563322e-02
1.685259e+00 1.019543e+00 1.255691e+03 9.459184e-01 1.486407e+06 1.182845e+02 -3.316131e-02 2.081709e+00 1.818650e-04 4.035430e-02
1.737801e+00 1.015766e+00 1.254279e+03 9.299782e-01 1.508258e+06 1.200234e+02 2.870239e-02 2.883591e+00 1.983577e-04 4.132696e-02
1.791981e+00 1.016459e+00 1.254026e+03 9.694611e-01 1.555958e+06 1.238192e+02 3.092493e-02 2.081112e+00 1.855816e-04 4.236764e-02
1.847850e+00 1.015711e+00 1.254493e+03 9.212287e-01 1.482239e+06 1.179528e+02 -8.339045e-03 1.956781e+00 1.781975e-04 4.022131e-02
1.905461e+00 1.003913e+00 1.254679e+03 9.422214e-01 1.472227e+06 1.171561e+02 -6.049007e-02 2.146505e+00 1.845995e-04 4.116604e-02
1.964868e+00 1.014891e+00 1.254489e+03 9.220300e-01 1.536610e+06 1.222796e+02 -2.352143e-02 2.229831e+00 1.805271e-04 4.193207e-02
2.026127e+00 1.013238e+00 1.254539e+03 9.360589e-01 1.510350e+06 1.201898e+02 6.303178e-02 2.537976e+00 1.914231e-04 4.199788e-02
2.089296e+00 1.029553e+00 1.255430e+03 1.009024e+00 1.709600e+06 1.360456e+02 1.161196e-01 1.681934e+00 1.956290e-04 4.501728e-02
2.154435e+00 1.017357e+00 1.253892e+03 9.956270e-01 1.621564e+06 1.290400e+02 4.284151e-03 2.163471e+00 2.103322e-04 4.620480e-02
2.221604e+00 1.027649e+00 1.255295e+03 9.565572e-01 1.520702e+06 1.210136e+02 3.485238e-02 2.388397e+00 2.068392e-04 4.258412e-02
2.290868e+00 1.033097e+00 1.254251e+03 9.625016e-01 1.583478e+06 1.260091e+02 1.007524e-01 3.275254e+00 2.024425e-04 4.133601e-02
2.362291e+00 1.016933e+00 1.253572e+03 9.902152e-01 1.551880e+06 1.234947e+02 1.671810e-01 2.431178e+00 1.889051e-04 4.396220e-02
2.435940e+00 1.024676e+00 1.254962e+03 9.756114e-01 1.595014e+06 1.269271e+02 5.357942e-02 1.591234e+00 1.991529e-04 4.252345e-02
2.511886e+00 1.022813e+00 1.254854e+03 9.484314e-01 1.529190e+06 1.216891e+02 6.749208e-02 2.772790e+00 1.854800e-04 4.184453e-02
2.590200e+00 1.011968e+00 1.254023e+03 8.641132e-01 1.397386e+06 1.112005e+02 8.068856e-02 2.566195e+00 1.831080e-04 3.880645e-02
2.670956e+00 1.048996e+00 1.256196e+03 9.593293e-01 1.641424e+06 1.306204e+02 1.197824e-01 3.836753e+00 1.991974e-04 4.196886e-02
2.754229e+00 1.032258e+00 1.254977e+03 9.751614e-01 1.592182e+06 1.267018e+02 8.201005e-02 1.995114e+00 2.014886e-04 4.302506e-02
2.840098e+00 1.034277e+00 1.254835e+03 8.903574e-01 1.462180e+06 1.163566e+02 2.946452e-03 2.578324e+00 1.951786e-04 3.807096e-02
2.928645e+00 1.044717e+00 1.254888e+03 9.565659e-01 1.590990e+06 1.266069e+02 1.560038e-01 1.645960e+00 1.965661e-04 4.060511e-02
3.019952e+00 1.039578e+00 1.254780e+03 9.531546e-01 1.476326e+06 1.174823e+02 -7.875710e-02 1.567185e+00 1.994188e-04 4.028529e-02
3.114106e+00 1.034336e+00 1.254715e+03 9.829153e-01 1.611387e+06 1.282301e+02 4.076812e-02 3.641720e+00 1.856309e-04 4.214739e-02
3.211195e+00 1.040338e+00 1.255622e+03 9.709404e-01 1.585826e+06 1.261960e+02 2.262036e-03 2.837375e+00 2.035723e-04 4.191511e-02
3.311311e+00 1.043689e+00 1.255337e+03 1.009549e+00 1.625243e+06 1.293328e+02 6.812898e-02 1.872718e+00 2.011001e-04 4.365089e-02
3.414549e+00 1.036145e+00 1.254187e+03 9.895519e-01 1.636845e+06 1.302559e+02 8.638914e-02 2.078339e+00 2.001793e-04 4.327040e-02
3.521005e+00 1.045610e+00 1.254261e+03 9.334044e-01 1.561050e+06 1.242244e+02 6.560610e-02 1.883472e+00 1.967557e-04 3.889237e-02
3.630781e+00 1.057174e+00 1.255275e+03 9.019307e-01 1.496727e+06 1.191057e+02 9.912035e-02 3.032021e+00 2.082261e-04 3.745135e-02
3.743978e+00 1.047636e+00 1.254928e+03 9.312463e-01 1.433152e+06 1.140466e+02 6.574214e-02 2.350239e+00 1.870619e-04 3.786506e-02
3.860705e+00 1.053478e+00 1.255749e+03 9.760382e-01 1.578372e+06 1.256029e+02 -1.066586e-01 2.051532e+00 1.945099e-04 3.887103e-02
3.981072e+00 1.061066e+00 1.255232e+03 9.463829e-01 1.498514e+06 1.192479e+02 -9.761462e-04 2.462937e+00 2.026315e-04 3.694108e-02
4.105191e+00 1.069773e+00 1.255430e+03 8.979496e-01 1.473913e+06 1.172903e+02 1.204006e-01 3.725675e+00 1.967633e-04 3.706646e-02
4.233179e+00 1.062234e+00 1.255033e+03 9.568946e-01 1.506815e+06 1.199085e+02 7.344114e-02 2.130854e+00 2.006933e-04 3.797210e-02
4.365158e+00 1.068959e+00 1.254332e+03 9.221330e-01 1.451250e+06 1.154868e+02 -3.385620e-02 1.307934e+00 2.162566e-04 3.757115e-02
4.501252e+00 1.076214e+00 1.254443e+03 9.346504e-01 1.544227e+06 1.228857e+02 3.543083e-02 2.495613e+00 1.984890e-04 3.898896e-02
4.641589e+00 1.078251e+00 1.254889e+03 9.546830e-01 1.501566e+06 1.194908e+02 1.001199e-02 3.233631e+00 1.849748e-04 3.635239e-02
4.786301e+00 1.075642e+00 1.254456e+03 9.622603e-01 1.540676e+06 1.226031e+02 1.819673e-01 3.683183e+00 2.029856e-04 3.726287e-02
4.935525e+00 1.075300e+00 1.254613e+03 9.990014e-01 1.552060e+06 1.235090e+02 -7.626496e-03 1.452915e+00 1.867439e-04 3.727606e-02
5.089401e+00 1.086816e+00 1.254742e+03 9.183439e-01 1.453683e+06 1.156804e+02 4.635055e-02 4.127064e+00 1.869408e-04 3.397020e-02
5.248075e+00 1.088457e+00 1.255836e+03 8.229824e-01 1.332592e+06 1.060443e+02 5.742295e-02 1.573294e+00 2.011206e-04 3.127182e-02
5.411695e+00 1.077416e+00 1.255120e+03 9.438693e-01 1.475825e+06 1.174425e+02 -6.299216e-03 2.334754e+00 2.059017e-04 3.567604e-02
5.580417e+00 1.102505e+00 1.255349e+03 9.407529e-01 1.449183e+06 1.153223e+02 2.978944e-02 2.323210e+00 2.027523e-04 3.338323e-02
5.754399e+00 1.104533e+00 1.255589e+03 1.001425e+00 1.531548e+06 1.218767e+02 3.894222e-02 1.489166e+00 1.888183e-04 3.671817e-02
5.933806e+00 1.117310e+00 1.255064e+03 9.284018e-01 1.490619e+06 1.186197e+02 3.287923e-02 2.465220e+00 2.012004e-04 3.329650e-02
6.118806e+00 1.115612e+00 1.254324e+03 9.252897e-01 1.493375e+06 1.188390e+02 5.141440e-03 2.508266e+00 1.936027e-04 3.336592e-02
6.309573e+00 1.120511e+00 1.255015e+03 9.432074e-01 1.418427e+06 1.128748e+02 -4.027978e-02 2.553086e+00 1.937713e-04 3.391312e-02
6.506289e+00 1.127388e+00 1.255507e+03 9.435064e-01 1.433412e+06 1.140673e+02 6.167031e-02 2.030547e+00 1.984667e-04 3.232337e-02
6.709137e+00 1.124038e+00 1.254907e+03 1.035214e+00 1.585982e+06 1.262084e+02 7.644232e-02 1.885645e+00 2.076508e-04 3.668236e-02
6.918310e+00 1.120713e+00 1.254373e+03 9.516421e-01 1.540040e+06 1.225525e+02 2.277815e-02 2.938222e+00 2.049409e-04 3.404041e-02
7.134004e+00 1.140215e+00 1.254260e+03 8.808356e-01 1.396457e+06 1.111265e+02 6.630361e-03 2.012051e+00 1.841798e-04 3.102744e-02
7.356423e+00 1.147536e+00 1.254315e+03 9.661520e-01 1.479626e+06 1.177449e+02 7.230888e-02 2.593309e+00 1.853726e-04 3.206367e-02
7.585776e+00 1.153435e+00 1.255081e+03 9.720469e-01 1.528665e+06 1.216473e+02 2.659590e-02 3.442718e+00 1.915211e-04 3.204876e-02
7.822280e+00 1.173198e+00 1.255820e+03 9.918217e-01 1.602637e+06 1.275338e+02 5.525202e-02 3.433362e+00 2.007972e-04 3.285816e-02
8.066157e+00 1.169424e+00 1.255015e+03 1.004847e+00 1.522218e+06 1.211342e+02 1.332957e-02 1.718372e+00 1.899683e-04 3.120722e-02
8.317638e+00 1.172247e+00 1.255368e+03 9.458009e-01 1.486356e+06 1.182805e+02 4.762198e-02 1.460151e+00 2.003821e-04 2.974429e-02
8.576959e+00 1.182192e+00 1.254345e+03 9.806138e-01 1.540244e+06 1.225687e+02 6.177652e-02 2.311087e+00 2.019803e-04 3.217728e-02
8.844365e+00 1.184137e+00 1.255221e+03 9.729559e-01 1.439574e+06 1.145576e+02 3.228809e-03 1.993710e+00 1.900141e-04 2.960407e-02
9.120108e+00 1.207870e+00 1.256173e+03 9.181199e-01 1.420177e+06 1.130141e+02 1.394306e-01 1.866000e+00 1.977451e-04 2.807490e-02
9.404449e+00 1.198534e+00 1.254790e+03 9.645779e-01 1.407573e+06 1.120111e+02 3.854176e-02 2.133079e+00 1.852469e-04 2.857097e-02
9.697654e+00 1.214261e+00 1.255279e+03 9.461583e-01 1.411154e+06 1.122961e+02 6.640827e-02 3.349218e+00 1.801645e-04 2.638694e-02
1.000000e+01 1.215358e+00 1.255383e+03 1.024693e+00 1.505822e+06 1.198295e+02 -4.683692e-03 2.314153e+00 1.826143e-04 2.866838e-02
1.031177e+01 1.240751e+00 1.255958e+03 8.928885e-01 1.395474e+06 1.110483e+02 2.482127e-02 4.066145e+00 2.010204e-04 2.499856e-02
1.063327e+01 1.250846e+00 1.255241e+03 9.745003e-01 1.421814e+06 1.131443e+02 1.089542e-01 1.979185e+00 1.850509e-04 2.671031e-02
1.096478e+01 1.248819e+00 1.255296e+03 9.583240e-01 1.491660e+06 1.187025e+02 5.667849e-02 2.165202e+00 2.074677e-04 2.829180e-02
1.130663e+01 1.258664e+00 1.254297e+03 9.624994e-01 1.488845e+06 1.184785e+02 9.434636e-02 4.348229e+00 2.060434e-04 2.678541e-02
1.165914e+01 1.265733e+00 1.255094e+03 9.848628e-01 1.502795e+06 1.195887e+02 3.548952e-02 2.332648e+00 2.035051e-04 2.645865e-02
1.202264e+01 1.278942e+00 1.255555e+03 9.289856e-01 1.417058e+06 1.127659e+02 1.174905e-01 2.167199e+00 1.916114e-04 2.409513e-02
1.239748e+01 1.294449e+00 1.255355e+03 9.085712e-01 1.377608e+06 1.096265e+02 1.262271e-01 1.515164e+00 1.777384e-04 2.320179e-02
1.278400e+01 1.298186e+00 1.255633e+03 9.655014e-01 1.331506e+06 1.059578e+02 4.007175e-02 2.934204e+00 1.903625e-04 2.228315e-02
1.318257e+01 1.316145e+00 1.255244e+03 9.623067e-01 1.448532e+06 1.152705e+02 9.290951e-02 2.467375e+00 1.898541e-04 2.374398e-02
1.359356e+01 1.331468e+00 1.255457e+03 9.695744e-01 1.493095e+06 1.188167e+02 8.239779e-03 4.546230e+00 1.952143e-04 2.437131e-02
1.401737e+01 1.344639e+00 1.255863e+03 1.030528e+00 1.580047e+06 1.257361e+02 3.035024e-02 1.980602e+00 2.070871e-04 2.469176e-02
1.445440e+01 1.360530e+00 1.256308e+03 9.361793e-01 1.457707e+06 1.160006e+02 9.392177e-02 2.162733e+00 1.849641e-04 2.173178e-02
1.490505e+01 1.368619e+00 1.256312e+03 1.031279e+00 1.470218e+06 1.169962e+02 7.547110e-02 5.701503e+00 2.118858e-04 2.307503e-02
1.536975e+01 1.374799e+00 1.255178e+03 9.824880e-01 1.435480e+06 1.142319e+02 6.036715e-02 5.559949e+00 2.092268e-04 2.224894e-02
1.584893e+01 1.388612e+00 1.254967e+03 9.158469e-01 1.339939e+06 1.066290e+02 -1.839378e-02 2.777805e+00 1.919904e-04 1.996941e-02
