#./double_munderdamped_3d --dev=0 --amp=250.0 --omega=1 --mass=0.01 --force=0 --Dg=0.01 --block=256 --paths=1024 --periods=1000 --trans=100 --samples=10000 --spp=10000 --algorithm=euler --pav=1 --mode=moments --domain=1d --domainx=a:-1:3:300:1 --domainy=s:-1:2:100:1 --domainz=a:-1:2.5:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=5.0 --zeta=0.2 --comp=0 --mean=1.0 --second=50.0 --skew=0.99 --distribution=s>> 1D_double_a:-1:3:300:1_50.0_5.0_0.99_1.0_0.01.dat
#a <<v>> <<v^2>> qnu(q) mu_q Dx Gx Gv EBx EBv
4.935525e-01 1.002797e+00 1.290404e+04 8.856121e-01 1.414328e+06 1.125487e+02 -2.733022e-02 1.340421e+01 1.571610e-04 4.005187e-02
5.089401e-01 1.002851e+00 1.289740e+04 9.695812e-01 1.647440e+06 1.310991e+02 1.765853e-01 1.003579e+01 1.561974e-04 4.548899e-02
5.248075e-01 9.987028e-01 1.290082e+04 9.735353e-01 1.616532e+06 1.286395e+02 1.305694e-01 2.387561e+01 1.709266e-04 4.569860e-02
5.411695e-01 1.009441e+00 1.290489e+04 9.163224e-01 1.531704e+06 1.218891e+02 5.575021e-02 8.352774e+01 1.576067e-04 4.252097e-02
5.580417e-01 1.007011e+00 1.290833e+04 9.296901e-01 1.580483e+06 1.257709e+02 -4.725444e-02 2.648494e+01 1.605723e-04 4.418886e-02
5.754399e-01 1.002583e+00 1.292146e+04 1.011790e+00 1.660801e+06 1.321623e+02 5.928340e-02 1.357481e+01 1.580783e-04 4.738837e-02
5.933806e-01 1.002927e+00 1.290412e+04 9.625078e-01 1.543806e+06 1.228522e+02 5.744935e-02 1.592931e+01 1.567983e-04 4.397186e-02
6.118806e-01 1.011540e+00 1.290246e+04 8.876024e-01 1.442453e+06 1.147868e+02 2.231881e-02 2.011387e+01 1.401219e-04 4.076987e-02
6.309573e-01 1.016231e+00 1.290496e+04 9.383235e-01 1.591793e+06 1.266709e+02 7.666544e-02 2.233925e+01 1.656560e-04 4.303171e-02
6.506289e-01 1.007324e+00 1.290121e+04 9.386289e-01 1.604214e+06 1.276593e+02 2.211515e-01 2.624730e+01 1.646101e-04 4.344850e-02
6.709137e-01 1.005775e+00 1.290020e+04 9.089037e-01 1.487012e+06 1.183326e+02 8.202787e-04 1.480969e+01 1.561003e-04 4.229341e-02
6.918310e-01 1.005271e+00 1.291094e+04 9.658331e-01 1.671724e+06 1.330315e+02 2.287202e-02 2.188099e+01 1.707130e-04 4.571497e-02
7.134004e-01 1.006083e+00 1.290882e+04 9.527208e-01 1.535201e+06 1.221674e+02 3.917786e-02 1.152292e+01 1.650315e-04 4.396453e-02
7.356423e-01 1.004380e+00 1.289209e+04 9.485565e-01 1.538149e+06 1.224020e+02 6.931961e-02 2.412772e+01 1.483042e-04 4.177643e-02
7.585776e-01 1.008159e+00 1.290623e+04 9.734628e-01 1.616025e+06 1.285992e+02 6.304596e-02 3.745035e+01 1.699411e-04 4.468715e-02
7.822280e-01 1.016092e+00 1.290410e+04 9.174545e-01 1.530266e+06 1.217747e+02 7.851270e-02 2.913936e+01 1.660145e-04 4.071658e-02
8.066157e-01 9.995096e-01 1.289830e+04 9.649629e-01 1.644089e+06 1.308325e+02 3.897482e-02 4.278043e+01 1.558266e-04 4.538365e-02
8.317638e-01 1.003775e+00 1.289729e+04 9.481215e-01 1.572019e+06 1.250973e+02 2.331756e-02 2.325689e+01 1.466923e-04 4.343997e-02
8.576959e-01 1.006689e+00 1.290324e+04 9.718323e-01 1.490767e+06 1.186314e+02 2.544510e-02 1.507234e+01 1.596032e-04 4.288383e-02
8.844365e-01 1.003292e+00 1.290085e+04 9.403885e-01 1.515381e+06 1.205902e+02 6.226223e-02 1.260046e+01 1.538007e-04 4.265741e-02
9.120108e-01 9.983294e-01 1.289538e+04 9.500527e-01 1.490863e+06 1.186391e+02 5.239321e-02 3.064113e+01 1.634246e-04 4.228610e-02
9.404449e-01 1.008467e+00 1.290786e+04 9.576858e-01 1.594751e+06 1.269062e+02 6.728484e-02 1.360761e+01 1.611877e-04 4.435848e-02
9.697654e-01 1.006407e+00 1.290443e+04 9.656991e-01 1.511045e+06 1.202451e+02 -4.741041e-02 1.348521e+01 1.629011e-04 4.310535e-02
1.000000e+00 9.993478e-01 1.290416e+04 9.615407e-01 1.573502e+06 1.252153e+02 5.635779e-02 1.395521e+01 1.516313e-04 4.497631e-02
1.031177e+00 1.001207e+00 1.290390e+04 9.521444e-01 1.554076e+06 1.236694e+02 1.403721e-01 1.262366e+01 1.455587e-04 4.265532e-02
1.063327e+00 1.018321e+00 1.290505e+04 9.786076e-01 1.667554e+06 1.326998e+02 1.312477e-01 1.142264e+01 1.606232e-04 4.473809e-02
1.096478e+00 9.967785e-01 1.289448e+04 1.014403e+00 1.610403e+06 1.281518e+02 2.925045e-02 1.355490e+01 1.647287e-04 4.558210e-02
1.130663e+00 1.014044e+00 1.290750e+04 1.035643e+00 1.621283e+06 1.290176e+02 2.083463e-01 1.244392e+01 1.628615e-04 4.644809e-02
1.165914e+00 9.984929e-01 1.290266e+04 9.755450e-01 1.524760e+06 1.213365e+02 1.090533e-01 1.311635e+01 1.465258e-04 4.309584e-02
1.202264e+00 1.006760e+00 1.289822e+04 9.707174e-01 1.655536e+06 1.317434e+02 6.980966e-02 2.002026e+01 1.635179e-04 4.637171e-02
1.239748e+00 1.022920e+00 1.290702e+04 1.016611e+00 1.600071e+06 1.273296e+02 1.543892e-01 1.139171e+01 1.644695e-04 4.396238e-02
1.278400e+00 1.004315e+00 1.289788e+04 9.615345e-01 1.562036e+06 1.243029e+02 1.332504e-01 3.098553e+01 1.704533e-04 4.378587e-02
1.318257e+00 1.013729e+00 1.289810e+04 9.667553e-01 1.615980e+06 1.285956e+02 6.945878e-02 3.936043e+01 1.634785e-04 4.363270e-02
1.359356e+00 1.005695e+00 1.290726e+04 9.626153e-01 1.593050e+06 1.267709e+02 7.381180e-02 2.241134e+01 1.582464e-04 4.358233e-02
1.401737e+00 1.018777e+00 1.291096e+04 9.050468e-01 1.409473e+06 1.121623e+02 1.795439e-01 3.011553e+01 1.583975e-04 3.887498e-02
1.445440e+00 1.013297e+00 1.290923e+04 9.836211e-01 1.714918e+06 1.364689e+02 7.341631e-02 1.589962e+01 1.559075e-04 4.716656e-02
1.490505e+00 1.015806e+00 1.289865e+04 9.162830e-01 1.478960e+06 1.176919e+02 1.417996e-01 2.318014e+01 1.486520e-04 4.121420e-02
1.536975e+00 1.015100e+00 1.290430e+04 9.694476e-01 1.636433e+06 1.302232e+02 3.745389e-02 2.701907e+01 1.590865e-04 4.425091e-02
1.584893e+00 1.012112e+00 1.289699e+04 9.527339e-01 1.571588e+06 1.250630e+02 8.004542e-02 2.363422e+01 1.541862e-04 4.391403e-02
1.634306e+00 1.022510e+00 1.290500e+04 9.747318e-01 1.654012e+06 1.316221e+02 5.367370e-02 2.037083e+01 1.659247e-04 4.368139e-02
1.685259e+00 1.028019e+00 1.291007e+04 9.857817e-01 1.742198e+06 1.386397e+02 1.011223e-01 2.664919e+01 1.751243e-04 4.873991e-02
1.737801e+00 1.019163e+00 1.291163e+04 9.997668e-01 1.595095e+06 1.269336e+02 3.977782e-02 7.051267e+01 1.582383e-04 4.216275e-02
1.791981e+00 1.014097e+00 1.290392e+04 9.581931e-01 1.584334e+06 1.260773e+02 -4.016030e-02 2.533297e+01 1.511145e-04 4.218567e-02
1.847850e+00 1.023771e+00 1.290074e+04 9.529204e-01 1.553767e+06 1.236448e+02 -1.614848e-02 9.971152e+00 1.638466e-04 4.251685e-02
1.905461e+00 1.016413e+00 1.290205e+04 9.668817e-01 1.596163e+06 1.270186e+02 4.520780e-02 1.806147e+01 1.520193e-04 4.351245e-02
1.964868e+00 1.030092e+00 1.291002e+04 9.791599e-01 1.589705e+06 1.265047e+02 2.616000e-01 2.304974e+01 1.727978e-04 4.300441e-02
2.026127e+00 1.023265e+00 1.290496e+04 9.017065e-01 1.491613e+06 1.186988e+02 7.739534e-02 1.460240e+01 1.507587e-04 4.005416e-02
2.089296e+00 1.039226e+00 1.291115e+04 9.109224e-01 1.525943e+06 1.214307e+02 -1.621552e-03 2.335953e+01 1.563777e-04 4.016820e-02
2.154435e+00 1.029577e+00 1.290359e+04 9.712269e-01 1.597071e+06 1.270909e+02 1.275728e-01 1.129693e+01 1.550924e-04 4.259755e-02
2.221604e+00 1.033151e+00 1.290649e+04 9.635939e-01 1.542591e+06 1.227555e+02 5.202476e-02 1.219337e+01 1.571244e-04 4.204058e-02
2.290868e+00 1.036133e+00 1.290982e+04 9.514996e-01 1.510905e+06 1.202340e+02 5.065205e-02 2.162237e+01 1.574878e-04 3.997502e-02
2.362291e+00 1.024460e+00 1.290708e+04 9.398424e-01 1.468811e+06 1.168842e+02 5.302940e-02 1.278652e+01 1.521849e-04 4.076816e-02
2.435940e+00 1.037856e+00 1.290796e+04 9.126018e-01 1.444512e+06 1.149506e+02 -6.759067e-03 1.355920e+01 1.600958e-04 3.823753e-02
2.511886e+00 1.050230e+00 1.290888e+04 1.076287e+00 1.672979e+06 1.331314e+02 1.125254e-01 2.180609e+01 1.751408e-04 4.437930e-02
2.590200e+00 1.032843e+00 1.289705e+04 9.859430e-01 1.565702e+06 1.245946e+02 5.048559e-02 2.135166e+01 1.642795e-04 4.250088e-02
2.670956e+00 1.025177e+00 1.290352e+04 9.559799e-01 1.515048e+06 1.205637e+02 3.775159e-02 1.428451e+01 1.434411e-04 4.092713e-02
2.754229e+00 1.043657e+00 1.290886e+04 9.837210e-01 1.659350e+06 1.320469e+02 7.194301e-02 2.232180e+01 1.710392e-04 4.388285e-02
2.840098e+00 1.045683e+00 1.289674e+04 9.251872e-01 1.535865e+06 1.222202e+02 2.384543e-02 2.341574e+01 1.689072e-04 3.954464e-02
2.928645e+00 1.056048e+00 1.290474e+04 9.408268e-01 1.562713e+06 1.243568e+02 -9.610849e-03 1.527100e+01 1.471483e-04 3.906561e-02
3.019952e+00 1.040061e+00 1.290170e+04 9.560580e-01 1.631354e+06 1.298190e+02 7.342492e-03 1.941609e+01 1.557628e-04 4.189436e-02
3.114106e+00 1.050435e+00 1.290566e+04 9.121071e-01 1.424108e+06 1.133269e+02 8.606143e-02 1.529524e+01 1.541005e-04 3.842359e-02
3.211195e+00 1.049389e+00 1.290704e+04 1.042089e+00 1.642227e+06 1.306843e+02 4.735863e-02 1.248251e+01 1.565746e-04 4.226998e-02
3.311311e+00 1.053338e+00 1.289911e+04 1.002877e+00 1.586160e+06 1.262226e+02 3.656377e-02 1.186965e+01 1.612412e-04 4.191383e-02
3.414549e+00 1.063617e+00 1.290946e+04 9.554743e-01 1.550392e+06 1.233763e+02 5.398230e-02 1.173354e+01 1.635314e-04 3.953439e-02
3.521005e+00 1.056519e+00 1.290668e+04 9.006124e-01 1.437008e+06 1.143535e+02 7.142798e-02 2.632027e+01 1.501359e-04 3.570547e-02
3.630781e+00 1.069136e+00 1.290306e+04 1.028886e+00 1.676979e+06 1.334498e+02 1.072053e-01 2.170717e+01 1.754575e-04 4.194122e-02
3.743978e+00 1.056668e+00 1.290455e+04 9.780480e-01 1.570364e+06 1.249656e+02 3.750502e-02 1.628625e+01 1.592935e-04 4.087842e-02
3.860705e+00 1.050955e+00 1.289943e+04 9.437461e-01 1.563992e+06 1.244585e+02 4.269157e-02 2.116851e+01 1.550086e-04 3.978104e-02
3.981072e+00 1.077408e+00 1.290370e+04 9.621792e-01 1.571624e+06 1.250659e+02 2.666811e-01 3.876307e+01 1.576559e-04 3.896922e-02
4.105191e+00 1.069070e+00 1.290725e+04 9.821456e-01 1.607118e+06 1.278904e+02 9.466076e-02 1.600284e+01 1.573249e-04 4.092100e-02
4.233179e+00 1.073237e+00 1.289269e+04 8.817956e-01 1.506954e+06 1.199196e+02 1.225996e-01 2.535492e+01 1.615631e-04 3.740964e-02
4.365158e+00 1.083875e+00 1.290884e+04 9.183439e-01 1.551329e+06 1.234508e+02 9.067972e-02 1.250608e+01 1.513393e-04 3.645569e-02
4.501252e+00 1.091817e+00 1.290979e+04 9.087217e-01 1.446962e+06 1.151456e+02 -1.414558e-02 2.136799e+01 1.563334e-04 3.503226e-02
4.641589e+00 1.098261e+00 1.291408e+04 9.776774e-01 1.581798e+06 1.258755e+02 -6.194381e-05 1.475948e+01 1.594804e-04 3.764037e-02
4.786301e+00 1.096930e+00 1.290681e+04 9.430631e-01 1.472942e+06 1.172130e+02 1.399597e-01 1.383910e+01 1.679927e-04 3.538696e-02
4.935525e+00 1.105500e+00 1.290407e+04 1.000725e+00 1.601478e+06 1.274416e+02 1.747209e-01 1.481496e+01 1.461848e-04 3.711124e-02
5.089401e+00 1.102169e+00 1.290534e+04 9.897212e-01 1.568704e+06 1.248335e+02 -2.091831e-02 1.729967e+01 1.644245e-04 3.651866e-02
5.248075e+00 1.112631e+00 1.290538e+04 1.014796e+00 1.571361e+06 1.250449e+02 5.288009e-02 1.334452e+01 1.608447e-04 3.672910e-02
5.411695e+00 1.117394e+00 1.291293e+04 9.557380e-01 1.508068e+06 1.200082e+02 5.421170e-02 1.495027e+01 1.675125e-04 3.551630e-02
5.580417e+00 1.125169e+00 1.291245e+04 9.444921e-01 1.609247e+06 1.280598e+02 6.799544e-02 1.269838e+01 1.470772e-04 3.481144e-02
5.754399e+00 1.113985e+00 1.289815e+04 9.604657e-01 1.482832e+06 1.180000e+02 1.003992e-01 1.379241e+01 1.530076e-04 3.456546e-02
5.933806e+00 1.136314e+00 1.290405e+04 9.633825e-01 1.562987e+06 1.243786e+02 4.080233e-02 1.270083e+01 1.595170e-04 3.401336e-02
6.118806e+00 1.141232e+00 1.291300e+04 9.829140e-01 1.494746e+06 1.189481e+02 7.341823e-02 2.165882e+01 1.697762e-04 3.318705e-02
6.309573e+00 1.130595e+00 1.290457e+04 9.370316e-01 1.602232e+06 1.275015e+02 8.348989e-02 2.156459e+01 1.591397e-04 3.469610e-02
6.506289e+00 1.137802e+00 1.290541e+04 9.470821e-01 1.558690e+06 1.240366e+02 7.970334e-02 2.077627e+01 1.519381e-04 3.367436e-02
6.709137e+00 1.130383e+00 1.290405e+04 9.359748e-01 1.621713e+06 1.290518e+02 1.695758e-02 1.226204e+01 1.527438e-04 3.577041e-02
6.918310e+00 1.152661e+00 1.291044e+04 9.499045e-01 1.537543e+06 1.223538e+02 7.208151e-02 3.233703e+01 1.584469e-04 3.300408e-02
7.134004e+00 1.174850e+00 1.291007e+04 1.016156e+00 1.703012e+06 1.355214e+02 2.181813e-01 3.450417e+01 1.717882e-04 3.487391e-02
7.356423e+00 1.171622e+00 1.291188e+04 9.625989e-01 1.535385e+06 1.221821e+02 5.495957e-02 2.373046e+01 1.606293e-04 3.314277e-02
7.585776e+00 1.182738e+00 1.291175e+04 9.195730e-01 1.522882e+06 1.211871e+02 5.388803e-02 1.431868e+01 1.653055e-04 2.997164e-02
7.822280e+00 1.183582e+00 1.291728e+04 9.430760e-01 1.590439e+06 1.265631e+02 6.840611e-02 5.265509e+01 1.736780e-04 3.242414e-02
8.066157e+00 1.187577e+00 1.290133e+04 9.623930e-01 1.521707e+06 1.210936e+02 3.565882e-02 1.842768e+01 1.771353e-04 3.088280e-02
8.317638e+00 1.198160e+00 1.291107e+04 9.738596e-01 1.688544e+06 1.343701e+02 2.192324e-01 2.233096e+01 1.796851e-04 3.436211e-02
8.576959e+00 1.197033e+00 1.290513e+04 9.432132e-01 1.558711e+06 1.240383e+02 -1.020700e-02 2.792581e+01 1.643934e-04 3.011535e-02
8.844365e+00 1.200395e+00 1.291819e+04 9.897763e-01 1.530591e+06 1.218006e+02 8.289293e-02 1.246620e+01 1.559599e-04 3.073095e-02
9.120108e+00 1.201869e+00 1.290374e+04 1.028050e+00 1.717506e+06 1.366748e+02 2.993067e-02 3.189638e+01 1.696754e-04 3.330316e-02
9.404449e+00 1.214980e+00 1.290807e+04 9.881839e-01 1.535036e+06 1.221543e+02 6.898015e-02 1.376626e+01 1.644354e-04 2.964374e-02
9.697654e+00 1.225687e+00 1.290549e+04 9.266955e-01 1.524624e+06 1.213257e+02 -2.812324e-02 2.420482e+01 1.637243e-04 2.870123e-02
1.000000e+01 1.234269e+00 1.290998e+04 9.659791e-01 1.594328e+06 1.268726e+02 1.972422e-01 1.846850e+01 1.569587e-04 2.994259e-02
1.031177e+01 1.240145e+00 1.290401e+04 9.501907e-01 1.547032e+06 1.231089e+02 4.645272e-02 1.705721e+01 1.659922e-04 2.889717e-02
1.063327e+01 1.240032e+00 1.290651e+04 1.002974e+00 1.612336e+06 1.283057e+02 2.446742e-02 1.705727e+01 1.724002e-04 2.976304e-02
1.096478e+01 1.250442e+00 1.290807e+04 9.445482e-01 1.501309e+06 1.194704e+02 1.390610e-01 1.339079e+01 1.549927e-04 2.812084e-02
1.130663e+01 1.265568e+00 1.291608e+04 9.458933e-01 1.567585e+06 1.247444e+02 1.724359e-01 2.154211e+01 1.626798e-04 2.742656e-02
1.165914e+01 1.263636e+00 1.291339e+04 9.061936e-01 1.421198e+06 1.130954e+02 1.309932e-01 2.026101e+01 1.520134e-04 2.488484e-02
1.202264e+01 1.277434e+00 1.290913e+04 9.476257e-01 1.488628e+06 1.184613e+02 1.215746e-01 1.522819e+01 1.570363e-04 2.594993e-02
1.239748e+01 1.267742e+00 1.290006e+04 9.383638e-01 1.453155e+06 1.156384e+02 1.012551e-01 1.761979e+01 1.562063e-04 2.626620e-02
1.278400e+01 1.297921e+00 1.291473e+04 9.466837e-01 1.520552e+06 1.210017e+02 6.044207e-02 1.426290e+01 1.600809e-04 2.619630e-02
1.318257e+01 1.300803e+00 1.291164e+04 9.920027e-01 1.593491e+06 1.268060e+02 2.852974e-01 3.577396e+01 1.692500e-04 2.698599e-02
1.359356e+01 1.317564e+00 1.292168e+04 9.384230e-01 1.565179e+06 1.245530e+02 3.585198e-02 2.083944e+01 1.595207e-04 2.592484e-02
1.401737e+01 1.310385e+00 1.291347e+04 9.876948e-01 1.568836e+06 1.248440e+02 1.495595e-01 1.515644e+01 1.496601e-04 2.547283e-02
1.445440e+01 1.310456e+00 1.290113e+04 9.946146e-01 1.637223e+06 1.302861e+02 1.188651e-01 1.641720e+01 1.681607e-04 2.689576e-02
1.490505e+01 1.325368e+00 1.290257e+04 9.467301e-01 1.563138e+06 1.243906e+02 1.053590e-01 3.364603e+01 1.641845e-04 2.495570e-02
1.536975e+01 1.329434e+00 1.290505e+04 9.713111e-01 1.503678e+06 1.196589e+02 1.784424e-01 1.411130e+01 1.534700e-04 2.379079e-02
1.584893e+01 1.342828e+00 1.290956e+04 9.084096e-01 1.416270e+06 1.127032e+02 1.033382e-01 9.983660e+00 1.545966e-04 2.211834e-02
