#./double_munderdamped_3d --dev=0 --amp=250.0 --omega=1 --mass=1.0 --force=0 --Dg=0.01 --block=256 --paths=1024 --periods=1000 --trans=100 --samples=10000 --spp=10000 --algorithm=euler --pav=1 --mode=moments --domain=1d --domainx=a:-1:3:300:1 --domainy=s:-1:2:100:1 --domainz=a:-1:2.5:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=5.0 --zeta=0.2 --comp=0 --mean=1.0 --second=50.0 --skew=0.99 --distribution=s>> 1D_double_a:-1:3:300:1_50.0_5.0_0.99_1.0_1.0.dat
#a <<v>> <<v^2>> qnu(q) mu_q Dx Gx Gv EBx EBv
1.401737e-01 9.896685e-01 1.258646e+02 9.690924e-01 1.663361e+06 1.323661e+02 1.499357e-01 4.461555e-01 5.443549e-04 4.678405e-02
1.445440e-01 9.996251e-01 1.259402e+02 9.252912e-01 1.626028e+06 1.293952e+02 6.100127e-02 2.896018e-01 5.335469e-04 4.571119e-02
1.490505e-01 1.002379e+00 1.261188e+02 1.003324e+00 1.628596e+06 1.295995e+02 5.956630e-04 3.506586e-01 5.621795e-04 4.734040e-02
1.536975e-01 9.900349e-01 1.259590e+02 9.866913e-01 1.618147e+06 1.287681e+02 1.407092e-01 5.689523e-02 5.316671e-04 4.609781e-02
1.584893e-01 9.976026e-01 1.259514e+02 9.441715e-01 1.580943e+06 1.258075e+02 4.840257e-02 2.265982e-01 5.185420e-04 4.576623e-02
1.634306e-01 1.003856e+00 1.259818e+02 9.533049e-01 1.477659e+06 1.175884e+02 7.973528e-03 1.320435e-01 5.287720e-04 4.165300e-02
1.685259e-01 1.001030e+00 1.260460e+02 9.943952e-01 1.731952e+06 1.378244e+02 1.384591e-01 8.922411e-02 5.820218e-04 4.902793e-02
1.737801e-01 1.004454e+00 1.260469e+02 9.333850e-01 1.571763e+06 1.250769e+02 1.654924e-01 2.385834e-01 5.498603e-04 4.463616e-02
1.791981e-01 9.995017e-01 1.260068e+02 9.240925e-01 1.412422e+06 1.123969e+02 7.347009e-03 1.830684e-01 5.502870e-04 4.013021e-02
1.847850e-01 9.962975e-01 1.261468e+02 9.279860e-01 1.514917e+06 1.205533e+02 4.557318e-02 2.792181e-01 5.235053e-04 4.258717e-02
1.905461e-01 1.012240e+00 1.261689e+02 9.793535e-01 1.652954e+06 1.315379e+02 4.583812e-02 2.301885e-01 5.429700e-04 4.522129e-02
1.964868e-01 9.966787e-01 1.259812e+02 9.243486e-01 1.474954e+06 1.173731e+02 8.593295e-02 2.924853e-01 5.369928e-04 4.319582e-02
2.026127e-01 1.009994e+00 1.260295e+02 9.251497e-01 1.563388e+06 1.244104e+02 1.318007e-01 9.848605e-02 5.599668e-04 4.400172e-02
2.089296e-01 1.002339e+00 1.261694e+02 9.553808e-01 1.500473e+06 1.194039e+02 1.999696e-01 4.883258e-01 5.708892e-04 4.367798e-02
2.154435e-01 9.957568e-01 1.259726e+02 9.547804e-01 1.498459e+06 1.192436e+02 3.256377e-02 2.086984e-01 5.053453e-04 4.341526e-02
2.221604e-01 1.005289e+00 1.260799e+02 9.471835e-01 1.533437e+06 1.220271e+02 8.734184e-02 1.236989e-01 5.728972e-04 4.246080e-02
2.290868e-01 1.003832e+00 1.260770e+02 9.642998e-01 1.590847e+06 1.265956e+02 1.002442e-01 4.807906e-01 5.567437e-04 4.425858e-02
2.362291e-01 1.006649e+00 1.261743e+02 9.098109e-01 1.491397e+06 1.186816e+02 6.997168e-02 2.834793e-01 4.992355e-04 4.251214e-02
2.435940e-01 1.005535e+00 1.260371e+02 9.737433e-01 1.637393e+06 1.302996e+02 3.167320e-02 3.126641e-01 5.564700e-04 4.353365e-02
2.511886e-01 1.010492e+00 1.261092e+02 9.451865e-01 1.465755e+06 1.166411e+02 7.140742e-02 1.537977e-01 5.119326e-04 3.993339e-02
2.590200e-01 9.999927e-01 1.259985e+02 9.941058e-01 1.658399e+06 1.319712e+02 1.317941e-01 9.996104e-02 5.560727e-04 4.682363e-02
2.670956e-01 9.892381e-01 1.259734e+02 8.916921e-01 1.465395e+06 1.166124e+02 -5.255610e-03 1.267010e-01 5.008888e-04 4.287698e-02
2.754229e-01 1.006712e+00 1.260218e+02 1.014424e+00 1.613805e+06 1.284225e+02 3.245704e-02 2.584334e-01 5.197629e-04 4.545389e-02
2.840098e-01 9.983696e-01 1.259725e+02 8.764246e-01 1.441120e+06 1.146807e+02 2.583522e-02 2.538019e-01 5.299322e-04 4.149641e-02
2.928645e-01 1.005247e+00 1.259935e+02 9.844530e-01 1.675787e+06 1.333549e+02 1.101152e-01 3.686055e-01 5.297738e-04 4.599775e-02
3.019952e-01 1.010220e+00 1.261231e+02 9.315902e-01 1.577150e+06 1.255056e+02 9.393033e-02 2.275412e-01 5.469475e-04 4.415480e-02
3.114106e-01 9.937281e-01 1.258755e+02 9.744547e-01 1.488723e+06 1.184688e+02 1.800187e-01 3.651487e-01 5.199270e-04 4.406637e-02
3.211195e-01 1.007144e+00 1.260952e+02 1.026420e+00 1.704972e+06 1.356773e+02 1.437591e-01 1.932391e-01 5.052753e-04 4.789603e-02
3.311311e-01 1.009631e+00 1.261554e+02 9.910819e-01 1.541277e+06 1.226509e+02 2.743560e-02 6.111828e-01 5.309167e-04 4.269638e-02
3.414549e-01 1.004926e+00 1.261560e+02 9.507508e-01 1.682820e+06 1.339145e+02 5.068194e-02 1.982843e-01 5.136957e-04 4.602640e-02
3.521005e-01 1.007878e+00 1.261421e+02 9.674366e-01 1.498481e+06 1.192453e+02 1.104768e-01 5.434958e-01 5.346825e-04 4.355285e-02
3.630781e-01 9.932355e-01 1.259782e+02 9.431354e-01 1.493759e+06 1.188695e+02 -2.962188e-02 3.065070e-01 5.291023e-04 4.353892e-02
3.743978e-01 1.007531e+00 1.260871e+02 9.240544e-01 1.590681e+06 1.265824e+02 1.133398e-01 2.698767e-01 5.488872e-04 4.380804e-02
3.860705e-01 1.009621e+00 1.260888e+02 1.002262e+00 1.620320e+06 1.289410e+02 -4.741399e-02 2.979037e-01 4.877224e-04 4.572467e-02
3.981072e-01 9.951426e-01 1.260137e+02 9.576098e-01 1.493570e+06 1.188545e+02 1.697773e-01 4.549261e-01 5.423289e-04 4.375680e-02
4.105191e-01 1.004058e+00 1.261980e+02 9.601327e-01 1.486099e+06 1.182600e+02 2.815611e-02 2.529341e-01 4.892696e-04 4.178432e-02
4.233179e-01 9.985680e-01 1.261042e+02 9.178644e-01 1.506435e+06 1.198783e+02 -3.088167e-02 3.641965e-01 5.410620e-04 4.267019e-02
4.365158e-01 1.002780e+00 1.260732e+02 9.797002e-01 1.533587e+06 1.220389e+02 -1.820082e-02 2.069428e-01 5.576041e-04 4.394473e-02
4.501252e-01 1.008496e+00 1.262167e+02 9.874222e-01 1.561908e+06 1.242927e+02 1.609100e-01 1.232760e-01 5.846554e-04 4.496693e-02
4.641589e-01 9.984400e-01 1.260325e+02 9.932797e-01 1.569721e+06 1.249144e+02 -3.785582e-02 2.742187e-01 5.077907e-04 4.372534e-02
4.786301e-01 9.938457e-01 1.260600e+02 9.668422e-01 1.583392e+06 1.260023e+02 5.960208e-02 1.197090e-01 5.717188e-04 4.528537e-02
4.935525e-01 9.997675e-01 1.260508e+02 9.938781e-01 1.553310e+06 1.236085e+02 1.110290e-01 2.248390e-01 5.514733e-04 4.649429e-02
5.089401e-01 9.977887e-01 1.260656e+02 9.822185e-01 1.625602e+06 1.293613e+02 3.060731e-02 1.644562e-01 5.298352e-04 4.716205e-02
5.248075e-01 9.963212e-01 1.260166e+02 9.648791e-01 1.615969e+06 1.285947e+02 5.470538e-02 1.132848e-01 5.524636e-04 4.559361e-02
5.411695e-01 9.976791e-01 1.257766e+02 9.179277e-01 1.554810e+06 1.237278e+02 1.184858e-02 5.079893e-01 5.558681e-04 4.309685e-02
5.580417e-01 1.001765e+00 1.259582e+02 9.569786e-01 1.542645e+06 1.227598e+02 5.617537e-02 2.126060e-01 5.504008e-04 4.380970e-02
5.754399e-01 9.979292e-01 1.260246e+02 9.909728e-01 1.606860e+06 1.278699e+02 1.820532e-01 2.385329e-01 5.186640e-04 4.578009e-02
5.933806e-01 1.004168e+00 1.259547e+02 9.336061e-01 1.470527e+06 1.170208e+02 7.884653e-02 1.982043e-01 5.122948e-04 4.119421e-02
6.118806e-01 1.007392e+00 1.262356e+02 9.397718e-01 1.615748e+06 1.285771e+02 3.898557e-02 1.191353e-01 5.090588e-04 4.470617e-02
6.309573e-01 1.006608e+00 1.260557e+02 9.794310e-01 1.615464e+06 1.285545e+02 1.523454e-01 2.510808e-01 5.116649e-04 4.686010e-02
6.506289e-01 1.005068e+00 1.261198e+02 9.421992e-01 1.464440e+06 1.165365e+02 1.051112e-01 8.828238e-02 4.979020e-04 4.066060e-02
6.709137e-01 1.005354e+00 1.261394e+02 9.694737e-01 1.516049e+06 1.206433e+02 -3.648127e-03 2.938132e-01 5.312718e-04 4.403863e-02
6.918310e-01 9.936293e-01 1.260623e+02 9.394964e-01 1.637626e+06 1.303181e+02 5.283068e-02 1.535114e-01 5.436868e-04 4.600513e-02
7.134004e-01 9.912694e-01 1.260762e+02 9.534971e-01 1.629669e+06 1.296849e+02 4.047567e-02 2.150260e-01 5.488790e-04 4.650769e-02
7.356423e-01 9.846585e-01 1.259353e+02 9.032542e-01 1.435034e+06 1.141964e+02 2.705000e-03 2.885352e-01 5.251419e-04 4.353537e-02
7.585776e-01 1.010352e+00 1.261947e+02 9.801986e-01 1.498608e+06 1.192554e+02 7.816067e-02 3.798241e-01 5.822873e-04 4.358540e-02
7.822280e-01 1.005822e+00 1.260913e+02 9.591897e-01 1.632746e+06 1.299298e+02 1.097634e-01 2.657619e-01 5.353046e-04 4.688444e-02
8.066157e-01 1.005005e+00 1.260724e+02 9.501229e-01 1.648958e+06 1.312199e+02 2.306978e-01 2.138369e-01 5.002480e-04 4.597960e-02
8.317638e-01 1.000896e+00 1.259702e+02 1.045037e+00 1.701094e+06 1.353688e+02 4.070841e-02 3.531526e-01 5.111044e-04 4.948571e-02
8.576959e-01 9.973008e-01 1.261443e+02 9.521118e-01 1.536970e+06 1.223082e+02 5.206122e-02 3.112339e-01 5.561158e-04 4.399277e-02
8.844365e-01 1.010559e+00 1.261471e+02 9.836659e-01 1.616779e+06 1.286591e+02 1.312023e-02 1.246896e-01 4.891592e-04 4.590396e-02
9.120108e-01 1.004702e+00 1.258948e+02 9.218274e-01 1.450837e+06 1.154540e+02 -1.087646e-02 2.782781e-01 5.642412e-04 4.213237e-02
9.404449e-01 1.010584e+00 1.261395e+02 1.002132e+00 1.608489e+06 1.279994e+02 6.252018e-03 2.258203e-01 5.269335e-04 4.345394e-02
9.697654e-01 9.994890e-01 1.262027e+02 9.841129e-01 1.587015e+06 1.262906e+02 -3.029164e-02 1.794836e-01 5.430194e-04 4.537912e-02
1.000000e+00 9.969946e-01 1.261053e+02 9.712599e-01 1.588093e+06 1.263765e+02 9.125496e-02 1.482585e-01 5.203156e-04 4.508968e-02
1.031177e+00 9.931700e-01 1.259702e+02 9.836463e-01 1.641855e+06 1.306547e+02 2.100366e-02 1.501896e-01 5.092226e-04 4.725436e-02
1.063327e+00 1.006581e+00 1.260889e+02 9.946913e-01 1.577517e+06 1.255348e+02 -5.967619e-03 9.423369e-01 5.817871e-04 4.324749e-02
1.096478e+00 1.001389e+00 1.262728e+02 9.440472e-01 1.552189e+06 1.235193e+02 1.579153e-02 4.619100e-01 5.088257e-04 4.511106e-02
1.130663e+00 9.927602e-01 1.260493e+02 1.057376e+00 1.745091e+06 1.388699e+02 6.658871e-02 1.870559e-01 5.318982e-04 5.043970e-02
1.165914e+00 1.005405e+00 1.260690e+02 9.471245e-01 1.436458e+06 1.143097e+02 -2.806796e-02 2.848358e-01 5.032236e-04 3.999464e-02
1.202264e+00 1.003841e+00 1.260776e+02 9.588254e-01 1.496998e+06 1.191273e+02 1.378853e-01 4.513555e-01 5.049373e-04 4.299673e-02
1.239748e+00 1.002329e+00 1.259552e+02 8.795613e-01 1.485976e+06 1.182502e+02 2.392551e-02 4.611731e-01 5.654049e-04 4.167474e-02
1.278400e+00 1.003104e+00 1.260814e+02 9.266083e-01 1.420249e+06 1.130199e+02 4.701717e-02 1.898771e-01 5.473815e-04 4.014896e-02
1.318257e+00 9.927003e-01 1.260094e+02 1.027390e+00 1.616379e+06 1.286274e+02 -6.237821e-02 1.187682e-01 5.433868e-04 4.757662e-02
1.359356e+00 1.001441e+00 1.259507e+02 9.757515e-01 1.624880e+06 1.293039e+02 -8.738739e-03 1.203440e-01 5.666730e-04 4.637418e-02
1.401737e+00 1.014483e+00 1.261325e+02 8.998903e-01 1.493162e+06 1.188221e+02 9.983692e-02 1.696190e-01 5.098128e-04 4.239690e-02
1.445440e+00 9.919532e-01 1.259200e+02 9.627344e-01 1.452679e+06 1.156005e+02 5.007665e-02 2.555303e-01 5.206719e-04 4.241288e-02
1.490505e+00 1.002952e+00 1.262659e+02 8.999183e-01 1.431047e+06 1.138791e+02 1.504834e-01 2.062717e-01 5.194910e-04 4.057960e-02
1.536975e+00 1.003182e+00 1.259537e+02 9.508948e-01 1.545302e+06 1.229712e+02 1.283945e-02 1.976550e-01 5.135551e-04 4.247729e-02
1.584893e+00 9.984043e-01 1.262280e+02 9.741438e-01 1.544572e+06 1.229131e+02 1.131206e-01 1.890307e-01 5.545556e-04 4.364339e-02
1.634306e+00 1.005154e+00 1.260330e+02 9.029832e-01 1.499856e+06 1.193547e+02 2.226946e-01 1.703864e-01 5.289521e-04 4.048898e-02
1.685259e+00 1.002226e+00 1.260151e+02 9.429849e-01 1.465318e+06 1.166063e+02 -3.706948e-03 2.710415e-01 5.112806e-04 4.170184e-02
1.737801e+00 1.015540e+00 1.260321e+02 1.015882e+00 1.630627e+06 1.297611e+02 -2.908863e-02 2.338971e-01 5.261595e-04 4.512723e-02
1.791981e+00 1.006958e+00 1.260861e+02 9.538924e-01 1.555806e+06 1.238071e+02 1.061694e-01 2.709969e-01 5.313623e-04 4.419621e-02
1.847850e+00 1.002997e+00 1.260816e+02 9.497421e-01 1.637033e+06 1.302709e+02 4.624472e-02 1.633063e-01 5.529788e-04 4.390108e-02
1.905461e+00 1.012482e+00 1.260067e+02 9.654983e-01 1.550506e+06 1.233854e+02 1.441027e-01 5.058225e-01 5.182575e-04 4.292539e-02
1.964868e+00 9.999563e-01 1.260416e+02 9.218329e-01 1.557655e+06 1.239543e+02 3.079487e-02 1.895370e-01 5.929651e-04 4.309178e-02
2.026127e+00 1.004977e+00 1.259602e+02 9.888311e-01 1.543451e+06 1.228239e+02 1.648295e-01 2.223261e-01 5.157579e-04 4.258610e-02
2.089296e+00 1.006633e+00 1.260076e+02 9.342231e-01 1.681960e+06 1.338461e+02 7.832120e-02 1.839017e-01 5.737934e-04 4.645656e-02
2.154435e+00 9.976457e-01 1.259657e+02 9.634010e-01 1.534198e+06 1.220876e+02 8.960958e-03 9.978150e-02 5.154727e-04 4.388120e-02
2.221604e+00 1.000349e+00 1.261441e+02 9.727822e-01 1.618228e+06 1.287745e+02 -4.297507e-03 4.823425e-01 5.152540e-04 4.531993e-02
2.290868e+00 1.006873e+00 1.258856e+02 1.035352e+00 1.648406e+06 1.311760e+02 -2.506295e-02 2.117256e-01 5.520682e-04 4.594875e-02
2.362291e+00 1.006077e+00 1.261208e+02 9.845277e-01 1.591354e+06 1.266359e+02 -2.774318e-02 4.993397e-01 5.526227e-04 4.455143e-02
2.435940e+00 1.009065e+00 1.261251e+02 9.714209e-01 1.591187e+06 1.266226e+02 1.516099e-01 1.390247e-01 5.417212e-04 4.624945e-02
2.511886e+00 1.002712e+00 1.260578e+02 1.032082e+00 1.688976e+06 1.344045e+02 1.047861e-01 2.262696e-01 5.013034e-04 4.803204e-02
2.590200e+00 1.002144e+00 1.259353e+02 9.333262e-01 1.582915e+06 1.259644e+02 1.256839e-01 2.844086e-01 5.096027e-04 4.349866e-02
2.670956e+00 1.003666e+00 1.260707e+02 9.770192e-01 1.643782e+06 1.308080e+02 8.098343e-02 5.068573e-01 4.881944e-04 4.529971e-02
2.754229e+00 1.019615e+00 1.260830e+02 9.644405e-01 1.660248e+06 1.321183e+02 2.108379e-01 4.081744e-01 5.150595e-04 4.499499e-02
2.840098e+00 1.010116e+00 1.260188e+02 1.028688e+00 1.660576e+06 1.321444e+02 4.733176e-02 1.585744e-01 5.742488e-04 4.820941e-02
2.928645e+00 1.000819e+00 1.261800e+02 9.306972e-01 1.450467e+06 1.154245e+02 2.369059e-02 2.440015e-01 5.443943e-04 4.189065e-02
3.019952e+00 1.018698e+00 1.261393e+02 9.120830e-01 1.428782e+06 1.136989e+02 5.116659e-02 2.928842e-01 5.576055e-04 3.920031e-02
3.114106e+00 1.004826e+00 1.261094e+02 9.448500e-01 1.475128e+06 1.173869e+02 1.267918e-01 7.286676e-01 5.415938e-04 4.274710e-02
3.211195e+00 1.012933e+00 1.258946e+02 9.439052e-01 1.459429e+06 1.161377e+02 5.263392e-02 3.638598e-01 5.312805e-04 4.097681e-02
3.311311e+00 1.011649e+00 1.260882e+02 9.714414e-01 1.520070e+06 1.209633e+02 5.710425e-02 2.070566e-01 5.000466e-04 4.219423e-02
3.414549e+00 1.011802e+00 1.261807e+02 9.289700e-01 1.551626e+06 1.234745e+02 1.544120e-01 3.450892e-01 5.482240e-04 4.216221e-02
3.521005e+00 1.021098e+00 1.260977e+02 9.769784e-01 1.624153e+06 1.292460e+02 6.294539e-02 5.787754e-01 4.876177e-04 4.365477e-02
3.630781e+00 1.018002e+00 1.260122e+02 8.727633e-01 1.433734e+06 1.140929e+02 3.317596e-02 1.676619e-01 5.529150e-04 3.732922e-02
3.743978e+00 9.956360e-01 1.259713e+02 9.817498e-01 1.603169e+06 1.275761e+02 -6.825648e-04 2.486046e-01 5.337733e-04 4.652211e-02
3.860705e+00 1.005452e+00 1.260411e+02 9.174878e-01 1.479819e+06 1.177603e+02 8.259517e-02 1.242672e-01 5.325518e-04 4.201236e-02
3.981072e+00 1.012662e+00 1.260334e+02 1.045345e+00 1.679141e+06 1.336218e+02 4.801228e-02 4.276213e-01 5.223516e-04 4.550457e-02
4.105191e+00 1.019160e+00 1.262650e+02 9.433302e-01 1.536392e+06 1.222622e+02 1.105870e-01 1.091495e-01 5.199344e-04 4.168655e-02
4.233179e+00 1.017883e+00 1.261237e+02 9.938850e-01 1.457697e+06 1.159999e+02 8.677121e-03 1.408206e-01 5.053525e-04 4.167337e-02
4.365158e+00 1.017119e+00 1.262498e+02 9.198778e-01 1.544263e+06 1.228886e+02 -4.349016e-03 1.292407e-01 5.585044e-04 4.339499e-02
4.501252e+00 1.018604e+00 1.259166e+02 9.833869e-01 1.571857e+06 1.250844e+02 -4.769017e-03 2.659111e-01 5.256514e-04 4.290710e-02
4.641589e+00 1.007795e+00 1.259883e+02 9.985789e-01 1.642943e+06 1.307412e+02 2.638466e-02 5.177625e-01 5.233295e-04 4.745307e-02
4.786301e+00 1.023844e+00 1.261578e+02 9.677487e-01 1.508358e+06 1.200313e+02 7.514669e-02 1.929317e-01 4.932175e-04 4.234744e-02
4.935525e+00 1.018670e+00 1.262371e+02 9.451660e-01 1.701616e+06 1.354103e+02 1.002071e-01 4.082600e-01 5.430413e-04 4.521785e-02
5.089401e+00 1.019490e+00 1.261062e+02 9.466501e-01 1.480936e+06 1.178492e+02 1.334719e-01 4.390821e-01 5.642123e-04 4.111774e-02
5.248075e+00 1.011283e+00 1.258075e+02 8.931956e-01 1.452971e+06 1.156238e+02 -6.777859e-02 2.751349e-01 5.455388e-04 3.995533e-02
5.411695e+00 1.042513e+00 1.264089e+02 1.035058e+00 1.694596e+06 1.348516e+02 6.447118e-02 1.326244e-01 5.562353e-04 4.387714e-02
5.580417e+00 1.021570e+00 1.260250e+02 8.755250e-01 1.377872e+06 1.096476e+02 3.331761e-02 1.574547e-01 5.656297e-04 3.701152e-02
5.754399e+00 1.013360e+00 1.260288e+02 9.638393e-01 1.540107e+06 1.225578e+02 8.384823e-02 2.454898e-01 5.428352e-04 4.078444e-02
5.933806e+00 1.017746e+00 1.260046e+02 9.788281e-01 1.587345e+06 1.263169e+02 9.488624e-02 1.472798e-01 5.338711e-04 4.265385e-02
6.118806e+00 1.018812e+00 1.261915e+02 9.664238e-01 1.461037e+06 1.162656e+02 7.324008e-02 5.480690e-01 5.004289e-04 4.033535e-02
6.309573e+00 1.032757e+00 1.261161e+02 9.681704e-01 1.507286e+06 1.199460e+02 7.852925e-02 2.589280e-01 5.187704e-04 4.023325e-02
6.506289e+00 1.043714e+00 1.262829e+02 9.890746e-01 1.630459e+06 1.297478e+02 1.979573e-01 2.065940e-01 5.077908e-04 4.391045e-02
6.709137e+00 1.028820e+00 1.259609e+02 9.425719e-01 1.529096e+06 1.216816e+02 1.329012e-01 2.902651e-01 5.697593e-04 4.117120e-02
6.918310e+00 1.038503e+00 1.261668e+02 9.547000e-01 1.449016e+06 1.153090e+02 1.709860e-01 5.885335e-02 5.329648e-04 3.951996e-02
7.134004e+00 1.048094e+00 1.261852e+02 1.037857e+00 1.567530e+06 1.247400e+02 1.156745e-01 8.161075e-02 5.620173e-04 4.184842e-02
7.356423e+00 1.040164e+00 1.261562e+02 9.463281e-01 1.505675e+06 1.198178e+02 -1.295094e-03 3.825798e-01 5.395238e-04 3.876516e-02
7.585776e+00 1.048391e+00 1.261688e+02 9.818568e-01 1.642345e+06 1.306936e+02 1.546735e-02 2.076572e-01 5.427410e-04 4.278150e-02
7.822280e+00 1.054230e+00 1.261895e+02 9.469625e-01 1.538285e+06 1.224128e+02 1.903419e-01 2.633618e-01 5.497435e-04 3.909635e-02
8.066157e+00 1.046993e+00 1.261195e+02 9.886421e-01 1.457898e+06 1.160158e+02 9.846348e-02 3.348947e-01 5.046114e-04 3.838402e-02
8.317638e+00 1.044635e+00 1.260133e+02 9.760520e-01 1.524398e+06 1.213077e+02 4.477905e-02 1.469653e-01 4.969856e-04 3.971701e-02
8.576959e+00 1.056060e+00 1.261306e+02 9.707046e-01 1.497238e+06 1.191464e+02 6.245708e-02 4.164418e-01 5.253720e-04 3.753223e-02
8.844365e+00 1.063465e+00 1.261177e+02 9.783176e-01 1.528367e+06 1.216236e+02 3.208973e-02 3.394229e-01 5.386886e-04 3.830850e-02
9.120108e+00 1.046084e+00 1.259661e+02 9.887587e-01 1.498499e+06 1.192468e+02 8.623540e-02 2.454944e-01 5.328838e-04 3.977586e-02
9.404449e+00 1.061740e+00 1.258996e+02 1.038181e+00 1.570450e+06 1.249724e+02 7.354024e-02 4.046579e-01 5.221906e-04 3.953402e-02
9.697654e+00 1.071116e+00 1.260352e+02 9.218612e-01 1.522252e+06 1.211369e+02 2.045477e-01 1.924501e-01 5.518592e-04 3.637809e-02
1.000000e+01 1.065709e+00 1.259980e+02 9.398585e-01 1.471006e+06 1.170589e+02 -7.280276e-03 1.980028e-01 5.266079e-04 3.659388e-02
1.031177e+01 1.069817e+00 1.260663e+02 9.391805e-01 1.422066e+06 1.131644e+02 1.439224e-01 2.293379e-01 4.812186e-04 3.555057e-02
1.063327e+01 1.076301e+00 1.261249e+02 1.010375e+00 1.571756e+06 1.250763e+02 7.969979e-02 2.272345e-01 5.632639e-04 3.901221e-02
1.096478e+01 1.073466e+00 1.261511e+02 9.624569e-01 1.538529e+06 1.224322e+02 9.988240e-02 4.282443e-01 5.372533e-04 3.729211e-02
1.130663e+01 1.077426e+00 1.261475e+02 9.486833e-01 1.458019e+06 1.160255e+02 8.977738e-02 3.788124e-01 5.465411e-04 3.482358e-02
1.165914e+01 1.085698e+00 1.260880e+02 9.456765e-01 1.376864e+06 1.095673e+02 5.499013e-02 1.243935e-01 5.491692e-04 3.433609e-02
1.202264e+01 1.102658e+00 1.262534e+02 9.796027e-01 1.578288e+06 1.255961e+02 1.642782e-02 1.421557e-01 5.440434e-04 3.622306e-02
1.239748e+01 1.102710e+00 1.264039e+02 1.000696e+00 1.419243e+06 1.129397e+02 1.449258e-01 3.648746e-01 5.363536e-04 3.506631e-02
1.278400e+01 1.097774e+00 1.261127e+02 9.481832e-01 1.517365e+06 1.207481e+02 1.024139e-01 1.498247e-01 5.233267e-04 3.585154e-02
1.318257e+01 1.092145e+00 1.263355e+02 1.007997e+00 1.518142e+06 1.208099e+02 1.405454e-01 4.426236e-01 5.030756e-04 3.560272e-02
1.359356e+01 1.124954e+00 1.262128e+02 9.992664e-01 1.491972e+06 1.187274e+02 5.130540e-02 3.269830e-01 5.565608e-04 3.291662e-02
1.401737e+01 1.118943e+00 1.262890e+02 9.714728e-01 1.464025e+06 1.165034e+02 9.911696e-03 3.611521e-01 5.557252e-04 3.350527e-02
1.445440e+01 1.124788e+00 1.262943e+02 9.409882e-01 1.382028e+06 1.099783e+02 1.495867e-01 1.703062e-01 5.358842e-04 3.079712e-02
1.490505e+01 1.131280e+00 1.263393e+02 9.141133e-01 1.391397e+06 1.107238e+02 7.888090e-02 2.018289e-01 5.440556e-04 3.087669e-02
1.536975e+01 1.144033e+00 1.262057e+02 9.577494e-01 1.434441e+06 1.141492e+02 9.207377e-02 1.563636e-01 5.350279e-04 3.103170e-02
1.584893e+01 1.141604e+00 1.262206e+02 1.031952e+00 1.498804e+06 1.192710e+02 1.099824e-02 1.615123e-01 5.531528e-04 3.245600e-02
