#./double_munderdamped_3d --dev=0 --amp=250.0 --omega=1 --mass=1.0 --force=0 --Dg=0.01 --block=256 --paths=1024 --periods=1000 --trans=100 --samples=10000 --spp=10000 --algorithm=euler --pav=1 --mode=moments --domain=1d --domainx=a:-1:3:300:1 --domainy=s:-1:2:100:1 --domainz=a:-1:2.5:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=50.0 --zeta=0.02 --comp=0 --mean=1.0 --second=2.0 --skew=0.99 --distribution=s>> 1D_double_a:-1:3:300:1_2.0_50.0_0.99_1.0_1.0.dat
#a <<v>> <<v^2>> qnu(q) mu_q Dx Gx Gv EBx EBv
1.445440e+00 9.961707e-01 5.098377e+01 9.721493e-01 6.367568e+05 5.067149e+01 -9.529869e-02 -6.973039e-02 4.296689e-04 1.802978e-02
1.490505e+00 1.000542e+00 5.097003e+01 9.107117e-01 5.536983e+05 4.406191e+01 -5.151613e-02 1.402253e-01 4.016299e-04 1.596098e-02
1.536975e+00 9.979241e-01 5.097313e+01 9.590512e-01 6.021424e+05 4.791697e+01 -9.938498e-02 -4.083556e-04 4.036374e-04 1.753870e-02
1.584893e+00 1.002377e+00 5.102709e+01 8.928590e-01 5.535323e+05 4.404870e+01 -5.171259e-02 -5.258042e-02 4.204157e-04 1.598846e-02
1.634306e+00 9.981499e-01 5.101341e+01 9.608845e-01 6.292846e+05 5.007688e+01 -6.638909e-02 4.932578e-02 4.338746e-04 1.742488e-02
1.685259e+00 1.001218e+00 5.098361e+01 9.598956e-01 6.254383e+05 4.977080e+01 3.920348e-02 9.689648e-03 4.277927e-04 1.729300e-02
1.737801e+00 9.958324e-01 5.092159e+01 9.645341e-01 6.061159e+05 4.823317e+01 -3.425127e-02 1.035982e-01 4.357754e-04 1.726066e-02
1.791981e+00 9.929515e-01 5.098415e+01 9.089902e-01 5.863105e+05 4.665711e+01 3.780930e-02 6.769966e-02 4.088613e-04 1.692356e-02
1.847850e+00 9.987355e-01 5.098080e+01 9.122829e-01 6.273285e+05 4.992122e+01 -7.351508e-02 1.156492e-02 4.175481e-04 1.800146e-02
1.905461e+00 9.996428e-01 5.100631e+01 9.351887e-01 5.712604e+05 4.545946e+01 -6.381670e-02 -2.144842e-02 4.189353e-04 1.609973e-02
1.964868e+00 9.976834e-01 5.100839e+01 9.248093e-01 5.928654e+05 4.717872e+01 -1.018403e-01 -2.770552e-02 4.185732e-04 1.698965e-02
2.026127e+00 9.957471e-01 5.096949e+01 9.334730e-01 6.296876e+05 5.010895e+01 -8.289212e-02 6.618681e-02 4.263824e-04 1.796612e-02
2.089296e+00 1.002543e+00 5.099349e+01 8.992788e-01 5.686602e+05 4.525254e+01 -5.249386e-02 7.898565e-03 4.167618e-04 1.638830e-02
2.154435e+00 9.953369e-01 5.100534e+01 9.302713e-01 6.205148e+05 4.937900e+01 1.144885e-02 -5.994827e-03 4.197676e-04 1.742738e-02
2.221604e+00 9.969413e-01 5.103225e+01 9.682851e-01 5.843714e+05 4.650280e+01 -3.705978e-02 3.275742e-02 4.111881e-04 1.721807e-02
2.290868e+00 9.939660e-01 5.098402e+01 9.723115e-01 6.558701e+05 5.219248e+01 -1.371849e-01 4.885819e-02 4.254198e-04 1.825610e-02
2.362291e+00 9.936939e-01 5.090626e+01 9.606664e-01 6.564325e+05 5.223724e+01 2.412828e-02 1.034070e-02 4.153017e-04 1.849575e-02
2.435940e+00 1.003031e+00 5.107036e+01 8.760189e-01 5.674835e+05 4.515890e+01 -7.587358e-02 4.119584e-02 4.387649e-04 1.644322e-02
2.511886e+00 9.968409e-01 5.104524e+01 8.900559e-01 5.684632e+05 4.523686e+01 -5.077537e-02 4.019591e-02 4.507999e-04 1.620063e-02
2.590200e+00 9.978522e-01 5.094145e+01 9.614798e-01 6.232001e+05 4.959268e+01 -4.912306e-02 -8.870876e-03 4.082210e-04 1.728958e-02
2.670956e+00 9.931608e-01 5.099092e+01 9.781933e-01 6.215353e+05 4.946021e+01 -6.194006e-02 -1.737809e-02 4.465494e-04 1.794705e-02
2.754229e+00 9.895648e-01 5.101636e+01 9.282354e-01 6.413766e+05 5.103913e+01 -1.253138e-01 -3.096573e-02 4.356221e-04 1.828896e-02
2.840098e+00 9.967384e-01 5.100317e+01 9.893728e-01 6.174963e+05 4.913879e+01 -7.689029e-02 7.577286e-02 4.160392e-04 1.779747e-02
2.928645e+00 9.907472e-01 5.102055e+01 9.588372e-01 6.202061e+05 4.935443e+01 -5.459395e-02 8.917286e-02 3.952888e-04 1.808728e-02
3.019952e+00 9.910810e-01 5.093330e+01 9.317792e-01 5.867638e+05 4.669318e+01 -1.105618e-01 -8.243341e-03 3.936936e-04 1.650228e-02
3.114106e+00 1.000432e+00 5.108815e+01 9.200967e-01 5.992300e+05 4.768520e+01 -4.831366e-02 -3.043342e-02 4.340676e-04 1.753338e-02
3.211195e+00 9.907251e-01 5.096592e+01 9.768402e-01 5.955206e+05 4.739002e+01 -4.160799e-02 -1.744391e-02 4.375137e-04 1.699058e-02
3.311311e+00 9.875212e-01 5.094074e+01 9.825412e-01 6.165624e+05 4.906448e+01 -3.287660e-02 7.993203e-02 4.171821e-04 1.752549e-02
3.414549e+00 9.895895e-01 5.094675e+01 9.116589e-01 5.996704e+05 4.772026e+01 -8.352362e-02 -3.148443e-02 4.059741e-04 1.713413e-02
3.521005e+00 9.874412e-01 5.093154e+01 9.133055e-01 6.088645e+05 4.845189e+01 -1.222154e-01 4.922465e-02 3.935026e-04 1.756063e-02
3.630781e+00 9.908774e-01 5.099982e+01 9.551085e-01 6.232505e+05 4.959670e+01 -5.387940e-02 2.634438e-02 3.939828e-04 1.739452e-02
3.743978e+00 9.876157e-01 5.099068e+01 9.505043e-01 5.649873e+05 4.496026e+01 -1.980796e-02 -2.475917e-02 4.063230e-04 1.620541e-02
3.860705e+00 9.884058e-01 5.091828e+01 1.019369e+00 6.322921e+05 5.031621e+01 -4.909721e-02 -5.184919e-03 3.896785e-04 1.807588e-02
3.981072e+00 9.786832e-01 5.102146e+01 9.588368e-01 6.037160e+05 4.804219e+01 -9.100696e-02 -2.365388e-03 4.445858e-04 1.809196e-02
4.105191e+00 9.790162e-01 5.093539e+01 9.495700e-01 5.973107e+05 4.753247e+01 -3.750631e-02 -1.117605e-03 3.901527e-04 1.755618e-02
4.233179e+00 9.863372e-01 5.098728e+01 9.126611e-01 5.691530e+05 4.529175e+01 -5.182536e-02 1.993838e-02 4.099191e-04 1.685234e-02
4.365158e+00 9.820007e-01 5.100187e+01 8.723818e-01 5.504403e+05 4.380265e+01 -4.304313e-02 1.068903e-02 3.888331e-04 1.589677e-02
4.501252e+00 9.736717e-01 5.095373e+01 9.016424e-01 5.867072e+05 4.668868e+01 4.445242e-03 -1.014617e-02 4.535880e-04 1.726237e-02
4.641589e+00 9.821703e-01 5.101458e+01 9.806113e-01 6.110396e+05 4.862499e+01 -1.928361e-02 2.500659e-02 4.071350e-04 1.781688e-02
4.786301e+00 9.773599e-01 5.090046e+01 9.063246e-01 5.714974e+05 4.547832e+01 -1.095316e-01 -6.517190e-02 4.011974e-04 1.661733e-02
4.935525e+00 9.778459e-01 5.094328e+01 9.754985e-01 5.987964e+05 4.765070e+01 -3.912233e-02 3.929451e-02 4.530925e-04 1.707055e-02
5.089401e+00 9.813687e-01 5.100087e+01 9.410871e-01 5.884029e+05 4.682361e+01 1.658602e-03 5.757347e-02 4.117592e-04 1.734624e-02
5.248075e+00 9.738936e-01 5.099428e+01 9.068512e-01 5.519035e+05 4.391909e+01 -3.738023e-02 1.386064e-01 3.677402e-04 1.641526e-02
5.411695e+00 9.711196e-01 5.096562e+01 9.850051e-01 5.871702e+05 4.672552e+01 2.947676e-03 9.107754e-02 3.939975e-04 1.793864e-02
5.580417e+00 9.695903e-01 5.101825e+01 9.635017e-01 5.579144e+05 4.439742e+01 -2.301308e-02 -2.010361e-02 3.895171e-04 1.701130e-02
5.754399e+00 9.656732e-01 5.095064e+01 8.752443e-01 5.418501e+05 4.311906e+01 -1.390067e-01 1.544710e-01 4.018711e-04 1.643887e-02
5.933806e+00 9.697064e-01 5.100256e+01 9.541232e-01 5.746301e+05 4.572761e+01 -2.233697e-02 6.004275e-03 4.180668e-04 1.714066e-02
6.118806e+00 9.689642e-01 5.097042e+01 9.430487e-01 5.581805e+05 4.441859e+01 2.919142e-02 4.677414e-02 3.924683e-04 1.739638e-02
6.309573e+00 9.601560e-01 5.100845e+01 9.139524e-01 5.198061e+05 4.136486e+01 7.452276e-03 1.105361e-02 3.837743e-04 1.599804e-02
6.506289e+00 9.734062e-01 5.101471e+01 9.885755e-01 6.090943e+05 4.847018e+01 -7.685272e-02 -2.641605e-02 3.897280e-04 1.789898e-02
6.709137e+00 9.615830e-01 5.094309e+01 9.581492e-01 5.319726e+05 4.233303e+01 -5.522920e-02 -1.269279e-02 4.217450e-04 1.659941e-02
6.918310e+00 9.651953e-01 5.093355e+01 9.551183e-01 5.892550e+05 4.689142e+01 -1.838163e-02 2.061404e-02 3.940985e-04 1.725010e-02
7.134004e+00 9.522768e-01 5.091188e+01 9.647853e-01 5.887318e+05 4.684978e+01 -4.633530e-02 4.242868e-02 3.812324e-04 1.783077e-02
7.356423e+00 9.517236e-01 5.096050e+01 9.309708e-01 5.239293e+05 4.169297e+01 1.768629e-02 -3.667590e-02 3.755710e-04 1.674115e-02
7.585776e+00 9.476845e-01 5.095976e+01 9.499074e-01 5.378480e+05 4.280058e+01 -4.317711e-02 -1.511738e-02 4.040032e-04 1.684182e-02
7.822280e+00 9.492747e-01 5.096225e+01 9.517014e-01 5.613043e+05 4.466718e+01 -1.246680e-01 -3.449038e-02 3.870779e-04 1.784721e-02
8.066157e+00 9.381236e-01 5.094763e+01 9.765056e-01 5.767004e+05 4.589236e+01 3.085417e-02 -4.962494e-02 4.057334e-04 1.814406e-02
8.317638e+00 9.380478e-01 5.094968e+01 8.876517e-01 5.241595e+05 4.171129e+01 -8.650537e-02 3.847722e-02 4.096300e-04 1.723869e-02
8.576959e+00 9.372400e-01 5.103681e+01 9.858439e-01 5.504362e+05 4.380232e+01 2.052417e-02 -5.328219e-02 4.090615e-04 1.786183e-02
8.844365e+00 9.328472e-01 5.099219e+01 1.017248e+00 5.964249e+05 4.746198e+01 -7.260741e-02 -2.219934e-02 4.319634e-04 1.927165e-02
9.120108e+00 9.182474e-01 5.094707e+01 9.578290e-01 5.476513e+05 4.358070e+01 -7.153235e-02 -7.148280e-02 4.091259e-04 1.873017e-02
9.404449e+00 9.265496e-01 5.095412e+01 9.830042e-01 5.427348e+05 4.318947e+01 -5.706559e-02 3.180430e-02 3.762846e-04 1.837074e-02
9.697654e+00 9.182097e-01 5.086975e+01 1.026056e+00 5.600058e+05 4.456384e+01 -4.464382e-02 -5.776163e-02 3.973603e-04 1.886911e-02
1.000000e+01 9.144408e-01 5.095212e+01 9.501144e-01 5.420369e+05 4.313392e+01 -1.075547e-01 1.150426e-01 3.843003e-04 1.851158e-02
1.031177e+01 9.095896e-01 5.088646e+01 1.000872e+00 5.452135e+05 4.338671e+01 -6.006809e-02 -1.054418e-02 3.901371e-04 1.819875e-02
1.063327e+01 9.099668e-01 5.088066e+01 1.022099e+00 5.511057e+05 4.385560e+01 -5.821495e-02 -3.110877e-02 3.872139e-04 1.848421e-02
1.096478e+01 8.963314e-01 5.093560e+01 9.933478e-01 5.482570e+05 4.362891e+01 -9.036819e-02 -2.105452e-02 3.944818e-04 1.898620e-02
1.130663e+01 8.937005e-01 5.095303e+01 9.116705e-01 5.076488e+05 4.039741e+01 -4.664524e-02 -7.982629e-03 3.878240e-04 1.763064e-02
1.165914e+01 8.891656e-01 5.094832e+01 9.817710e-01 4.865475e+05 3.871822e+01 -9.235246e-02 1.519003e-02 4.018515e-04 1.741618e-02
1.202264e+01 8.854654e-01 5.094521e+01 9.264465e-01 5.014686e+05 3.990560e+01 -8.335270e-02 3.621802e-02 3.761321e-04 1.760227e-02
1.239748e+01 8.818970e-01 5.094795e+01 9.177784e-01 4.814654e+05 3.831380e+01 -8.295504e-02 -2.418810e-02 3.681813e-04 1.718238e-02
1.278400e+01 8.805268e-01 5.093825e+01 9.348493e-01 4.799012e+05 3.818932e+01 4.499946e-02 5.621387e-02 4.050752e-04 1.782946e-02
1.318257e+01 8.728016e-01 5.088512e+01 1.005443e+00 5.541086e+05 4.409456e+01 8.343420e-03 5.601237e-02 4.050935e-04 2.030207e-02
1.359356e+01 8.656881e-01 5.091375e+01 1.049972e+00 5.257154e+05 4.183510e+01 -6.211199e-02 -7.745399e-02 4.127912e-04 1.963920e-02
1.401737e+01 8.592069e-01 5.094098e+01 9.583540e-01 5.110880e+05 4.067109e+01 -6.631371e-02 -5.854562e-02 3.954129e-04 1.961848e-02
1.445440e+01 8.623089e-01 5.092304e+01 1.009913e+00 5.090846e+05 4.051167e+01 -2.098598e-02 9.500080e-02 4.156341e-04 1.902252e-02
1.490505e+01 8.516864e-01 5.099394e+01 9.939006e-01 4.762401e+05 3.789798e+01 7.091244e-02 -3.814228e-02 3.999554e-04 1.896327e-02
