#./double_munderdamped_3d --dev=0 --amp=250.0 --omega=1 --mass=0.01 --force=0 --Dg=0.01 --block=256 --paths=1024 --periods=1000 --trans=100 --samples=10000 --spp=10000 --algorithm=euler --pav=1 --mode=moments --domain=1d --domainx=a:-1:3:300:1 --domainy=s:-1:2:100:1 --domainz=a:-1:2.5:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=50.0 --zeta=0.02 --comp=0 --mean=1.0 --second=2.0 --skew=0.99 --distribution=s>> 1D_double_a:-1:3:300:1_2.0_50.0_0.99_1.0_0.01.dat
#a <<v>> <<v^2>> qnu(q) mu_q Dx Gx Gv EBx EBv
2.435940e-01 1.002315e+00 5.160502e+03 9.434534e-01 6.125181e+05 4.874264e+01 -4.832169e-02 1.873530e+00 1.911929e-05 1.712294e-02
2.511886e-01 1.007728e+00 5.160679e+03 9.917733e-01 6.728100e+05 5.354052e+01 -4.438173e-02 2.737306e+00 1.908034e-05 1.828463e-02
2.590200e-01 1.003491e+00 5.160570e+03 9.220141e-01 6.414615e+05 5.104588e+01 1.799858e-02 3.147091e+00 1.842877e-05 1.763627e-02
2.670956e-01 1.003899e+00 5.160954e+03 9.151916e-01 6.085307e+05 4.842533e+01 -4.890142e-02 2.830849e+00 1.668437e-05 1.690293e-02
2.754229e-01 1.004088e+00 5.159343e+03 9.404357e-01 6.346986e+05 5.050771e+01 -3.984821e-02 2.040738e+00 1.841958e-05 1.662028e-02
2.840098e-01 1.008660e+00 5.159988e+03 9.341322e-01 6.544110e+05 5.207637e+01 -9.069463e-02 5.659055e+00 2.023873e-05 1.810457e-02
2.928645e-01 1.008553e+00 5.160810e+03 9.251829e-01 5.835331e+05 4.643609e+01 3.399203e-02 2.646699e+00 1.743840e-05 1.656704e-02
3.019952e-01 1.000571e+00 5.159125e+03 9.615344e-01 6.178488e+05 4.916684e+01 -5.101720e-02 2.351761e+00 1.944715e-05 1.707860e-02
3.114106e-01 9.981584e-01 5.158578e+03 9.137311e-01 6.480955e+05 5.157380e+01 -6.011230e-02 2.864072e+00 1.902823e-05 1.800723e-02
3.211195e-01 9.973940e-01 5.160084e+03 9.568279e-01 6.113578e+05 4.865031e+01 -6.290261e-02 2.275125e+00 1.831720e-05 1.779966e-02
3.311311e-01 1.000065e+00 5.159228e+03 9.669249e-01 6.559791e+05 5.220116e+01 -5.271500e-02 2.063964e+00 2.044046e-05 1.768741e-02
3.414549e-01 9.980108e-01 5.159339e+03 9.121600e-01 5.836726e+05 4.644719e+01 -1.843708e-02 2.321199e+00 1.709773e-05 1.636921e-02
3.521005e-01 1.008094e+00 5.160596e+03 1.006957e+00 6.714286e+05 5.343059e+01 1.073370e-03 1.551775e+00 1.792653e-05 1.880247e-02
3.630781e-01 1.004444e+00 5.160204e+03 9.297406e-01 6.008992e+05 4.781804e+01 7.140141e-02 3.029935e+00 1.852688e-05 1.663491e-02
3.743978e-01 1.004272e+00 5.160662e+03 9.312149e-01 6.143523e+05 4.888860e+01 -1.771844e-02 1.957769e+00 1.803573e-05 1.707608e-02
3.860705e-01 1.005945e+00 5.160495e+03 8.712714e-01 6.033252e+05 4.801109e+01 -3.867479e-03 3.610461e+00 1.720109e-05 1.627276e-02
3.981072e-01 9.988927e-01 5.159912e+03 8.843530e-01 6.193749e+05 4.928829e+01 -6.951462e-02 1.689793e+00 1.844169e-05 1.700768e-02
4.105191e-01 9.979844e-01 5.158650e+03 8.855088e-01 5.936175e+05 4.723858e+01 -6.011808e-02 4.749834e+00 1.699913e-05 1.642708e-02
4.233179e-01 1.003285e+00 5.160747e+03 9.525640e-01 6.359300e+05 5.060570e+01 -5.546729e-02 2.176217e+00 1.738722e-05 1.746887e-02
4.365158e-01 1.014520e+00 5.161029e+03 1.012700e+00 6.466181e+05 5.145623e+01 -4.646628e-02 2.441916e+00 1.767569e-05 1.747159e-02
4.501252e-01 1.001721e+00 5.160232e+03 9.286794e-01 5.961991e+05 4.744402e+01 -4.994394e-02 2.240504e+00 1.747726e-05 1.655347e-02
4.641589e-01 1.010765e+00 5.161314e+03 9.046469e-01 5.996304e+05 4.771707e+01 -5.180346e-02 1.474513e+00 1.811297e-05 1.610513e-02
4.786301e-01 1.004296e+00 5.160645e+03 9.344142e-01 6.018341e+05 4.789243e+01 -1.474046e-02 3.024985e+00 1.757881e-05 1.665543e-02
4.935525e-01 9.954360e-01 5.159994e+03 9.196003e-01 5.725815e+05 4.556459e+01 -7.217468e-02 1.400696e+00 1.892685e-05 1.681496e-02
5.089401e-01 9.998377e-01 5.160277e+03 9.211079e-01 5.943421e+05 4.729624e+01 7.722325e-02 2.663792e+00 1.793411e-05 1.707646e-02
5.248075e-01 9.981191e-01 5.159806e+03 9.784817e-01 5.891145e+05 4.688024e+01 1.311027e-02 2.318631e+00 1.879670e-05 1.682036e-02
5.411695e-01 9.945173e-01 5.159784e+03 9.234676e-01 6.033701e+05 4.801466e+01 -4.454794e-02 2.380438e+00 1.920384e-05 1.729001e-02
5.580417e-01 1.008813e+00 5.159553e+03 9.875186e-01 6.057304e+05 4.820249e+01 -5.825403e-02 2.303235e+00 1.927204e-05 1.722516e-02
5.754399e-01 9.985252e-01 5.158706e+03 9.913358e-01 6.645184e+05 5.288069e+01 -7.004822e-02 1.858992e+00 1.954647e-05 1.879481e-02
5.933806e-01 1.008880e+00 5.160111e+03 9.697560e-01 6.391528e+05 5.086216e+01 -8.534778e-02 2.030731e+00 1.919682e-05 1.750232e-02
6.118806e-01 1.009006e+00 5.160694e+03 9.781683e-01 6.355201e+05 5.057308e+01 -1.649098e-02 3.542273e+00 1.801668e-05 1.774705e-02
6.309573e-01 1.000246e+00 5.158894e+03 9.513155e-01 6.252027e+05 4.975205e+01 -6.811450e-02 2.548653e+00 1.850638e-05 1.776457e-02
6.506289e-01 1.000765e+00 5.160808e+03 9.718624e-01 6.377354e+05 5.074937e+01 -2.911618e-02 3.711488e+00 1.843196e-05 1.798015e-02
6.709137e-01 1.002784e+00 5.160467e+03 9.483615e-01 6.360396e+05 5.061442e+01 -1.800093e-02 2.337080e+00 1.843225e-05 1.801587e-02
6.918310e-01 1.003978e+00 5.161678e+03 9.554201e-01 6.068217e+05 4.828933e+01 -6.518156e-02 3.066793e+00 1.835827e-05 1.755927e-02
7.134004e-01 9.974471e-01 5.159324e+03 9.295934e-01 6.303418e+05 5.016101e+01 -2.755696e-02 2.967157e+00 1.816166e-05 1.744942e-02
7.356423e-01 1.009683e+00 5.160222e+03 9.503509e-01 6.106025e+05 4.859020e+01 2.412908e-02 1.291617e+00 1.805248e-05 1.669150e-02
7.585776e-01 1.003465e+00 5.159526e+03 1.021429e+00 6.558405e+05 5.219013e+01 4.142501e-02 2.016865e+00 1.768036e-05 1.767264e-02
7.822280e-01 1.006395e+00 5.160456e+03 9.809851e-01 6.396914e+05 5.090502e+01 -1.053503e-03 1.920251e+00 1.747525e-05 1.780380e-02
8.066157e-01 1.001987e+00 5.160623e+03 8.994036e-01 5.776154e+05 4.596518e+01 6.277441e-03 3.038174e+00 1.816021e-05 1.641753e-02
8.317638e-01 9.999185e-01 5.160217e+03 9.365480e-01 6.198316e+05 4.932463e+01 4.046127e-02 2.922528e+00 1.801491e-05 1.693926e-02
8.576959e-01 1.009463e+00 5.159953e+03 9.585432e-01 6.292347e+05 5.007290e+01 -2.858324e-02 4.677320e+00 1.860569e-05 1.815817e-02
8.844365e-01 1.000903e+00 5.159426e+03 9.938486e-01 6.492144e+05 5.166284e+01 -6.239258e-02 2.099533e+00 1.827753e-05 1.916241e-02
9.120108e-01 1.010519e+00 5.160091e+03 9.251521e-01 6.073700e+05 4.833297e+01 -3.203021e-02 2.010034e+00 1.928651e-05 1.663161e-02
9.404449e-01 1.012015e+00 5.160027e+03 9.850818e-01 6.552504e+05 5.214317e+01 -5.343043e-03 1.702669e+00 1.711723e-05 1.762222e-02
9.697654e-01 1.005930e+00 5.160016e+03 9.526556e-01 6.340020e+05 5.045227e+01 -1.469923e-02 2.841685e+00 1.748546e-05 1.824351e-02
1.000000e+00 1.001495e+00 5.159068e+03 8.518631e-01 5.718648e+05 4.550755e+01 -6.460177e-02 1.579361e+00 1.827113e-05 1.650568e-02
1.031177e+00 1.007827e+00 5.159891e+03 9.562036e-01 6.456463e+05 5.137890e+01 -8.486925e-02 2.457292e+00 1.887910e-05 1.789208e-02
1.063327e+00 1.011704e+00 5.161668e+03 9.748005e-01 6.196444e+05 4.930974e+01 -4.535436e-02 2.423628e+00 1.782349e-05 1.667258e-02
1.096478e+00 1.013985e+00 5.160282e+03 9.789532e-01 6.707356e+05 5.337544e+01 -1.077261e-01 1.995613e+00 1.933493e-05 1.803616e-02
1.130663e+00 1.009567e+00 5.160456e+03 1.002192e+00 6.535391e+05 5.200699e+01 -4.928139e-02 2.383903e+00 1.827313e-05 1.807099e-02
1.165914e+00 1.014228e+00 5.161083e+03 9.061629e-01 5.817431e+05 4.629365e+01 -1.384883e-02 1.995024e+00 1.934510e-05 1.664493e-02
1.202264e+00 1.009101e+00 5.159433e+03 9.391944e-01 6.183115e+05 4.920366e+01 -3.199725e-02 2.316209e+00 1.825235e-05 1.683231e-02
1.239748e+00 1.013770e+00 5.160315e+03 9.639098e-01 6.134128e+05 4.881384e+01 -1.355494e-02 2.797826e+00 1.763852e-05 1.674551e-02
1.278400e+00 1.004864e+00 5.159634e+03 9.718495e-01 6.299420e+05 5.012919e+01 -9.525885e-02 4.163795e+00 1.976739e-05 1.804366e-02
1.318257e+00 1.014923e+00 5.161018e+03 9.743711e-01 6.373314e+05 5.071722e+01 -5.130531e-02 2.803261e+00 1.966513e-05 1.737138e-02
1.359356e+00 1.007281e+00 5.161024e+03 9.512273e-01 5.886974e+05 4.684705e+01 1.531728e-02 2.922569e+00 1.776722e-05 1.671285e-02
1.401737e+00 1.008632e+00 5.160362e+03 9.709163e-01 6.440983e+05 5.125571e+01 2.150806e-02 2.248364e+00 1.736410e-05 1.783164e-02
1.445440e+00 1.013543e+00 5.161678e+03 9.179784e-01 5.997843e+05 4.772932e+01 -1.980983e-02 1.796997e+00 1.725404e-05 1.680742e-02
1.490505e+00 1.016469e+00 5.160333e+03 9.179181e-01 5.858770e+05 4.662261e+01 -1.285370e-02 3.172456e+00 1.946076e-05 1.610598e-02
1.536975e+00 1.013703e+00 5.160389e+03 9.488314e-01 5.863331e+05 4.665890e+01 -4.521805e-02 2.389650e+00 1.842600e-05 1.616819e-02
1.584893e+00 1.013415e+00 5.161049e+03 9.625026e-01 6.294787e+05 5.009232e+01 -3.580513e-02 2.819885e+00 1.869761e-05 1.680539e-02
1.634306e+00 1.008412e+00 5.159989e+03 9.245326e-01 6.231232e+05 4.958657e+01 -7.344841e-02 2.064529e+00 1.817160e-05 1.746411e-02
1.685259e+00 1.019908e+00 5.159817e+03 9.680394e-01 6.124568e+05 4.873776e+01 -6.747033e-02 2.226617e+00 1.740995e-05 1.696845e-02
1.737801e+00 1.008691e+00 5.159733e+03 9.113780e-01 6.130819e+05 4.878751e+01 -6.140873e-02 2.688554e+00 1.876993e-05 1.718586e-02
1.791981e+00 1.018775e+00 5.161195e+03 9.341277e-01 6.112292e+05 4.864007e+01 -1.704181e-02 1.417348e+00 1.861608e-05 1.716077e-02
1.847850e+00 1.015529e+00 5.159834e+03 9.241861e-01 6.015017e+05 4.786599e+01 -2.544689e-02 3.169600e+00 1.732566e-05 1.688342e-02
1.905461e+00 1.020927e+00 5.160151e+03 9.143607e-01 6.212909e+05 4.944076e+01 -6.866565e-02 2.677735e+00 1.762640e-05 1.680217e-02
1.964868e+00 1.017849e+00 5.161175e+03 9.528626e-01 5.746291e+05 4.572753e+01 2.053838e-02 2.486112e+00 1.705657e-05 1.605913e-02
2.026127e+00 1.017476e+00 5.159302e+03 9.397842e-01 6.743683e+05 5.366452e+01 -6.183834e-03 4.933474e+00 1.879059e-05 1.789016e-02
2.089296e+00 1.020819e+00 5.160052e+03 9.456815e-01 6.177037e+05 4.915530e+01 -5.975598e-02 1.405513e+00 1.795957e-05 1.664649e-02
2.154435e+00 1.026363e+00 5.160238e+03 8.927083e-01 6.160432e+05 4.902316e+01 -6.993051e-03 2.032834e+00 1.658836e-05 1.644504e-02
2.221604e+00 1.027282e+00 5.161595e+03 9.429008e-01 6.006539e+05 4.779852e+01 5.353275e-02 2.054292e+00 1.867956e-05 1.621263e-02
2.290868e+00 1.027985e+00 5.161205e+03 9.658202e-01 6.365435e+05 5.065452e+01 -3.785688e-02 1.588831e+00 1.851921e-05 1.657932e-02
2.362291e+00 1.025541e+00 5.160354e+03 9.535757e-01 6.293327e+05 5.008070e+01 -3.352652e-02 1.942888e+00 1.880739e-05 1.649586e-02
2.435940e+00 1.025046e+00 5.161084e+03 9.035283e-01 6.144013e+05 4.889250e+01 -1.161904e-01 2.256412e+00 1.754473e-05 1.659868e-02
2.511886e+00 1.029271e+00 5.160741e+03 9.317932e-01 5.666575e+05 4.509317e+01 -9.972626e-03 2.216780e+00 1.937058e-05 1.526846e-02
2.590200e+00 1.028952e+00 5.160398e+03 9.329623e-01 6.399590e+05 5.092632e+01 -4.662899e-02 3.888737e+00 1.811697e-05 1.703573e-02
2.670956e+00 1.023891e+00 5.159389e+03 9.458189e-01 6.352674e+05 5.055297e+01 -3.607744e-02 2.700449e+00 1.850177e-05 1.722057e-02
2.754229e+00 1.035154e+00 5.160791e+03 9.846178e-01 6.526353e+05 5.193506e+01 -9.938544e-02 2.784131e+00 1.812441e-05 1.686168e-02
2.840098e+00 1.031574e+00 5.160345e+03 9.697845e-01 6.411516e+05 5.102122e+01 -2.566447e-02 2.801131e+00 1.824655e-05 1.721770e-02
2.928645e+00 1.041458e+00 5.159685e+03 9.135016e-01 6.039872e+05 4.806377e+01 -5.890637e-02 3.074865e+00 1.905565e-05 1.556918e-02
3.019952e+00 1.042801e+00 5.160782e+03 9.177334e-01 6.064235e+05 4.825764e+01 -6.880562e-02 1.710328e+00 1.896899e-05 1.582773e-02
3.114106e+00 1.037784e+00 5.160468e+03 9.888958e-01 6.319724e+05 5.029077e+01 -8.383679e-03 3.213311e+00 1.713242e-05 1.686259e-02
3.211195e+00 1.045643e+00 5.159999e+03 9.438926e-01 6.080553e+05 4.838750e+01 -5.061537e-02 3.057148e+00 2.077910e-05 1.648129e-02
3.311311e+00 1.048643e+00 5.160830e+03 9.737442e-01 6.188667e+05 4.924784e+01 -7.385295e-02 2.921436e+00 1.783046e-05 1.565473e-02
3.414549e+00 1.038985e+00 5.160750e+03 9.722520e-01 6.668384e+05 5.306531e+01 -5.619899e-02 1.445527e+00 1.636071e-05 1.742921e-02
3.521005e+00 1.056729e+00 5.160861e+03 9.563569e-01 5.861852e+05 4.664713e+01 3.195765e-02 2.086811e+00 1.884717e-05 1.466692e-02
3.630781e+00 1.049777e+00 5.160399e+03 9.896053e-01 6.535006e+05 5.200392e+01 -4.649837e-02 3.008783e+00 1.796370e-05 1.682201e-02
3.743978e+00 1.052521e+00 5.161068e+03 9.528180e-01 6.452330e+05 5.134601e+01 -7.453578e-02 2.431880e+00 1.785166e-05 1.649564e-02
3.860705e+00 1.063893e+00 5.161983e+03 9.181123e-01 6.674676e+05 5.311538e+01 1.321373e-02 2.592064e+00 1.845156e-05 1.618683e-02
3.981072e+00 1.069902e+00 5.161940e+03 1.028058e+00 6.549014e+05 5.211539e+01 9.253240e-03 4.118953e+00 1.771250e-05 1.630085e-02
4.105191e+00 1.069258e+00 5.161206e+03 8.906693e-01 5.812375e+05 4.625341e+01 6.829112e-02 2.032878e+00 1.769588e-05 1.416569e-02
4.233179e+00 1.067117e+00 5.161202e+03 9.822332e-01 5.991568e+05 4.767938e+01 -4.890336e-02 2.484713e+00 1.673023e-05 1.578995e-02
4.365158e+00 1.075506e+00 5.160797e+03 9.285812e-01 6.259012e+05 4.980764e+01 1.803478e-02 1.901166e+00 1.884831e-05 1.507962e-02
4.501252e+00 1.085592e+00 5.161280e+03 9.205581e-01 6.312212e+05 5.023098e+01 -6.795062e-02 2.315521e+00 1.798956e-05 1.554703e-02
4.641589e+00 1.093262e+00 5.160985e+03 9.815665e-01 6.529248e+05 5.195810e+01 -7.649702e-02 1.979015e+00 1.846050e-05 1.542635e-02
4.786301e+00 1.088408e+00 5.161467e+03 9.227445e-01 5.663733e+05 4.507055e+01 -3.411533e-02 2.564962e+00 1.756742e-05 1.400949e-02
4.935525e+00 1.098954e+00 5.161145e+03 9.400077e-01 6.563686e+05 5.223215e+01 -1.142425e-01 3.769843e+00 1.756282e-05 1.504430e-02
5.089401e+00 1.107437e+00 5.160938e+03 9.675589e-01 6.494011e+05 5.167770e+01 -5.100799e-02 2.340072e+00 1.931358e-05 1.433144e-02
5.248075e+00 1.104191e+00 5.160545e+03 9.504672e-01 6.029230e+05 4.797909e+01 -4.363373e-02 1.781108e+00 1.889310e-05 1.387991e-02
5.411695e+00 1.124645e+00 5.161200e+03 9.322954e-01 6.065444e+05 4.826727e+01 3.957613e-02 2.207775e+00 1.798297e-05 1.357439e-02
5.580417e+00 1.120422e+00 5.160323e+03 9.287034e-01 5.926690e+05 4.716310e+01 -2.333735e-02 2.598721e+00 1.750517e-05 1.378545e-02
5.754399e+00 1.124571e+00 5.161766e+03 1.017028e+00 6.703025e+05 5.334098e+01 -5.509156e-02 3.179141e+00 1.908632e-05 1.538283e-02
5.933806e+00 1.145118e+00 5.163210e+03 9.340481e-01 6.180015e+05 4.917900e+01 -1.954437e-02 2.942094e+00 1.803597e-05 1.340510e-02
6.118806e+00 1.145469e+00 5.161091e+03 1.023892e+00 6.578977e+05 5.235384e+01 5.082646e-03 2.149855e+00 1.871959e-05 1.409443e-02
6.309573e+00 1.154219e+00 5.161730e+03 9.712371e-01 6.477716e+05 5.154803e+01 -2.727615e-02 3.006409e+00 1.751508e-05 1.405998e-02
6.506289e+00 1.163158e+00 5.159829e+03 9.360599e-01 6.227835e+05 4.955954e+01 -4.970626e-02 1.640760e+00 1.844829e-05 1.271913e-02
6.709137e+00 1.178493e+00 5.162007e+03 9.660888e-01 6.256586e+05 4.978833e+01 2.075507e-02 5.950936e+00 1.803492e-05 1.276995e-02
6.918310e+00 1.190251e+00 5.161677e+03 9.422624e-01 6.185283e+05 4.922091e+01 -3.173862e-02 2.087205e+00 1.883322e-05 1.193166e-02
7.134004e+00 1.192246e+00 5.161868e+03 8.789930e-01 5.627422e+05 4.478160e+01 -7.404472e-02 2.211062e+00 1.762836e-05 1.080166e-02
7.356423e+00 1.208059e+00 5.162682e+03 9.198967e-01 5.994063e+05 4.769924e+01 -2.918250e-02 2.291937e+00 1.729872e-05 1.088317e-02
7.585776e+00 1.222896e+00 5.161576e+03 9.242036e-01 6.154560e+05 4.897643e+01 -6.169747e-02 2.067093e+00 1.847420e-05 1.136885e-02
7.822280e+00 1.234490e+00 5.162315e+03 9.385032e-01 6.010123e+05 4.782703e+01 -1.534501e-03 2.554678e+00 1.871884e-05 1.119154e-02
8.066157e+00 1.250593e+00 5.163523e+03 9.374100e-01 6.475009e+05 5.152648e+01 -2.139897e-02 2.055611e+00 1.673788e-05 1.145553e-02
8.317638e+00 1.258850e+00 5.163107e+03 9.934121e-01 6.472695e+05 5.150807e+01 -2.030080e-03 2.935780e+00 1.970472e-05 1.148300e-02
8.576959e+00 1.282991e+00 5.164241e+03 9.221019e-01 5.866418e+05 4.668347e+01 -3.268280e-02 1.864960e+00 1.793325e-05 1.048779e-02
8.844365e+00 1.297396e+00 5.163691e+03 9.655768e-01 6.526909e+05 5.193949e+01 2.805908e-02 2.260958e+00 1.784294e-05 1.100113e-02
9.120108e+00 1.314483e+00 5.164399e+03 1.031662e+00 6.584358e+05 5.239665e+01 3.578224e-03 3.576680e+00 1.887032e-05 1.104265e-02
9.404449e+00 1.337232e+00 5.163871e+03 9.548116e-01 5.734312e+05 4.563220e+01 2.797464e-02 2.526746e+00 1.829395e-05 9.024037e-03
9.697654e+00 1.343885e+00 5.163353e+03 9.779575e-01 5.964105e+05 4.746084e+01 1.245491e-02 2.663927e+00 1.872342e-05 9.530533e-03
1.000000e+01 1.369248e+00 5.164147e+03 9.647910e-01 5.993805e+05 4.769719e+01 4.275149e-03 4.431958e+00 1.837547e-05 9.056072e-03
1.031177e+01 1.394645e+00 5.164443e+03 9.504074e-01 6.047045e+05 4.812086e+01 -6.311815e-02 2.317984e+00 1.856074e-05 8.804399e-03
1.063327e+01 1.407343e+00 5.163765e+03 1.002798e+00 6.298141e+05 5.011901e+01 -5.407254e-02 5.117293e+00 1.945375e-05 8.955542e-03
1.096478e+01 1.439311e+00 5.164890e+03 9.387984e-01 6.069657e+05 4.830079e+01 -1.198627e-02 1.936686e+00 1.748193e-05 8.022378e-03
1.130663e+01 1.466148e+00 5.164185e+03 9.488105e-01 5.907928e+05 4.701379e+01 2.822024e-02 3.451636e+00 1.988457e-05 7.494226e-03
1.165914e+01 1.492283e+00 5.164628e+03 9.429251e-01 6.081791e+05 4.839735e+01 -6.432173e-02 2.491733e+00 1.826897e-05 7.897569e-03
1.202264e+01 1.513793e+00 5.164033e+03 9.691760e-01 6.182852e+05 4.920157e+01 5.511657e-02 2.579461e+00 1.904540e-05 7.479336e-03
1.239748e+01 1.551704e+00 5.165734e+03 9.872287e-01 6.186210e+05 4.922830e+01 4.465692e-02 5.519921e+00 1.782428e-05 6.978277e-03
1.278400e+01 1.576890e+00 5.165400e+03 9.819970e-01 6.028353e+05 4.797211e+01 -2.579157e-02 1.919092e+00 1.903951e-05 7.009380e-03
1.318257e+01 1.607427e+00 5.165790e+03 8.880044e-01 5.870734e+05 4.671782e+01 2.430403e-02 2.842099e+00 1.768667e-05 6.327264e-03
1.359356e+01 1.640704e+00 5.166609e+03 9.808449e-01 6.412424e+05 5.102845e+01 -6.479088e-02 1.634940e+00 1.925639e-05 6.668344e-03
1.401737e+01 1.673150e+00 5.166814e+03 9.239891e-01 5.698313e+05 4.534573e+01 -1.529182e-02 2.403502e+00 1.746786e-05 5.731638e-03
1.445440e+01 1.716693e+00 5.165854e+03 9.615745e-01 5.808937e+05 4.622605e+01 -5.233846e-02 1.899283e+00 1.873532e-05 5.861206e-03
1.490505e+01 1.767428e+00 5.167448e+03 9.558363e-01 5.675560e+05 4.516467e+01 -7.793392e-02 1.810580e+00 1.828098e-05 5.371520e-03
1.536975e+01 1.792837e+00 5.167615e+03 1.012000e+00 6.412063e+05 5.102558e+01 2.261611e-02 2.345830e+00 1.923459e-05 5.800023e-03
