#./overdamped_3d --dev=1 --amp=250.0 --omega=1 --force=0 --Dg=0.01 --block=256 --paths=1024 --periods=1000 --trans=100 --samples=10000 --spp=10000 --algorithm=euler --pav=1 --mode=moments --domain=1d --domainx=a:-1:3:300:1 --domainy=s:-1:2:100:1 --domainz=a:-1:2.5:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=50.0 --zeta=0.02 --comp=0 --mean=1.0 --second=2.0 --skew=0.99 --distribution=s>> 1D_double_a:-1:3:300:1_2.0_50.0_0.99_1.0_0.0.dat
#a <<v>> qnu(q) mu_q Dx Gx EBx
7.356411e-01 1.012612e+00 9.545287e-01 5.954076e+05 4.738298e+01 -4.857743e-02 2.303720e-03
7.585764e-01 1.003543e+00 9.632894e-01 6.120948e+05 4.870874e+01 9.797812e-04 2.237678e-03
7.822267e-01 1.007298e+00 9.879019e-01 6.479789e+05 5.156939e+01 -2.506655e-02 2.253413e-03
8.066144e-01 1.002575e+00 9.977003e-01 6.387128e+05 5.082836e+01 -3.201121e-02 2.313375e-03
8.317624e-01 1.008051e+00 9.642892e-01 6.487433e+05 5.163432e+01 -1.800478e-03 2.309680e-03
8.576946e-01 1.001855e+00 8.865961e-01 6.059055e+05 4.821854e+01 -4.313707e-02 2.059102e-03
8.844351e-01 1.003214e+00 9.488693e-01 6.712912e+05 5.342227e+01 -3.277701e-02 2.132654e-03
9.120094e-01 1.003033e+00 9.302714e-01 6.282415e+05 4.999948e+01 -7.659614e-02 2.213359e-03
9.404434e-01 1.011470e+00 9.479288e-01 6.259858e+05 4.980913e+01 -1.139096e-01 2.164602e-03
9.697639e-01 1.004526e+00 9.642369e-01 6.252139e+05 4.974483e+01 -7.951081e-03 2.021432e-03
9.999985e-01 1.007079e+00 9.607000e-01 6.559165e+05 5.219455e+01 -3.999341e-02 2.200603e-03
1.031176e+00 1.007459e+00 9.530498e-01 6.401824e+05 5.095250e+01 -6.437665e-02 2.262235e-03
1.063325e+00 1.016215e+00 9.782193e-01 6.301851e+05 5.015132e+01 -3.998399e-03 2.229810e-03
1.096476e+00 1.012353e+00 9.956118e-01 6.668926e+05 5.307054e+01 -3.128093e-02 2.385855e-03
1.130662e+00 1.008553e+00 9.175871e-01 6.100796e+05 4.854640e+01 -2.196330e-02 2.242804e-03
1.165913e+00 1.008921e+00 9.420673e-01 6.151717e+05 4.896657e+01 -1.335174e-02 2.211690e-03
1.202263e+00 1.006416e+00 8.798155e-01 6.066571e+05 4.828443e+01 2.094424e-02 2.242327e-03
1.239746e+00 1.006509e+00 9.832121e-01 6.530524e+05 5.196855e+01 -4.066592e-02 2.191186e-03
1.278398e+00 1.012360e+00 9.490338e-01 6.197970e+05 4.932499e+01 -2.246791e-02 2.108335e-03
1.318255e+00 1.013220e+00 9.613550e-01 6.113391e+05 4.864666e+01 -1.955563e-02 2.431035e-03
1.359354e+00 1.003209e+00 1.014113e+00 6.355776e+05 5.056989e+01 -1.232767e-02 2.084613e-03
1.401735e+00 1.007541e+00 8.951066e-01 5.955776e+05 4.739157e+01 2.822697e-02 2.213240e-03
1.445438e+00 1.017622e+00 9.424818e-01 6.128577e+05 4.876794e+01 -8.512646e-02 2.305627e-03
1.490502e+00 1.014433e+00 9.516734e-01 6.272713e+05 4.991322e+01 6.689906e-03 2.169728e-03
1.536972e+00 1.018537e+00 9.494258e-01 6.594897e+05 5.248071e+01 -8.146709e-02 2.502203e-03
1.584891e+00 1.012469e+00 9.577168e-01 6.445886e+05 5.129437e+01 1.171505e-02 2.108216e-03
1.634303e+00 1.010816e+00 9.229589e-01 6.177133e+05 4.915915e+01 -3.187072e-02 2.246976e-03
1.685256e+00 1.024897e+00 9.157768e-01 6.299965e+05 5.013063e+01 -5.884349e-02 2.307773e-03
1.737798e+00 1.018110e+00 9.667709e-01 6.568749e+05 5.227317e+01 -4.515547e-02 2.203226e-03
1.791978e+00 1.008238e+00 9.871354e-01 6.592238e+05 5.245811e+01 -1.295236e-01 2.285242e-03
1.847847e+00 1.020449e+00 8.975018e-01 5.808427e+05 4.622274e+01 -1.021767e-01 2.189159e-03
1.905458e+00 1.015871e+00 9.425292e-01 6.143369e+05 4.888794e+01 -3.600091e-02 2.356172e-03
1.964865e+00 1.023797e+00 9.060221e-01 6.040618e+05 4.807339e+01 -9.619504e-02 2.089739e-03
2.026124e+00 1.024866e+00 9.609693e-01 6.384104e+05 5.081276e+01 6.002176e-02 2.123475e-03
2.089293e+00 1.018457e+00 9.658096e-01 6.671184e+05 5.309122e+01 -7.726884e-02 2.150297e-03
2.154431e+00 1.026417e+00 9.434015e-01 6.381002e+05 5.078030e+01 -2.043098e-02 2.222538e-03
2.221600e+00 1.024660e+00 9.351000e-01 6.194081e+05 4.929506e+01 -3.626561e-02 2.108932e-03
2.290864e+00 1.031449e+00 9.204727e-01 5.841589e+05 4.648693e+01 8.980036e-03 2.140880e-03
2.362287e+00 1.030040e+00 9.316952e-01 6.040619e+05 4.806798e+01 -4.133815e-02 2.290487e-03
