#./double_munderdamped_3d --dev=1 --amp=250.0 --omega=1 --mass=0.01 --force=0 --Dg=0.01 --block=256 --paths=1024 --periods=1000 --trans=100 --samples=10000 --spp=10000 --algorithm=euler --pav=1 --mode=moments --domain=1d --domainx=s:-1:3:300:1 --domainy=s:-1:2:100:1 --domainz=a:-1:2.5:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=5.0 --zeta=0.2 --comp=0 --mean=1.0 --second=0.1 --skew=0.99 --distribution=s>> 1D_double_s:-1:3:300:1_250.0_5.0_0.99_1.0_0.01.dat
#s <<v>> <<v^2>> qnu(q) mu_q Dx Gx Gv EBx EBv
1.584893e+01 3.684410e+00 4.356163e+03 9.793096e-01 2.517533e+05 2.003389e+01 2.925550e-01 1.145917e+01 1.597944e-04 5.226794e-04
1.634306e+01 3.715086e+00 4.486458e+03 9.541116e-01 2.345702e+05 1.866650e+01 1.224728e-01 6.915492e+00 1.421573e-04 4.721749e-04
1.685259e+01 3.711451e+00 4.619974e+03 9.745350e-01 2.814105e+05 2.239394e+01 1.986517e-01 1.017163e+01 1.546472e-04 5.724612e-04
1.737801e+01 3.683728e+00 4.758857e+03 1.023417e+00 2.832706e+05 2.254196e+01 1.350262e-01 1.646078e+01 1.557895e-04 5.901157e-04
1.791981e+01 3.631315e+00 4.902000e+03 9.591490e-01 2.740733e+05 2.181006e+01 1.026366e-01 1.593872e+01 1.482606e-04 6.034647e-04
1.847850e+01 3.549204e+00 5.044576e+03 8.910267e-01 2.708095e+05 2.155033e+01 -8.834123e-02 7.720403e+00 1.367641e-04 5.972015e-04
1.905461e+01 3.459979e+00 5.195802e+03 9.606022e-01 3.171661e+05 2.523927e+01 -2.275509e-02 1.316032e+01 1.481266e-04 7.581789e-04
1.964868e+01 3.364116e+00 5.349315e+03 9.624952e-01 3.305589e+05 2.630504e+01 3.882508e-02 1.822240e+01 1.513673e-04 8.542610e-04
2.026127e+01 3.255794e+00 5.507274e+03 9.717607e-01 3.838601e+05 3.054661e+01 8.484780e-04 3.227093e+01 1.558171e-04 1.063343e-03
2.089296e+01 3.156462e+00 5.676859e+03 9.287388e-01 3.676391e+05 2.925579e+01 -1.260004e-02 3.429639e+01 1.465855e-04 1.081005e-03
2.154435e+01 3.054561e+00 5.846524e+03 9.669198e-01 3.955915e+05 3.148017e+01 -5.453668e-02 1.927811e+01 1.437965e-04 1.220500e-03
2.221604e+01 2.949665e+00 6.017725e+03 9.019555e-01 4.032636e+05 3.209070e+01 2.051398e-02 1.372781e+01 1.518408e-04 1.360172e-03
2.290868e+01 2.862712e+00 6.206301e+03 9.665992e-01 4.457010e+05 3.546776e+01 -1.927047e-02 3.064939e+01 1.444469e-04 1.572472e-03
2.362291e+01 2.762490e+00 6.384728e+03 9.734105e-01 4.739509e+05 3.771581e+01 -7.882584e-02 1.396556e+01 1.606600e-04 1.765443e-03
2.435940e+01 2.673410e+00 6.583784e+03 1.031934e+00 4.992202e+05 3.972668e+01 -1.845793e-02 1.449628e+01 1.583376e-04 1.990163e-03
2.511886e+01 2.593683e+00 6.776588e+03 9.539385e-01 5.249206e+05 4.177185e+01 -7.774965e-02 1.167139e+01 1.500293e-04 2.125608e-03
2.590200e+01 2.510957e+00 6.981319e+03 9.755328e-01 5.365646e+05 4.269845e+01 -2.643610e-02 1.139042e+01 1.553368e-04 2.455048e-03
2.670956e+01 2.431158e+00 7.183903e+03 9.378361e-01 5.223539e+05 4.156760e+01 -9.634512e-02 1.412198e+01 1.401860e-04 2.572198e-03
2.754229e+01 2.369183e+00 7.407812e+03 1.013012e+00 5.995997e+05 4.771463e+01 -1.239975e-02 1.940830e+01 1.440081e-04 3.007315e-03
2.840098e+01 2.301573e+00 7.627006e+03 9.155685e-01 5.555216e+05 4.420700e+01 6.740531e-02 2.440517e+01 1.545233e-04 2.986738e-03
2.928645e+01 2.251341e+00 7.857495e+03 9.428376e-01 6.055892e+05 4.819126e+01 1.086874e-01 2.300828e+01 1.543574e-04 3.467391e-03
3.019952e+01 2.195622e+00 8.098740e+03 9.204824e-01 6.429802e+05 5.116673e+01 -4.451077e-02 8.110239e+00 1.511806e-04 3.747266e-03
3.114106e+01 2.145138e+00 8.335467e+03 9.242596e-01 6.288494e+05 5.004224e+01 4.397603e-02 2.288810e+01 1.637835e-04 4.025727e-03
3.211195e+01 2.098659e+00 8.583637e+03 9.594668e-01 6.765994e+05 5.384207e+01 3.640718e-03 4.427302e+01 1.575552e-04 4.317423e-03
3.311311e+01 2.067031e+00 8.850833e+03 9.379619e-01 7.116741e+05 5.663322e+01 6.200730e-02 2.656387e+01 1.519523e-04 4.836493e-03
3.414549e+01 2.042075e+00 9.118002e+03 8.881337e-01 7.165788e+05 5.702353e+01 2.048595e-03 1.835223e+01 1.452361e-04 4.783329e-03
3.521005e+01 2.020680e+00 9.394985e+03 9.735112e-01 7.733110e+05 6.153813e+01 3.530559e-02 2.869639e+01 1.574573e-04 5.294661e-03
3.630781e+01 1.998597e+00 9.681949e+03 9.149047e-01 7.278875e+05 5.792345e+01 4.571907e-02 2.852144e+01 1.466180e-04 5.271465e-03
3.743978e+01 1.980405e+00 9.974384e+03 9.672466e-01 8.436160e+05 6.713282e+01 6.852661e-02 1.412126e+01 1.546482e-04 6.236172e-03
3.860705e+01 1.975376e+00 1.027779e+04 9.401150e-01 8.210867e+05 6.534000e+01 7.222684e-02 2.010645e+01 1.428472e-04 6.388747e-03
3.981072e+01 1.976426e+00 1.059245e+04 9.870829e-01 9.423759e+05 7.499189e+01 1.563767e-01 4.686335e+01 1.503971e-04 6.634228e-03
4.105191e+01 1.968375e+00 1.090289e+04 1.008176e+00 9.298233e+05 7.399298e+01 5.619295e-02 3.321644e+01 1.550081e-04 6.736115e-03
4.233179e+01 1.979227e+00 1.123960e+04 9.322877e-01 8.871031e+05 7.059342e+01 -5.466877e-02 1.495867e+01 1.581475e-04 6.542031e-03
4.365158e+01 2.002833e+00 1.158803e+04 9.660958e-01 9.800432e+05 7.798936e+01 1.119233e-01 1.589425e+01 1.597818e-04 6.898060e-03
4.501252e+01 2.024233e+00 1.193504e+04 1.043686e+00 1.113784e+06 8.863209e+01 1.183693e-01 2.883257e+01 1.627659e-04 7.748481e-03
4.641589e+01 2.055340e+00 1.230165e+04 9.207018e-01 1.064704e+06 8.472641e+01 7.330382e-02 7.656398e+01 1.449673e-04 7.284315e-03
4.786301e+01 2.090869e+00 1.268000e+04 9.667362e-01 1.124213e+06 8.946199e+01 2.805150e-02 1.221187e+01 1.526363e-04 7.210891e-03
4.935525e+01 2.127429e+00 1.306448e+04 9.827335e-01 1.182428e+06 9.409467e+01 1.054719e-01 1.548772e+01 1.601667e-04 7.398605e-03
5.089401e+01 2.163617e+00 1.346298e+04 1.005875e+00 1.226613e+06 9.761076e+01 1.996699e-02 7.356506e+00 1.535932e-04 7.435561e-03
5.248075e+01 2.203322e+00 1.387048e+04 1.008305e+00 1.222902e+06 9.731546e+01 4.022156e-02 2.579152e+01 1.595509e-04 7.180521e-03
5.411695e+01 2.263831e+00 1.430770e+04 9.482537e-01 1.251356e+06 9.957971e+01 2.557431e-02 2.944726e+01 1.591839e-04 6.771841e-03
5.580417e+01 2.319716e+00 1.474087e+04 9.185877e-01 1.218483e+06 9.696377e+01 4.656133e-02 6.636513e+00 1.626922e-04 6.431504e-03
5.754399e+01 2.372528e+00 1.518754e+04 1.015738e+00 1.362441e+06 1.084196e+02 3.538543e-02 1.417013e+01 1.625408e-04 6.918068e-03
5.933806e+01 2.450130e+00 1.566693e+04 9.084715e-01 1.224683e+06 9.745718e+01 2.707653e-02 2.515426e+01 1.534896e-04 5.971669e-03
6.118806e+01 2.504144e+00 1.612556e+04 9.271794e-01 1.394781e+06 1.109932e+02 -1.772316e-02 1.444575e+01 1.401657e-04 6.361950e-03
6.309573e+01 2.581439e+00 1.663211e+04 9.211042e-01 1.522182e+06 1.211314e+02 1.761984e-01 4.220165e+01 1.534390e-04 6.369192e-03
6.506289e+01 2.653729e+00 1.714590e+04 9.107038e-01 1.537467e+06 1.223477e+02 1.954060e-01 1.220599e+01 1.609614e-04 6.058118e-03
6.709137e+01 2.705090e+00 1.766661e+04 9.605243e-01 1.528102e+06 1.216025e+02 1.105800e-01 9.644920e+00 1.599209e-04 5.911541e-03
6.918310e+01 2.770230e+00 1.820821e+04 9.379251e-01 1.577514e+06 1.255346e+02 7.285658e-02 2.427831e+01 1.567776e-04 5.929670e-03
7.134004e+01 2.809181e+00 1.877538e+04 9.697083e-01 1.612916e+06 1.283518e+02 3.502725e-01 2.080720e+01 1.615384e-04 5.981376e-03
7.356423e+01 2.807258e+00 1.933561e+04 9.741520e-01 1.744558e+06 1.388275e+02 4.992916e-02 1.258190e+01 1.547292e-04 6.323890e-03
7.585776e+01 2.811073e+00 1.993270e+04 9.616790e-01 1.791212e+06 1.425402e+02 2.008047e-01 2.529973e+01 1.658864e-04 6.443578e-03
7.822280e+01 2.783903e+00 2.054545e+04 9.540400e-01 1.827905e+06 1.454601e+02 -9.126910e-03 1.716173e+01 1.458638e-04 6.661779e-03
8.066157e+01 2.718827e+00 2.117626e+04 9.270758e-01 1.816378e+06 1.445428e+02 -3.415916e-02 2.076868e+01 1.618518e-04 7.005048e-03
8.317638e+01 2.673462e+00 2.182894e+04 9.447250e-01 1.985463e+06 1.579981e+02 2.517845e-01 1.060054e+01 1.609143e-04 7.849095e-03
8.576959e+01 2.606425e+00 2.250588e+04 9.734751e-01 2.186951e+06 1.740321e+02 1.361053e-01 9.753793e+00 1.576331e-04 9.012921e-03
8.844365e+01 2.527785e+00 2.318492e+04 9.684636e-01 2.101127e+06 1.672024e+02 -5.922477e-02 1.273444e+01 1.513153e-04 9.445639e-03
9.120108e+01 2.447426e+00 2.390054e+04 9.961901e-01 2.393168e+06 1.904423e+02 4.847340e-02 3.065103e+01 1.553633e-04 1.109869e-02
9.404449e+01 2.383124e+00 2.464334e+04 1.010841e+00 2.581020e+06 2.053910e+02 1.470378e-01 1.203727e+01 1.630713e-04 1.290458e-02
9.697654e+01 2.312511e+00 2.542046e+04 9.564164e-01 2.522301e+06 2.007183e+02 3.466397e-02 2.267935e+01 1.456267e-04 1.285192e-02
1.000000e+02 2.263293e+00 2.616906e+04 1.059671e+00 2.724307e+06 2.167934e+02 1.391172e-01 1.160547e+01 1.615619e-04 1.541738e-02
1.031177e+02 2.207146e+00 2.697663e+04 1.005072e+00 2.601062e+06 2.069860e+02 -4.563278e-02 2.854613e+01 1.610373e-04 1.493986e-02
1.063327e+02 2.175322e+00 2.782072e+04 9.507626e-01 2.633454e+06 2.095636e+02 8.701021e-02 1.658681e+01 1.646287e-04 1.572239e-02
1.096478e+02 2.131208e+00 2.866969e+04 9.419056e-01 2.724406e+06 2.168013e+02 -1.229637e-02 3.326493e+01 1.615694e-04 1.710775e-02
1.130663e+02 2.121605e+00 2.955612e+04 1.043053e+00 3.096116e+06 2.463811e+02 2.628745e-02 1.233126e+01 1.552202e-04 1.942975e-02
1.165914e+02 2.093127e+00 3.046985e+04 9.678746e-01 2.982316e+06 2.373251e+02 4.453700e-02 3.129416e+01 1.536989e-04 2.018477e-02
1.202264e+02 2.114116e+00 3.141326e+04 9.607694e-01 2.900013e+06 2.307757e+02 4.669327e-02 2.367133e+01 1.643507e-04 1.790819e-02
1.239748e+02 2.093476e+00 3.235588e+04 1.022440e+00 3.548501e+06 2.823807e+02 5.185139e-02 1.773659e+01 1.580318e-04 2.290054e-02
1.278400e+02 2.117805e+00 3.339676e+04 1.055762e+00 3.517336e+06 2.799007e+02 -1.548403e-03 3.967894e+01 1.748320e-04 2.243055e-02
1.318257e+02 2.130246e+00 3.440747e+04 9.303470e-01 3.325034e+06 2.645978e+02 6.434913e-02 9.859544e+00 1.510707e-04 2.094242e-02
1.359356e+02 2.148992e+00 3.546854e+04 9.502245e-01 3.463988e+06 2.756554e+02 -8.032064e-02 2.113410e+01 1.614238e-04 2.099987e-02
1.401737e+02 2.183455e+00 3.656468e+04 9.469396e-01 3.629349e+06 2.888144e+02 2.709617e-02 2.142428e+01 1.659010e-04 2.180484e-02
1.445440e+02 2.240774e+00 3.770562e+04 9.338801e-01 3.608388e+06 2.871464e+02 -1.524552e-02 1.014950e+01 1.504192e-04 2.002720e-02
1.490505e+02 2.294648e+00 3.889165e+04 9.181276e-01 3.514000e+06 2.796353e+02 1.387865e-01 1.213004e+01 1.571269e-04 1.941091e-02
1.536975e+02 2.307855e+00 4.005799e+04 8.584472e-01 3.443520e+06 2.740266e+02 4.127931e-03 1.217887e+01 1.509408e-04 1.867387e-02
1.584893e+02 2.390328e+00 4.130896e+04 9.561875e-01 3.890819e+06 3.096215e+02 8.697559e-02 1.558649e+01 1.539226e-04 1.937919e-02
1.634306e+02 2.424485e+00 4.257294e+04 9.801840e-01 4.397477e+06 3.499401e+02 1.593231e-01 1.431817e+01 1.516073e-04 2.119079e-02
1.685259e+02 2.454718e+00 4.388616e+04 1.027445e+00 4.414292e+06 3.512781e+02 8.571780e-02 2.508301e+01 1.608350e-04 2.137022e-02
1.737801e+02 2.484875e+00 4.526321e+04 9.380442e-01 4.363931e+06 3.472706e+02 2.667405e-02 1.240912e+01 1.645670e-04 2.018799e-02
1.791981e+02 2.479651e+00 4.665318e+04 9.253299e-01 4.397054e+06 3.499064e+02 1.516451e-01 9.905257e+00 1.676469e-04 2.046699e-02
1.847850e+02 2.469655e+00 4.811144e+04 9.555268e-01 4.728934e+06 3.763166e+02 1.452367e-01 1.526999e+01 1.571981e-04 2.166281e-02
1.905461e+02 2.426972e+00 4.958783e+04 9.274592e-01 4.917533e+06 3.913248e+02 1.421804e-01 1.066087e+01 1.617127e-04 2.357823e-02
1.964868e+02 2.413356e+00 5.116408e+04 9.106093e-01 5.257740e+06 4.183977e+02 1.337556e-01 7.679454e+01 1.632985e-04 2.559325e-02
2.026127e+02 2.327158e+00 5.268279e+04 8.921822e-01 4.821200e+06 3.836589e+02 5.988191e-02 3.891031e+01 1.523894e-04 2.681485e-02
2.089296e+02 2.279688e+00 5.434105e+04 9.574565e-01 5.348452e+06 4.256163e+02 1.364195e-01 1.322768e+01 1.531623e-04 2.984388e-02
2.154435e+02 2.211751e+00 5.600592e+04 9.242637e-01 5.275214e+06 4.197882e+02 -2.170616e-02 2.802746e+01 1.540407e-04 3.119790e-02
2.221604e+02 2.186889e+00 5.778318e+04 9.411242e-01 5.736929e+06 4.565303e+02 -3.930174e-02 9.119281e+00 1.557714e-04 3.529535e-02
2.290868e+02 2.158503e+00 5.954039e+04 9.495196e-01 6.262013e+06 4.983152e+02 6.298538e-03 2.055118e+01 1.481618e-04 3.668512e-02
2.362291e+02 2.137278e+00 6.141396e+04 9.077067e-01 5.663308e+06 4.506717e+02 8.940750e-02 1.236956e+01 1.509296e-04 3.579017e-02
2.435940e+02 2.124352e+00 6.330458e+04 8.706395e-01 6.177062e+06 4.915549e+02 -1.889038e-02 1.983538e+01 1.561610e-04 3.918160e-02
2.511886e+02 2.123004e+00 6.525112e+04 9.169645e-01 7.208560e+06 5.736389e+02 2.635028e-02 3.123278e+01 1.485771e-04 4.418521e-02
2.590200e+02 2.128800e+00 6.730504e+04 9.688562e-01 7.180769e+06 5.714274e+02 -3.636787e-03 1.349674e+01 1.631529e-04 4.442759e-02
2.670956e+02 2.129678e+00 6.935611e+04 9.576705e-01 7.316332e+06 5.822152e+02 1.794923e-01 2.367925e+01 1.585971e-04 4.635793e-02
2.754229e+02 2.188440e+00 7.153323e+04 9.162163e-01 7.196251e+06 5.726595e+02 5.549988e-02 1.276300e+01 1.669846e-04 4.327088e-02
2.840098e+02 2.211257e+00 7.371449e+04 9.188517e-01 7.280270e+06 5.793455e+02 5.907295e-02 2.463890e+01 1.586105e-04 4.314607e-02
2.928645e+02 2.259196e+00 7.600779e+04 9.261768e-01 7.650872e+06 6.088370e+02 -9.742444e-03 1.227146e+01 1.534695e-04 4.453092e-02
3.019952e+02 2.301254e+00 7.836225e+04 9.373821e-01 8.221013e+06 6.542074e+02 1.100731e-01 1.924444e+01 1.719593e-04 4.470613e-02
3.114106e+02 2.324371e+00 8.085518e+04 1.007361e+00 8.179977e+06 6.509419e+02 6.826918e-02 1.362685e+01 1.736729e-04 4.413330e-02
3.211195e+02 2.354377e+00 8.340469e+04 9.628884e-01 8.863088e+06 7.053021e+02 1.110165e-01 1.240111e+01 1.649365e-04 4.642412e-02
3.311311e+02 2.329359e+00 8.589121e+04 9.132754e-01 8.790745e+06 6.995453e+02 7.791363e-02 1.638349e+01 1.525510e-04 4.563838e-02
3.414549e+02 2.307103e+00 8.857663e+04 1.055248e+00 1.041640e+07 8.289108e+02 -2.516915e-02 1.390981e+01 1.628966e-04 5.503325e-02
3.521005e+02 2.295618e+00 9.135340e+04 8.895122e-01 8.993995e+06 7.157193e+02 6.669761e-02 1.470686e+01 1.614851e-04 4.914774e-02
3.630781e+02 2.276320e+00 9.421857e+04 9.516336e-01 9.883218e+06 7.864815e+02 2.252443e-02 1.775703e+01 1.565879e-04 5.355718e-02
3.743978e+02 2.195571e+00 9.711494e+04 9.173594e-01 1.013825e+07 8.067762e+02 1.100842e-01 1.342029e+01 1.648102e-04 5.824421e-02
3.860705e+02 2.178394e+00 1.001825e+05 9.370373e-01 1.037742e+07 8.258089e+02 7.512143e-02 1.630985e+01 1.506546e-04 6.466008e-02
3.981072e+02 2.144069e+00 1.031368e+05 9.669436e-01 1.096544e+07 8.726017e+02 2.204930e-02 1.220025e+01 1.624344e-04 6.671139e-02
4.105191e+02 2.141036e+00 1.064317e+05 8.826393e-01 1.096436e+07 8.725161e+02 5.259252e-02 9.420673e+00 1.468107e-04 6.631405e-02
4.233179e+02 2.139369e+00 1.097020e+05 8.704753e-01 1.079500e+07 8.590387e+02 4.878386e-02 1.804432e+01 1.589454e-04 6.568735e-02
4.365158e+02 2.110274e+00 1.131754e+05 9.199841e-01 1.176783e+07 9.364544e+02 1.157664e-01 1.206768e+01 1.538766e-04 7.818732e-02
4.501252e+02 2.131645e+00 1.166514e+05 9.643562e-01 1.247449e+07 9.926887e+02 1.186109e-01 2.949224e+01 1.598205e-04 7.981151e-02
4.641589e+02 2.207049e+00 1.203186e+05 9.777052e-01 1.392431e+07 1.108061e+03 8.256846e-02 2.803998e+01 1.664151e-04 7.875964e-02
4.786301e+02 2.216348e+00 1.239877e+05 1.001889e+00 1.407671e+07 1.120189e+03 2.115663e-03 1.749734e+01 1.634348e-04 8.395894e-02
4.935525e+02 2.226218e+00 1.278509e+05 9.920767e-01 1.475613e+07 1.174256e+03 2.598381e-02 2.340560e+01 1.448453e-04 8.107904e-02
5.089401e+02 2.243459e+00 1.318122e+05 9.612409e-01 1.406106e+07 1.118943e+03 -7.889390e-02 1.197139e+01 1.525444e-04 7.925066e-02
5.248075e+02 2.243591e+00 1.359092e+05 1.011280e+00 1.557304e+07 1.239263e+03 3.894425e-03 1.219004e+01 1.613790e-04 8.820840e-02
5.411695e+02 2.236825e+00 1.402383e+05 9.968502e-01 1.572223e+07 1.251135e+03 1.058786e-01 2.638233e+01 1.575690e-04 8.833444e-02
5.580417e+02 2.194385e+00 1.445550e+05 9.997885e-01 1.644488e+07 1.308642e+03 4.069959e-02 2.009520e+01 1.604271e-04 9.832714e-02
5.754399e+02 2.205172e+00 1.490688e+05 9.988415e-01 1.623329e+07 1.291804e+03 -2.301698e-02 1.642796e+01 1.505568e-04 9.826151e-02
5.933806e+02 2.171740e+00 1.537059e+05 9.781643e-01 1.758225e+07 1.399151e+03 1.671146e-02 2.956201e+01 1.639059e-04 1.067231e-01
6.118806e+02 2.133740e+00 1.584457e+05 9.729695e-01 1.907149e+07 1.517661e+03 5.798871e-02 1.010768e+01 1.683259e-04 1.192249e-01
6.309573e+02 2.112639e+00 1.633066e+05 1.080326e+00 1.976483e+07 1.572835e+03 9.632931e-02 1.734086e+01 1.646027e-04 1.243048e-01
6.506289e+02 2.185178e+00 1.685064e+05 8.996430e-01 1.695693e+07 1.349390e+03 -7.254969e-03 2.926695e+01 1.481626e-04 1.020503e-01
6.709137e+02 2.146751e+00 1.735859e+05 8.656883e-01 1.780026e+07 1.416499e+03 2.601461e-02 1.407766e+01 1.597283e-04 1.085629e-01
6.918310e+02 2.173038e+00 1.791475e+05 9.195335e-01 2.087905e+07 1.661502e+03 6.140005e-02 3.266648e+01 1.467634e-04 1.220629e-01
7.134004e+02 2.222369e+00 1.847944e+05 1.014270e+00 2.188733e+07 1.741738e+03 1.272460e-01 1.201452e+01 1.579518e-04 1.280419e-01
7.356423e+02 2.194741e+00 1.903353e+05 9.952713e-01 2.331481e+07 1.855333e+03 1.461380e-01 2.279451e+01 1.521398e-04 1.332915e-01
7.585776e+02 2.181076e+00 1.963172e+05 9.596664e-01 2.135920e+07 1.699711e+03 2.901188e-02 1.864059e+01 1.484838e-04 1.293006e-01
7.822280e+02 2.170851e+00 2.024121e+05 9.573529e-01 2.201496e+07 1.751895e+03 1.001310e-01 1.907925e+01 1.668564e-04 1.341184e-01
8.066157e+02 2.187979e+00 2.088205e+05 9.570472e-01 2.208910e+07 1.757795e+03 1.154678e-01 2.037737e+01 1.505052e-04 1.296631e-01
8.317638e+02 2.166790e+00 2.152868e+05 9.391351e-01 2.386257e+07 1.898923e+03 1.729051e-02 2.945967e+01 1.502098e-04 1.411801e-01
8.576959e+02 2.143813e+00 2.218325e+05 9.103323e-01 2.194920e+07 1.746662e+03 1.554685e-01 1.207146e+01 1.423613e-04 1.386548e-01
8.844365e+02 2.129288e+00 2.288745e+05 9.545976e-01 2.402920e+07 1.912183e+03 1.785315e-01 1.563840e+01 1.473434e-04 1.552166e-01
9.120108e+02 2.096722e+00 2.360485e+05 9.221633e-01 2.537371e+07 2.019176e+03 9.838757e-02 9.990559e+00 1.446909e-04 1.653964e-01
9.404449e+02 2.105110e+00 2.431643e+05 1.004092e+00 2.756820e+07 2.193808e+03 7.574083e-02 9.692524e+00 1.516272e-04 1.743259e-01
9.697654e+02 2.115891e+00 2.508747e+05 9.578636e-01 2.799962e+07 2.228139e+03 -4.383126e-02 3.760279e+01 1.611591e-04 1.814579e-01
