#./double_munderdamped_3d --dev=1 --amp=250.0 --omega=1 --mass=0.1 --force=0 --Dg=0.01 --block=256 --paths=1024 --periods=1000 --trans=100 --samples=10000 --spp=10000 --algorithm=euler --pav=1 --mode=moments --domain=1d --domainx=s:-1:3:300:1 --domainy=s:-1:2:100:1 --domainz=a:-1:2.5:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=5.0 --zeta=0.2 --comp=0 --mean=1.0 --second=0.1 --skew=0.99 --distribution=s>> 1D_double_s:-1:3:300:1_250.0_5.0_0.99_1.0_0.1.dat
#s <<v>> <<v^2>> qnu(q) mu_q Dx Gx Gv EBx EBv
1.584893e+01 5.416833e-01 4.512746e+02 9.046204e-01 3.141749e+04 2.500124e+00 1.170777e-01 1.338131e+00 1.771765e-04 2.994483e-03
1.634306e+01 5.790424e-01 4.647255e+02 9.666696e-01 3.396890e+04 2.703159e+00 1.994445e-02 1.498498e+00 1.623773e-04 2.914340e-03
1.685259e+01 6.221458e-01 4.790618e+02 1.002554e+00 4.107433e+04 3.268592e+00 8.253485e-02 1.228309e+00 1.772511e-04 2.877241e-03
1.737801e+01 6.635925e-01 4.935373e+02 9.659823e-01 4.191756e+04 3.335694e+00 -6.476195e-03 1.369949e+00 1.712742e-04 2.697300e-03
1.791981e+01 7.052395e-01 5.081808e+02 9.598434e-01 4.659399e+04 3.707832e+00 -2.001862e-02 2.118720e+00 1.772738e-04 2.652100e-03
1.847850e+01 7.493215e-01 5.229793e+02 9.436736e-01 4.715439e+04 3.752427e+00 -4.005680e-02 1.047844e+00 1.684476e-04 2.317885e-03
1.905461e+01 7.987796e-01 5.389144e+02 9.897902e-01 5.639273e+04 4.487590e+00 2.267071e-03 1.176125e+00 1.893921e-04 2.533802e-03
1.964868e+01 8.464251e-01 5.548848e+02 1.018509e+00 6.531662e+04 5.197731e+00 5.782097e-03 1.429186e+00 1.974098e-04 2.572076e-03
2.026127e+01 8.980011e-01 5.717934e+02 9.800830e-01 6.942098e+04 5.524346e+00 -4.787953e-02 2.345640e+00 1.806282e-04 2.389402e-03
2.089296e+01 9.530988e-01 5.883577e+02 9.931164e-01 7.126158e+04 5.670816e+00 4.439404e-02 1.780215e+00 1.807644e-04 2.194005e-03
2.154435e+01 1.001851e+00 6.056746e+02 9.923383e-01 6.978976e+04 5.553692e+00 1.716209e-02 2.207548e+00 1.817519e-04 1.965674e-03
2.221604e+01 1.065030e+00 6.247598e+02 1.075814e+00 8.523745e+04 6.782981e+00 1.084561e-01 1.263207e+00 1.915122e-04 2.119864e-03
2.290868e+01 1.119645e+00 6.430147e+02 1.029435e+00 8.247671e+04 6.563288e+00 -1.427998e-02 3.411903e+00 2.038277e-04 1.952879e-03
2.362291e+01 1.180141e+00 6.620971e+02 1.023522e+00 9.650436e+04 7.679573e+00 6.648755e-02 2.233592e+00 1.820971e-04 1.904138e-03
2.435940e+01 1.236289e+00 6.809522e+02 9.839628e-01 9.349609e+04 7.440182e+00 1.294463e-01 1.327297e+00 1.835021e-04 1.727488e-03
2.511886e+01 1.309186e+00 7.024069e+02 9.872110e-01 1.006125e+05 8.006485e+00 1.901602e-02 3.011314e+00 1.777127e-04 1.702265e-03
2.590200e+01 1.374565e+00 7.234918e+02 1.038782e+00 1.179971e+05 9.389909e+00 5.206403e-02 6.923192e-01 1.938781e-04 1.753423e-03
2.670956e+01 1.441369e+00 7.441561e+02 1.036200e+00 1.263273e+05 1.005281e+01 1.104806e-01 1.341020e+00 2.009472e-04 1.737914e-03
2.754229e+01 1.508588e+00 7.668233e+02 9.956622e-01 1.269397e+05 1.010154e+01 1.122277e-01 1.317374e+00 1.874400e-04 1.566316e-03
2.840098e+01 1.580447e+00 7.894542e+02 8.980360e-01 1.166834e+05 9.285370e+00 8.155870e-02 2.746099e+00 1.730341e-04 1.333165e-03
2.928645e+01 1.653218e+00 8.128197e+02 9.648938e-01 1.511508e+05 1.202820e+01 1.917801e-02 1.334177e+00 1.952906e-04 1.503423e-03
3.019952e+01 1.727688e+00 8.373032e+02 9.923093e-01 1.559688e+05 1.241160e+01 -4.050295e-02 1.508929e+00 1.896900e-04 1.524806e-03
3.114106e+01 1.800637e+00 8.616763e+02 9.773915e-01 1.596789e+05 1.270684e+01 2.084494e-02 1.451648e+00 1.958015e-04 1.423706e-03
3.211195e+01 1.875692e+00 8.867997e+02 9.817340e-01 1.647929e+05 1.311380e+01 3.955490e-02 1.659574e+00 1.763370e-04 1.318915e-03
3.311311e+01 1.961472e+00 9.144786e+02 9.559928e-01 1.807697e+05 1.438519e+01 7.045972e-02 1.582249e+00 1.764397e-04 1.311556e-03
3.414549e+01 2.043602e+00 9.425477e+02 9.997171e-01 1.971787e+05 1.569099e+01 5.845552e-02 9.737941e-01 1.864803e-04 1.408046e-03
3.521005e+01 2.120746e+00 9.697509e+02 9.808345e-01 2.031314e+05 1.616468e+01 4.588126e-02 8.573469e-01 1.856415e-04 1.259223e-03
3.630781e+01 2.203673e+00 9.981916e+02 1.016556e+00 2.115545e+05 1.683498e+01 3.752241e-02 1.641951e+00 1.791741e-04 1.250560e-03
3.743978e+01 2.284505e+00 1.028216e+03 9.929045e-01 2.287343e+05 1.820210e+01 3.520767e-02 1.369148e+00 1.873929e-04 1.255114e-03
3.860705e+01 2.371905e+00 1.059434e+03 1.010773e+00 2.520335e+05 2.005619e+01 -1.913723e-02 1.785533e+00 1.858216e-04 1.305119e-03
3.981072e+01 2.455953e+00 1.091095e+03 9.628237e-01 2.599062e+05 2.068268e+01 1.487448e-02 1.134453e+00 1.742678e-04 1.209541e-03
4.105191e+01 2.545758e+00 1.123330e+03 9.836750e-01 2.777898e+05 2.210581e+01 -4.409480e-04 1.543165e+00 1.898725e-04 1.224009e-03
4.233179e+01 2.632127e+00 1.156454e+03 9.978316e-01 3.152835e+05 2.508946e+01 -3.446599e-02 1.676064e+00 1.991105e-04 1.268520e-03
4.365158e+01 2.714310e+00 1.190953e+03 9.792529e-01 3.071811e+05 2.444470e+01 -3.287855e-02 3.705475e+00 1.844455e-04 1.160362e-03
4.501252e+01 2.807918e+00 1.226453e+03 9.850684e-01 3.411316e+05 2.714639e+01 -4.311164e-02 1.590046e+00 1.911396e-04 1.186426e-03
4.641589e+01 2.894133e+00 1.263071e+03 9.611561e-01 3.252010e+05 2.587868e+01 -4.439690e-02 1.247023e+00 1.935073e-04 1.125230e-03
4.786301e+01 2.975531e+00 1.300176e+03 9.910259e-01 3.770087e+05 3.000140e+01 -2.662704e-02 1.191943e+00 1.977902e-04 1.172926e-03
4.935525e+01 3.062682e+00 1.338570e+03 9.520623e-01 3.562099e+05 2.834628e+01 -1.025812e-02 1.441431e+00 1.886770e-04 1.072483e-03
5.089401e+01 3.154377e+00 1.379361e+03 9.898308e-01 4.163360e+05 3.313097e+01 -2.192230e-02 1.141078e+00 2.020744e-04 1.197251e-03
5.248075e+01 3.235892e+00 1.419581e+03 9.468928e-01 4.113252e+05 3.273222e+01 -1.817264e-03 4.697696e+00 1.970548e-04 1.135920e-03
5.411695e+01 3.323738e+00 1.461860e+03 9.417461e-01 4.159352e+05 3.309907e+01 6.810296e-02 2.669223e+00 1.869778e-04 1.099623e-03
5.580417e+01 3.416332e+00 1.505827e+03 9.523688e-01 4.356298e+05 3.466632e+01 1.855181e-02 1.260686e+00 1.939817e-04 1.058903e-03
5.754399e+01 3.497369e+00 1.550510e+03 9.523518e-01 5.218342e+05 4.152624e+01 -1.486288e-02 3.061277e+00 1.965685e-04 1.179431e-03
5.933806e+01 3.584296e+00 1.599347e+03 9.300967e-01 4.758387e+05 3.786604e+01 -2.795524e-02 1.113087e+00 1.913940e-04 1.087323e-03
6.118806e+01 3.664262e+00 1.645228e+03 9.527211e-01 5.362612e+05 4.267431e+01 2.841843e-02 1.766717e+00 1.876104e-04 1.161233e-03
6.309573e+01 3.735497e+00 1.692512e+03 9.454924e-01 6.083925e+05 4.841433e+01 -1.173932e-02 1.341987e+00 2.057636e-04 1.224001e-03
6.506289e+01 3.816607e+00 1.744170e+03 9.140116e-01 6.055044e+05 4.818451e+01 8.548025e-02 2.531960e+00 2.108669e-04 1.184149e-03
6.709137e+01 3.895829e+00 1.796744e+03 1.026360e+00 6.754609e+05 5.375147e+01 -1.401849e-02 2.872008e+00 1.881187e-04 1.229053e-03
6.918310e+01 3.975583e+00 1.851315e+03 9.901060e-01 7.400058e+05 5.888779e+01 -3.958672e-02 2.608043e+00 1.839394e-04 1.302725e-03
7.134004e+01 4.049331e+00 1.905376e+03 9.860677e-01 7.365195e+05 5.861036e+01 2.786931e-02 1.390075e+00 2.052076e-04 1.288055e-03
7.356423e+01 4.111698e+00 1.962552e+03 9.721176e-01 8.026894e+05 6.387599e+01 8.740790e-02 2.701539e+00 2.070758e-04 1.345685e-03
7.585776e+01 4.173156e+00 2.021053e+03 9.678596e-01 8.553011e+05 6.806270e+01 5.924876e-02 2.991474e+00 1.967113e-04 1.392685e-03
7.822280e+01 4.222448e+00 2.080561e+03 9.299200e-01 7.377660e+05 5.870955e+01 -9.040728e-02 1.346677e+00 1.930689e-04 1.226077e-03
8.066157e+01 4.283510e+00 2.143727e+03 9.401405e-01 8.587784e+05 6.833941e+01 -3.579382e-02 2.200104e+00 1.816504e-04 1.324816e-03
8.317638e+01 4.335284e+00 2.206874e+03 9.626529e-01 8.987040e+05 7.151659e+01 7.464377e-02 1.837765e+00 1.906508e-04 1.348188e-03
8.576959e+01 4.371990e+00 2.272520e+03 1.026214e+00 1.102692e+06 8.774942e+01 2.906575e-02 1.427672e+00 2.026967e-04 1.649491e-03
8.844365e+01 4.403782e+00 2.339130e+03 9.903718e-01 1.140655e+06 9.077044e+01 2.147727e-02 1.960311e+00 1.839828e-04 1.673538e-03
9.120108e+01 4.438161e+00 2.410855e+03 8.827824e-01 1.024334e+06 8.151390e+01 -4.968564e-02 2.028933e+00 1.716577e-04 1.472677e-03
9.404449e+01 4.487969e+00 2.483181e+03 9.625529e-01 1.155907e+06 9.198418e+01 1.612511e-01 3.074583e+00 1.976271e-04 1.634513e-03
9.697654e+01 4.497189e+00 2.557542e+03 9.452840e-01 1.161120e+06 9.239901e+01 1.157158e-01 1.768760e+00 1.855328e-04 1.644918e-03
1.000000e+02 4.534046e+00 2.635648e+03 9.541928e-01 1.236238e+06 9.837668e+01 -2.295213e-02 4.437164e+00 1.929859e-04 1.701372e-03
1.031177e+02 4.546288e+00 2.713250e+03 9.381469e-01 1.312341e+06 1.044328e+02 2.382770e-02 1.705579e+00 1.884349e-04 1.785710e-03
1.063327e+02 4.547937e+00 2.793672e+03 9.753351e-01 1.381592e+06 1.099436e+02 -2.162376e-02 1.763202e+00 1.935939e-04 1.943741e-03
1.096478e+02 4.577074e+00 2.876082e+03 9.238998e-01 1.388398e+06 1.104852e+02 7.439464e-02 1.180394e+00 2.091966e-04 1.917016e-03
1.130663e+02 4.597139e+00 2.965830e+03 8.977907e-01 1.392788e+06 1.108346e+02 2.769893e-02 2.836356e+00 1.935959e-04 1.912520e-03
1.165914e+02 4.606362e+00 3.053081e+03 9.444255e-01 1.610525e+06 1.281615e+02 6.413799e-02 4.613894e+00 1.936710e-04 2.156354e-03
1.202264e+02 4.640586e+00 3.149947e+03 8.742448e-01 1.547443e+06 1.231416e+02 8.382966e-02 1.642870e+00 1.940976e-04 2.028779e-03
1.239748e+02 4.645076e+00 3.243556e+03 9.631411e-01 1.703767e+06 1.355815e+02 4.943106e-02 2.551387e+00 1.966588e-04 2.252584e-03
1.278400e+02 4.665179e+00 3.340385e+03 8.488992e-01 1.704160e+06 1.356127e+02 8.280121e-02 2.623274e+00 1.835962e-04 2.214269e-03
1.318257e+02 4.669369e+00 3.439733e+03 9.372789e-01 1.888681e+06 1.502964e+02 2.420703e-02 1.506261e+00 1.777535e-04 2.469946e-03
1.359356e+02 4.701181e+00 3.545524e+03 9.504518e-01 1.945580e+06 1.548243e+02 -1.430968e-02 2.460027e+00 1.951904e-04 2.530128e-03
1.401737e+02 4.700924e+00 3.650012e+03 9.395389e-01 2.070940e+06 1.648002e+02 5.994924e-04 2.351582e+00 1.881342e-04 2.690286e-03
1.445440e+02 4.719640e+00 3.761627e+03 8.827283e-01 2.083978e+06 1.658377e+02 7.434249e-02 2.395184e+00 1.916534e-04 2.719258e-03
1.490505e+02 4.738281e+00 3.874116e+03 9.533447e-01 2.388390e+06 1.900621e+02 8.703965e-02 1.541983e+00 1.989123e-04 2.987738e-03
1.536975e+02 4.746586e+00 3.990041e+03 9.152701e-01 2.280708e+06 1.814930e+02 -4.669240e-02 2.521056e+00 1.910406e-04 2.779294e-03
1.584893e+02 4.753907e+00 4.112232e+03 9.774377e-01 2.641161e+06 2.101769e+02 -2.057002e-02 1.558136e+00 1.957184e-04 3.358636e-03
1.634306e+02 4.755716e+00 4.235339e+03 9.943398e-01 2.730580e+06 2.172927e+02 1.335358e-02 1.193448e+00 2.018160e-04 3.439962e-03
1.685259e+02 4.762011e+00 4.366127e+03 9.633719e-01 2.691245e+06 2.141624e+02 5.301084e-02 2.542094e+00 1.884849e-04 3.457384e-03
1.737801e+02 4.770115e+00 4.496534e+03 9.846883e-01 3.039218e+06 2.418533e+02 6.662125e-02 2.855726e+00 1.883208e-04 3.832490e-03
1.791981e+02 4.778989e+00 4.636660e+03 8.835140e-01 2.737102e+06 2.178116e+02 1.484120e-01 1.960221e+00 1.859546e-04 3.470272e-03
1.847850e+02 4.760286e+00 4.774628e+03 1.002408e+00 3.221312e+06 2.563438e+02 2.605355e-02 1.898314e+00 1.904578e-04 4.162692e-03
1.905461e+02 4.782215e+00 4.922506e+03 9.047282e-01 3.357132e+06 2.671520e+02 1.667473e-01 2.205611e+00 1.974985e-04 4.216927e-03
1.964868e+02 4.735694e+00 5.065884e+03 9.561631e-01 3.363103e+06 2.676272e+02 2.264454e-01 1.608707e+00 1.956680e-04 4.378316e-03
2.026127e+02 4.728425e+00 5.221343e+03 9.880646e-01 3.442177e+06 2.739197e+02 3.062113e-02 2.074519e+00 1.881329e-04 4.347297e-03
2.089296e+02 4.732089e+00 5.385564e+03 9.604012e-01 3.906547e+06 3.108731e+02 1.565706e-01 1.558923e+00 1.794975e-04 4.860414e-03
2.154435e+02 4.706738e+00 5.546147e+03 1.028602e+00 3.987142e+06 3.172866e+02 6.011086e-02 4.216330e+00 1.892955e-04 5.276844e-03
2.221604e+02 4.712278e+00 5.718793e+03 9.415933e-01 4.013321e+06 3.193699e+02 -1.473602e-02 1.290087e+00 1.844681e-04 5.316683e-03
2.290868e+02 4.691866e+00 5.893269e+03 9.804152e-01 4.353576e+06 3.464465e+02 6.651007e-02 1.545618e+00 1.819092e-04 5.664287e-03
2.362291e+02 4.678022e+00 6.069900e+03 9.127870e-01 4.293235e+06 3.416448e+02 4.763011e-02 2.748448e+00 1.954523e-04 5.621074e-03
2.435940e+02 4.659784e+00 6.258579e+03 9.109032e-01 4.568956e+06 3.635860e+02 -3.246829e-03 1.485815e+00 1.870303e-04 5.911194e-03
2.511886e+02 4.654261e+00 6.445602e+03 9.936500e-01 4.762005e+06 3.789483e+02 9.945144e-03 1.978057e+00 1.799708e-04 6.094819e-03
2.590200e+02 4.646390e+00 6.641156e+03 9.374432e-01 5.025591e+06 3.999238e+02 -1.037346e-01 2.154098e+00 1.771377e-04 6.442667e-03
2.670956e+02 4.633067e+00 6.848676e+03 9.156597e-01 5.223230e+06 4.156514e+02 1.551182e-02 1.778323e+00 1.921859e-04 6.936095e-03
2.754229e+02 4.646771e+00 7.057704e+03 1.030609e+00 5.772749e+06 4.593807e+02 -2.669294e-03 3.863869e+00 1.927489e-04 7.936814e-03
2.840098e+02 4.602887e+00 7.268805e+03 9.724192e-01 5.594650e+06 4.452081e+02 7.408447e-02 1.586615e+00 1.851176e-04 7.333697e-03
2.928645e+02 4.600767e+00 7.493805e+03 9.526573e-01 6.076376e+06 4.835426e+02 1.393593e-01 2.226368e+00 1.956289e-04 8.220672e-03
3.019952e+02 4.579103e+00 7.724345e+03 9.154623e-01 5.847620e+06 4.653388e+02 -8.697226e-02 1.869607e+00 1.723654e-04 7.829193e-03
3.114106e+02 4.558475e+00 7.954597e+03 9.402308e-01 6.279797e+06 4.997304e+02 5.109042e-02 2.644748e+00 1.925836e-04 8.581759e-03
3.211195e+02 4.554181e+00 8.201133e+03 9.673883e-01 6.779350e+06 5.394835e+02 1.111379e-01 1.523639e+00 1.871212e-04 9.167967e-03
3.311311e+02 4.516464e+00 8.450422e+03 9.385928e-01 7.278641e+06 5.792158e+02 -5.653458e-02 1.562031e+00 1.832728e-04 1.005181e-02
3.414549e+02 4.525399e+00 8.720241e+03 9.167618e-01 6.903065e+06 5.493284e+02 5.302251e-02 2.938857e+00 1.920267e-04 9.598080e-03
3.521005e+02 4.484543e+00 8.975493e+03 9.018115e-01 7.260821e+06 5.777978e+02 8.857447e-02 1.769398e+00 1.786982e-04 1.055975e-02
3.630781e+02 4.452499e+00 9.259654e+03 1.005465e+00 7.951898e+06 6.327919e+02 1.170219e-02 1.342932e+00 1.930948e-04 1.182839e-02
3.743978e+02 4.444750e+00 9.543275e+03 9.312903e-01 8.209456e+06 6.532877e+02 6.684627e-02 3.418422e+00 1.862745e-04 1.169509e-02
3.860705e+02 4.412301e+00 9.831273e+03 9.310268e-01 8.088392e+06 6.436538e+02 5.915550e-02 1.826234e+00 1.826641e-04 1.193447e-02
3.981072e+02 4.386460e+00 1.012813e+04 9.058744e-01 8.289383e+06 6.596481e+02 9.100950e-02 2.345349e+00 1.834363e-04 1.233206e-02
4.105191e+02 4.376540e+00 1.044212e+04 9.540450e-01 8.890044e+06 7.074472e+02 2.622289e-02 1.722230e+00 1.866361e-04 1.339986e-02
4.233179e+02 4.371509e+00 1.077081e+04 9.320769e-01 9.266119e+06 7.373743e+02 9.738013e-02 1.352303e+00 1.786324e-04 1.346457e-02
4.365158e+02 4.310507e+00 1.109299e+04 9.357750e-01 1.012208e+07 8.054895e+02 1.091590e-01 1.573468e+00 1.873177e-04 1.483406e-02
4.501252e+02 4.354046e+00 1.144585e+04 9.646704e-01 1.013944e+07 8.068713e+02 -1.845219e-03 1.519236e+00 1.903505e-04 1.532943e-02
4.641589e+02 4.283801e+00 1.179677e+04 9.720953e-01 1.086947e+07 8.649648e+02 -5.340407e-02 2.155802e+00 1.772363e-04 1.718923e-02
4.786301e+02 4.333639e+00 1.217235e+04 9.711057e-01 1.139711e+07 9.069532e+02 9.044507e-02 2.891385e+00 1.915609e-04 1.787683e-02
4.935525e+02 4.260479e+00 1.253841e+04 9.804746e-01 1.244320e+07 9.901984e+02 -8.518635e-02 2.231989e+00 1.870903e-04 1.874081e-02
5.089401e+02 4.262080e+00 1.291881e+04 9.407685e-01 1.168738e+07 9.300519e+02 1.988112e-02 2.092777e+00 2.002902e-04 1.841336e-02
5.248075e+02 4.221648e+00 1.331651e+04 9.871797e-01 1.358263e+07 1.080871e+03 1.084638e-01 2.014117e+00 1.842792e-04 2.152808e-02
5.411695e+02 4.241892e+00 1.373210e+04 9.840805e-01 1.406704e+07 1.119419e+03 -8.920741e-02 2.127854e+00 1.778071e-04 2.210081e-02
5.580417e+02 4.179984e+00 1.414875e+04 9.668028e-01 1.303825e+07 1.037551e+03 2.098935e-01 1.378302e+00 1.977266e-04 2.187876e-02
5.754399e+02 4.181961e+00 1.458425e+04 9.552905e-01 1.380788e+07 1.098796e+03 -3.499362e-02 4.169708e+00 1.880765e-04 2.284153e-02
5.933806e+02 4.186028e+00 1.503953e+04 1.028450e+00 1.565067e+07 1.245441e+03 1.217387e-01 1.573405e+00 1.871203e-04 2.610659e-02
6.118806e+02 4.133620e+00 1.551094e+04 9.851720e-01 1.557675e+07 1.239559e+03 -6.720442e-02 2.071586e+00 1.989265e-04 2.582593e-02
6.309573e+02 4.081038e+00 1.596374e+04 9.430057e-01 1.459099e+07 1.161114e+03 -3.746581e-02 1.896681e+00 1.726875e-04 2.584433e-02
6.506289e+02 4.089151e+00 1.646365e+04 9.501946e-01 1.564542e+07 1.245023e+03 4.236188e-02 1.836247e+00 1.956323e-04 2.696910e-02
6.709137e+02 4.079168e+00 1.698698e+04 9.905618e-01 1.743432e+07 1.387379e+03 2.582261e-02 1.185873e+00 1.840398e-04 2.965525e-02
6.918310e+02 4.001552e+00 1.749629e+04 9.835590e-01 1.712120e+07 1.362461e+03 1.787667e-01 5.293943e+00 1.897666e-04 3.061885e-02
7.134004e+02 3.970232e+00 1.803492e+04 9.399563e-01 1.719365e+07 1.368227e+03 6.116068e-02 2.665762e+00 1.834827e-04 3.200499e-02
7.356423e+02 4.001480e+00 1.859259e+04 9.670848e-01 1.820979e+07 1.449089e+03 -8.298599e-04 4.123263e+00 1.902380e-04 3.244553e-02
7.585776e+02 3.969033e+00 1.917328e+04 9.616710e-01 1.929726e+07 1.535627e+03 2.374976e-01 1.904240e+00 1.860554e-04 3.511419e-02
7.822280e+02 3.946820e+00 1.976418e+04 9.587642e-01 1.939174e+07 1.543146e+03 2.422526e-02 3.310059e+00 1.934759e-04 3.579865e-02
8.066157e+02 3.919732e+00 2.038112e+04 9.759200e-01 2.032884e+07 1.617718e+03 1.184943e-01 1.710415e+00 1.781649e-04 3.777416e-02
8.317638e+02 3.881257e+00 2.101087e+04 9.567708e-01 2.007962e+07 1.597885e+03 4.413589e-02 1.902602e+00 1.923650e-04 3.929390e-02
8.576959e+02 3.847809e+00 2.165826e+04 9.492374e-01 2.177694e+07 1.732954e+03 7.200892e-02 2.756118e+00 1.946266e-04 4.190326e-02
8.844365e+02 3.858483e+00 2.232287e+04 9.645406e-01 2.168657e+07 1.725762e+03 1.205139e-01 1.900402e+00 1.888190e-04 4.250522e-02
9.120108e+02 3.845296e+00 2.301545e+04 9.808191e-01 2.447007e+07 1.947266e+03 8.841365e-02 1.856601e+00 1.910795e-04 4.738714e-02
9.404449e+02 3.826278e+00 2.374240e+04 9.214689e-01 2.373482e+07 1.888757e+03 2.419727e-02 1.653406e+00 1.834812e-04 4.685538e-02
9.697654e+02 3.813824e+00 2.447761e+04 9.006623e-01 2.476160e+07 1.970465e+03 9.445378e-03 2.163174e+00 1.718353e-04 4.715372e-02
