#./double_munderdamped_3d --dev=1 --amp=250.0 --omega=1 --mass=0.0 --force=0 --Dg=0.01 --block=256 --paths=1024 --periods=1000 --trans=100 --samples=10000 --spp=10000 --algorithm=euler --pav=1 --mode=moments --domain=1d --domainx=g:-3:0:300:1 --domainy=s:-1:2:100:1 --domainz=a:-1:2.5:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=5.0 --zeta=0.2 --comp=0 --mean=1.0 --second=50.0 --skew=0.99 --distribution=s>> 1D_double_g:-3:0:300:1_50.0_5.0_0.99_1.0_250.0.dat
#g <<v>> <<v^2>> qnu(q) mu_q Dx Gx Gv EBx EBv
1.318257e-02 2.343688e+00 1.001309e+04 9.620525e-01 1.092506e+06 8.693889e+01 1.352522e-01 1.872801e+01 1.645860e-04 5.447987e-03
1.348963e-02 2.361114e+00 9.775817e+03 9.964298e-01 1.016373e+06 8.088037e+01 -6.110664e-03 1.179135e+01 1.563060e-04 5.423771e-03
1.380384e-02 2.387964e+00 9.558213e+03 9.874017e-01 1.119324e+06 8.907297e+01 -3.854001e-02 2.080062e+01 1.626232e-04 5.380806e-03
1.412538e-02 2.406312e+00 9.339873e+03 9.589897e-01 1.101180e+06 8.762914e+01 2.722289e-02 1.424380e+01 1.560758e-04 5.256556e-03
1.445440e-02 2.432160e+00 9.119061e+03 9.627192e-01 9.719257e+05 7.734339e+01 3.640068e-02 1.083667e+01 1.536474e-04 4.621870e-03
1.479108e-02 2.449746e+00 8.914792e+03 8.799660e-01 9.148845e+05 7.280420e+01 1.182875e-01 7.791514e+00 1.506811e-04 4.448124e-03
1.513561e-02 2.472929e+00 8.709516e+03 9.852913e-01 9.816605e+05 7.811806e+01 -1.659856e-02 7.571746e+00 1.608997e-04 4.587394e-03
1.548817e-02 2.495481e+00 8.507015e+03 9.825167e-01 9.589612e+05 7.631170e+01 2.491701e-02 1.000743e+01 1.602044e-04 4.230337e-03
1.584893e-02 2.529662e+00 8.313730e+03 9.726863e-01 1.016613e+06 8.089945e+01 1.483973e-01 6.483981e+00 1.589711e-04 4.428549e-03
1.621810e-02 2.552090e+00 8.126550e+03 9.829873e-01 9.972359e+05 7.935751e+01 9.863569e-02 1.159209e+01 1.552223e-04 4.379868e-03
1.659587e-02 2.571026e+00 7.942445e+03 8.897633e-01 9.059113e+05 7.209013e+01 1.780752e-02 1.516378e+01 1.512458e-04 3.848390e-03
1.698244e-02 2.604385e+00 7.763907e+03 9.250679e-01 9.482577e+05 7.545995e+01 1.971743e-01 2.983792e+01 1.571340e-04 4.093443e-03
1.737801e-02 2.637442e+00 7.592150e+03 9.731623e-01 9.841574e+05 7.831676e+01 5.510415e-02 8.007246e+00 1.708015e-04 4.059594e-03
1.778279e-02 2.661385e+00 7.418385e+03 9.899122e-01 9.619773e+05 7.655172e+01 1.590359e-01 6.414316e+00 1.591413e-04 3.841263e-03
1.819701e-02 2.691827e+00 7.249228e+03 9.394698e-01 9.835019e+05 7.826459e+01 2.260232e-02 1.052786e+01 1.513415e-04 3.765509e-03
1.862087e-02 2.713603e+00 7.082525e+03 9.721877e-01 9.677057e+05 7.700757e+01 1.162124e-01 1.518492e+01 1.605987e-04 3.694991e-03
1.905461e-02 2.745003e+00 6.921255e+03 9.726986e-01 9.995333e+05 7.954033e+01 6.897529e-03 1.043085e+01 1.559659e-04 3.682997e-03
1.949845e-02 2.775459e+00 6.768963e+03 1.004870e+00 1.002734e+06 7.979501e+01 1.208844e-01 1.333989e+01 1.740277e-04 3.689680e-03
1.995262e-02 2.802646e+00 6.614812e+03 1.034653e+00 1.038803e+06 8.266532e+01 9.007018e-03 6.539017e+00 1.538983e-04 3.649998e-03
2.041738e-02 2.832575e+00 6.460185e+03 9.818378e-01 9.565026e+05 7.611606e+01 1.124128e-01 1.553941e+01 1.519690e-04 3.385112e-03
2.089296e-02 2.862689e+00 6.317501e+03 9.916083e-01 9.473946e+05 7.539127e+01 1.643935e-01 2.180823e+01 1.583907e-04 3.415632e-03
2.137962e-02 2.901367e+00 6.172256e+03 9.751918e-01 9.475683e+05 7.540509e+01 3.177790e-02 4.258143e+00 1.526670e-04 3.116831e-03
2.187762e-02 2.921465e+00 6.033441e+03 9.617639e-01 8.606795e+05 6.849070e+01 -7.358909e-02 4.349973e+00 1.528951e-04 2.919285e-03
2.238721e-02 2.968619e+00 5.901690e+03 9.838429e-01 9.332044e+05 7.426205e+01 1.190740e-01 1.187016e+01 1.631705e-04 2.990524e-03
2.290868e-02 2.995904e+00 5.765253e+03 9.892809e-01 9.287293e+05 7.390592e+01 4.402621e-02 7.553317e+00 1.476031e-04 2.982295e-03
2.344229e-02 3.043652e+00 5.638219e+03 1.035446e+00 1.027276e+06 8.174800e+01 5.339366e-02 1.649421e+01 1.649132e-04 3.125357e-03
2.398833e-02 3.071190e+00 5.510723e+03 9.961938e-01 9.579596e+05 7.623200e+01 -7.954050e-02 1.387687e+01 1.616709e-04 2.851224e-03
2.454709e-02 3.110579e+00 5.382222e+03 1.039157e+00 9.430895e+05 7.504867e+01 1.155458e-01 5.704625e+00 1.583628e-04 2.827639e-03
2.511886e-02 3.150359e+00 5.264541e+03 9.966031e-01 8.851672e+05 7.043936e+01 5.326134e-02 1.003700e+01 1.599455e-04 2.564249e-03
2.570396e-02 3.174587e+00 5.144753e+03 1.046580e+00 8.856430e+05 7.047723e+01 1.038761e-01 1.128315e+01 1.626833e-04 2.540973e-03
2.630268e-02 3.229586e+00 5.031756e+03 1.043531e+00 9.489952e+05 7.551864e+01 1.317174e-02 1.031659e+01 1.721727e-04 2.585440e-03
2.691535e-02 3.245333e+00 4.914257e+03 9.688767e-01 8.171220e+05 6.502450e+01 -1.140323e-02 6.365267e+00 1.557844e-04 2.212794e-03
2.754229e-02 3.294544e+00 4.809829e+03 9.883199e-01 8.900310e+05 7.082641e+01 1.493651e-01 5.898343e+00 1.610661e-04 2.286076e-03
2.818383e-02 3.341929e+00 4.700614e+03 1.041029e+00 8.429564e+05 6.708034e+01 5.213298e-02 5.119594e+00 1.590572e-04 2.117078e-03
2.884032e-02 3.377215e+00 4.593741e+03 1.029113e+00 8.259614e+05 6.572791e+01 -1.512532e-02 7.133990e+00 1.654202e-04 2.134219e-03
2.951209e-02 3.410804e+00 4.490612e+03 9.365266e-01 7.823419e+05 6.225679e+01 5.789947e-03 6.533346e+00 1.652973e-04 1.861919e-03
3.019952e-02 3.446262e+00 4.388546e+03 9.453812e-01 7.801604e+05 6.208319e+01 5.937643e-02 4.366252e+00 1.601959e-04 1.884590e-03
3.090295e-02 3.491955e+00 4.292058e+03 9.320140e-01 7.121992e+05 5.667501e+01 -4.946907e-02 3.327025e+00 1.585273e-04 1.736982e-03
3.162278e-02 3.526213e+00 4.194733e+03 9.446231e-01 7.080520e+05 5.634499e+01 -2.250127e-03 4.740850e+00 1.611283e-04 1.615868e-03
3.235937e-02 3.576036e+00 4.101814e+03 9.478311e-01 7.064038e+05 5.621383e+01 7.058434e-02 3.684673e+00 1.706948e-04 1.609973e-03
3.311311e-02 3.607452e+00 4.011181e+03 9.552234e-01 7.329085e+05 5.832300e+01 1.292480e-01 4.979988e+00 1.650707e-04 1.569186e-03
3.388442e-02 3.654560e+00 3.924210e+03 1.048795e+00 7.473422e+05 5.947160e+01 2.513186e-02 9.521346e+00 1.730211e-04 1.624309e-03
3.467369e-02 3.685064e+00 3.831459e+03 9.900440e-01 6.806147e+05 5.416160e+01 -3.806619e-03 6.699385e+00 1.647540e-04 1.411507e-03
3.548134e-02 3.727787e+00 3.749723e+03 9.953449e-01 6.858719e+05 5.457995e+01 8.497871e-03 3.682579e+00 1.575200e-04 1.380845e-03
3.630781e-02 3.763051e+00 3.664782e+03 9.653816e-01 6.456544e+05 5.137954e+01 -4.331083e-02 4.079351e+00 1.646796e-04 1.305736e-03
3.715352e-02 3.800144e+00 3.580959e+03 9.490804e-01 6.199996e+05 4.933800e+01 -6.410675e-02 4.513950e+00 1.640825e-04 1.277936e-03
3.801894e-02 3.830746e+00 3.502192e+03 9.759494e-01 6.657235e+05 5.297659e+01 2.009906e-03 1.921081e+00 1.828200e-04 1.319850e-03
3.890451e-02 3.864619e+00 3.424188e+03 1.015268e+00 6.664934e+05 5.303786e+01 -6.961138e-03 5.938755e+00 1.623898e-04 1.254529e-03
3.981072e-02 3.900014e+00 3.346519e+03 9.757998e-01 6.182660e+05 4.920004e+01 -2.983092e-02 1.755963e+01 1.671024e-04 1.161924e-03
4.073803e-02 3.925166e+00 3.270606e+03 9.940640e-01 6.183073e+05 4.920333e+01 7.889480e-02 4.942982e+00 1.870383e-04 1.162224e-03
4.168694e-02 3.950266e+00 3.197753e+03 9.546916e-01 6.219967e+05 4.949692e+01 6.744981e-02 2.886090e+00 1.632562e-04 1.089539e-03
4.265795e-02 3.983889e+00 3.128077e+03 9.470779e-01 6.016212e+05 4.787550e+01 6.429094e-02 5.177996e+00 1.665293e-04 1.080300e-03
4.365158e-02 4.006071e+00 3.058476e+03 9.738282e-01 6.120503e+05 4.870542e+01 -2.327430e-02 3.606244e+00 1.726049e-04 1.088055e-03
4.466836e-02 4.020176e+00 2.988533e+03 9.596401e-01 5.565205e+05 4.428649e+01 1.168909e-02 4.010954e+00 1.655587e-04 1.016094e-03
