#./double_munderdamped_3d --dev=0 --amp=250.0 --omega=1 --mass=0.01 --force=0 --Dg=0.01 --block=256 --paths=1024 --periods=1000 --trans=100 --samples=10000 --spp=10000 --algorithm=euler --pav=1 --mode=moments --domain=1d --domainx=a:-1:3:300:1 --domainy=s:-1:2:100:1 --domainz=a:-1:2.5:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=5.0 --zeta=0.2 --comp=0 --mean=1.0 --second=20.0 --skew=0.99 --distribution=s>> 1D_double_a:-1:3:300:1_20.0_5.0_0.99_1.0_0.01.dat
#a <<v>> <<v^2>> qnu(q) mu_q Dx Gx Gv EBx EBv
1.791981e+00 9.882368e-01 5.169884e+03 9.448800e-01 6.495655e+05 5.169078e+01 2.377896e-02 1.799768e+01 1.698576e-04 1.915942e-02
1.847850e+00 9.808228e-01 5.167733e+03 9.705617e-01 6.508910e+05 5.179626e+01 2.834667e-03 1.358689e+01 1.764913e-04 1.896250e-02
1.905461e+00 9.866447e-01 5.166581e+03 8.636693e-01 5.666153e+05 4.508982e+01 5.148154e-02 3.638979e+01 1.505442e-04 1.665606e-02
1.964868e+00 9.768222e-01 5.165961e+03 9.646303e-01 6.401631e+05 5.094256e+01 -2.181918e-04 1.784700e+01 1.713087e-04 1.859588e-02
2.026127e+00 9.758151e-01 5.169043e+03 9.026617e-01 5.830153e+05 4.639488e+01 -5.692973e-02 1.711559e+01 1.528415e-04 1.762603e-02
2.089296e+00 9.753620e-01 5.167564e+03 9.926803e-01 6.236825e+05 4.963107e+01 7.666172e-02 3.753452e+01 1.679530e-04 1.868278e-02
2.154435e+00 9.829088e-01 5.170625e+03 1.034746e+00 7.014897e+05 5.582277e+01 6.515355e-02 1.393884e+01 1.701328e-04 2.092506e-02
2.221604e+00 9.782516e-01 5.171834e+03 9.703561e-01 6.616972e+05 5.265619e+01 2.749087e-02 1.783398e+01 1.617968e-04 1.983910e-02
2.290868e+00 9.837128e-01 5.174195e+03 9.570801e-01 6.079446e+05 4.837869e+01 1.263135e-01 1.583615e+01 1.610542e-04 1.765759e-02
2.362291e+00 9.795015e-01 5.169494e+03 9.621576e-01 5.916584e+05 4.708268e+01 -5.647943e-03 1.398172e+01 1.544859e-04 1.760631e-02
2.435940e+00 9.798945e-01 5.168390e+03 9.656669e-01 6.633509e+05 5.278779e+01 1.548786e-01 2.621025e+01 1.637130e-04 1.901297e-02
2.511886e+00 9.800902e-01 5.168741e+03 9.442184e-01 6.412736e+05 5.103093e+01 6.276303e-02 4.974844e+01 1.578582e-04 1.916445e-02
2.590200e+00 9.670064e-01 5.167786e+03 9.431510e-01 6.368703e+05 5.068053e+01 5.463759e-03 1.627696e+01 1.654095e-04 1.940090e-02
2.670956e+00 9.746731e-01 5.169101e+03 9.364571e-01 6.240198e+05 4.965792e+01 -5.533174e-02 2.011465e+01 1.515301e-04 1.921331e-02
2.754229e+00 9.738841e-01 5.171260e+03 8.945316e-01 6.157368e+05 4.899878e+01 -1.219759e-02 2.131127e+01 1.495436e-04 1.749523e-02
2.840098e+00 9.740628e-01 5.169944e+03 9.768668e-01 6.283617e+05 5.000343e+01 8.285074e-02 2.984881e+01 1.791422e-04 1.844760e-02
2.928645e+00 9.642437e-01 5.165959e+03 9.817013e-01 6.909536e+05 5.498434e+01 1.395622e-01 1.478279e+01 1.732650e-04 2.058098e-02
3.019952e+00 9.714946e-01 5.169045e+03 9.614926e-01 6.816053e+05 5.424043e+01 2.529267e-02 1.248230e+01 1.707449e-04 2.032067e-02
3.114106e+00 9.639592e-01 5.167226e+03 9.754953e-01 6.577717e+05 5.234381e+01 1.080996e-01 2.067298e+01 1.661849e-04 1.950421e-02
3.211195e+00 9.619977e-01 5.167902e+03 9.538643e-01 5.913898e+05 4.706130e+01 3.604035e-02 2.314971e+01 1.629669e-04 1.834299e-02
3.311311e+00 9.593293e-01 5.170263e+03 1.006938e+00 6.333158e+05 5.039767e+01 6.505106e-02 1.121533e+01 1.647892e-04 1.953537e-02
3.414549e+00 9.568076e-01 5.166874e+03 9.359241e-01 6.404366e+05 5.096432e+01 7.407863e-02 1.168651e+01 1.650253e-04 1.957895e-02
3.521005e+00 9.582202e-01 5.168261e+03 1.028406e+00 6.724938e+05 5.351535e+01 4.551911e-02 1.347207e+01 1.541460e-04 2.108683e-02
3.630781e+00 9.597315e-01 5.169597e+03 9.938774e-01 6.777678e+05 5.393505e+01 1.026596e-02 2.293808e+01 1.613665e-04 2.090468e-02
3.743978e+00 9.517505e-01 5.169424e+03 9.714827e-01 6.489878e+05 5.164481e+01 -2.633355e-02 1.848218e+01 1.650353e-04 2.064081e-02
3.860705e+00 9.518985e-01 5.167887e+03 1.050498e+00 7.357468e+05 5.854887e+01 8.127591e-02 2.957434e+01 1.730870e-04 2.265797e-02
3.981072e+00 9.518765e-01 5.170123e+03 9.710261e-01 6.624977e+05 5.271989e+01 3.730388e-02 7.662235e+01 1.696789e-04 2.077225e-02
4.105191e+00 9.535688e-01 5.168292e+03 9.621670e-01 6.464292e+05 5.144120e+01 9.985021e-02 2.228096e+01 1.621256e-04 2.026570e-02
4.233179e+00 9.482123e-01 5.172888e+03 1.009980e+00 6.798394e+05 5.409990e+01 4.188012e-02 1.421779e+01 1.747323e-04 2.194301e-02
4.365158e+00 9.462725e-01 5.170107e+03 9.382742e-01 6.481414e+05 5.157746e+01 4.667103e-02 1.545064e+01 1.642794e-04 2.075060e-02
4.501252e+00 9.476818e-01 5.169934e+03 9.281038e-01 6.560759e+05 5.220886e+01 -4.119951e-03 1.234937e+01 1.628636e-04 1.996392e-02
4.641589e+00 9.338659e-01 5.167235e+03 9.272489e-01 6.357200e+05 5.058899e+01 1.188947e-01 1.954777e+01 1.663199e-04 2.078483e-02
4.786301e+00 9.387819e-01 5.173625e+03 8.939710e-01 6.348889e+05 5.052285e+01 4.809741e-02 1.403206e+01 1.585030e-04 2.029217e-02
4.935525e+00 9.414914e-01 5.171032e+03 9.530788e-01 6.669805e+05 5.307662e+01 2.095227e-01 1.721535e+01 1.659669e-04 2.074099e-02
5.089401e+00 9.285753e-01 5.168077e+03 9.969389e-01 6.283653e+05 5.000372e+01 7.827353e-03 2.385470e+01 1.718264e-04 2.170673e-02
5.248075e+00 9.298598e-01 5.166333e+03 9.811174e-01 6.497421e+05 5.170483e+01 9.156019e-02 3.153199e+01 1.801859e-04 2.182472e-02
5.411695e+00 9.243001e-01 5.172452e+03 1.005334e+00 6.746657e+05 5.368819e+01 5.689969e-02 1.628605e+01 1.696252e-04 2.212811e-02
5.580417e+00 9.328548e-01 5.170827e+03 9.665843e-01 6.139613e+05 4.885748e+01 5.135356e-04 2.418784e+01 1.775932e-04 2.035645e-02
5.754399e+00 9.141953e-01 5.169107e+03 9.750067e-01 6.829095e+05 5.434421e+01 3.851253e-02 2.791498e+01 1.616035e-04 2.322499e-02
5.933806e+00 9.185579e-01 5.171690e+03 9.626318e-01 6.335337e+05 5.041501e+01 -1.629426e-02 1.287285e+01 1.584793e-04 2.193007e-02
6.118806e+00 9.155052e-01 5.167666e+03 9.475023e-01 6.519953e+05 5.188414e+01 2.571862e-02 2.225954e+01 1.582932e-04 2.242141e-02
6.309573e+00 9.126577e-01 5.171630e+03 9.764283e-01 6.679474e+05 5.315356e+01 3.063036e-02 1.556313e+01 1.603382e-04 2.224852e-02
6.506289e+00 9.154983e-01 5.169556e+03 9.680209e-01 6.665238e+05 5.304028e+01 -1.281740e-02 7.594376e+01 1.498743e-04 2.251126e-02
6.709137e+00 9.144429e-01 5.170401e+03 9.630220e-01 6.289444e+05 5.004981e+01 4.037696e-02 1.537067e+01 1.647540e-04 2.179000e-02
6.918310e+00 9.057993e-01 5.170626e+03 8.996090e-01 6.500090e+05 5.172607e+01 -3.799972e-02 1.588155e+01 1.572665e-04 2.192272e-02
7.134004e+00 9.086823e-01 5.170743e+03 9.597046e-01 6.580109e+05 5.236285e+01 4.223157e-02 2.934959e+01 1.565492e-04 2.281007e-02
7.356423e+00 9.030186e-01 5.173884e+03 1.031714e+00 7.165287e+05 5.701954e+01 1.139990e-01 2.770497e+01 1.746874e-04 2.501910e-02
7.585776e+00 8.963141e-01 5.169253e+03 1.073794e+00 7.095959e+05 5.646784e+01 1.241890e-01 1.550625e+01 1.731948e-04 2.485533e-02
7.822280e+00 8.927728e-01 5.169653e+03 9.459331e-01 6.675133e+05 5.311902e+01 1.214734e-02 1.184391e+01 1.759333e-04 2.405476e-02
8.066157e+00 8.975524e-01 5.171616e+03 9.477746e-01 6.300893e+05 5.014091e+01 9.286483e-02 1.479099e+01 1.478461e-04 2.170455e-02
8.317638e+00 9.015806e-01 5.172578e+03 9.635427e-01 6.460556e+05 5.141147e+01 9.392232e-03 1.674691e+01 1.787141e-04 2.330649e-02
8.576959e+00 8.914669e-01 5.171945e+03 9.570670e-01 6.599474e+05 5.251694e+01 5.285721e-02 1.839563e+01 1.648716e-04 2.388658e-02
8.844365e+00 8.841207e-01 5.169520e+03 8.938106e-01 6.310938e+05 5.022084e+01 -7.172796e-02 2.673578e+01 1.612924e-04 2.259106e-02
9.120108e+00 8.888991e-01 5.171878e+03 9.642518e-01 6.241018e+05 4.966444e+01 2.661699e-02 1.715679e+01 1.604498e-04 2.248914e-02
9.404449e+00 8.755989e-01 5.164437e+03 9.438086e-01 6.426309e+05 5.113894e+01 2.906723e-02 1.507028e+01 1.611371e-04 2.381956e-02
9.697654e+00 8.871870e-01 5.173510e+03 1.038111e+00 6.578946e+05 5.235359e+01 3.141945e-02 1.649804e+01 1.602389e-04 2.477449e-02
1.000000e+01 8.849056e-01 5.174053e+03 9.275062e-01 6.359837e+05 5.060997e+01 -7.597981e-03 3.801838e+01 1.593520e-04 2.337858e-02
1.031177e+01 8.742180e-01 5.169204e+03 1.002659e+00 6.793418e+05 5.406030e+01 -5.584941e-04 9.641521e+00 1.679499e-04 2.493251e-02
1.063327e+01 8.726075e-01 5.169371e+03 9.637814e-01 6.220804e+05 4.950359e+01 1.362794e-01 1.598501e+01 1.467220e-04 2.361974e-02
1.096478e+01 8.696400e-01 5.169220e+03 9.571798e-01 6.729173e+05 5.354906e+01 3.205180e-02 2.405812e+01 1.578750e-04 2.479993e-02
1.130663e+01 8.753315e-01 5.171513e+03 1.038783e+00 7.094956e+05 5.645986e+01 -3.944340e-02 2.405226e+01 1.777705e-04 2.646725e-02
1.165914e+01 8.675245e-01 5.171949e+03 9.881430e-01 6.564483e+05 5.223849e+01 7.011907e-02 1.205185e+01 1.603520e-04 2.495015e-02
1.202264e+01 8.657015e-01 5.170445e+03 9.451188e-01 6.377040e+05 5.074687e+01 3.438881e-02 2.724021e+01 1.496024e-04 2.505658e-02
1.239748e+01 8.681371e-01 5.170711e+03 9.725298e-01 6.635923e+05 5.280700e+01 6.941234e-02 2.009452e+01 1.610620e-04 2.489094e-02
1.278400e+01 8.622034e-01 5.168864e+03 9.870154e-01 6.655628e+05 5.296380e+01 -4.195037e-02 3.677930e+01 1.533031e-04 2.610646e-02
1.318257e+01 8.665624e-01 5.169448e+03 1.007360e+00 6.789625e+05 5.403011e+01 6.528789e-02 1.501258e+01 1.696936e-04 2.509175e-02
1.359356e+01 8.651760e-01 5.170093e+03 9.526101e-01 6.776264e+05 5.392379e+01 -1.504376e-02 2.071385e+01 1.460765e-04 2.533729e-02
1.401737e+01 8.619278e-01 5.173039e+03 9.990401e-01 6.639567e+05 5.283600e+01 -9.507435e-02 1.662536e+01 1.656437e-04 2.612410e-02
1.445440e+01 8.628843e-01 5.171921e+03 1.014446e+00 7.005416e+05 5.574733e+01 6.714258e-02 2.088479e+01 1.715228e-04 2.788961e-02
1.490505e+01 8.673479e-01 5.172667e+03 9.914521e-01 7.145384e+05 5.686116e+01 -2.701892e-02 2.625828e+01 1.586913e-04 2.708538e-02
1.536975e+01 8.699493e-01 5.170671e+03 9.547996e-01 6.225085e+05 4.953765e+01 3.704787e-02 9.594196e+01 1.568224e-04 2.365767e-02
1.584893e+01 8.685829e-01 5.172920e+03 9.161202e-01 6.088758e+05 4.845280e+01 5.492332e-03 1.443774e+01 1.644307e-04 2.276168e-02
