#./overdamped_3d --dev=0 --amp=120 --omega=1 --force=0 --Dg=0.01 --block=256 --paths=1024 --periods=1000 --trans=100 --samples=10000 --spp=10000 --algorithm=euler --pav=1 --mode=moments --domain=1d --domainx=a:-1:3:300:1 --domainy=s:-1:2:100:1 --domainz=a:-1:2.5:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=5.0 --zeta=0.2 --comp=0 --mean=1.0 --second=20.0 --skew=0.99 --distribution=s>> 1D_double_a:-1:3:300:1_20.0_5.0_0.99_1.0_0.0.dat
#a <<v>> qnu(q) mu_q Dx Gx EBx
4.786289e+00 8.846033e-01 9.373795e-01 6.611635e+05 5.261663e+01 1.234829e-02 2.440095e-03
4.935513e+00 8.854068e-01 9.917564e-01 6.360342e+05 5.061525e+01 1.170127e-01 2.483606e-03
5.089388e+00 8.845372e-01 1.024223e+00 6.682092e+05 5.317367e+01 2.022588e-02 2.586365e-03
5.248061e+00 8.791780e-01 9.149948e-01 6.423707e+05 5.112328e+01 8.542085e-02 2.385736e-03
5.411681e+00 8.675014e-01 1.008177e+00 7.116992e+05 5.663720e+01 1.196098e-02 2.598166e-03
5.580403e+00 8.711852e-01 9.219223e-01 6.679661e+05 5.315982e+01 7.073843e-02 2.579093e-03
5.754384e+00 8.585556e-01 9.946258e-01 6.762776e+05 5.381506e+01 7.355607e-02 2.654433e-03
5.933790e+00 8.574423e-01 9.571738e-01 6.669663e+05 5.308072e+01 1.183187e-01 2.493143e-03
6.118789e+00 8.487024e-01 9.298146e-01 6.499505e+05 5.171724e+01 2.887821e-02 2.562642e-03
6.309556e+00 8.477020e-01 1.015469e+00 7.173091e+05 5.708028e+01 -2.174205e-02 2.442718e-03
6.506271e+00 8.410189e-01 9.825411e-01 6.733488e+05 5.358938e+01 1.248835e-01 2.425432e-03
6.709118e+00 8.266500e-01 9.887526e-01 6.820367e+05 5.427248e+01 7.128716e-02 2.482533e-03
6.918290e+00 8.317951e-01 9.895841e-01 7.220901e+05 5.746289e+01 -2.313793e-02 2.408385e-03
7.133984e+00 8.238930e-01 9.456536e-01 6.708510e+05 5.338487e+01 5.560446e-02 2.279043e-03
7.356401e+00 8.156421e-01 9.499381e-01 6.393656e+05 5.087690e+01 5.784214e-02 2.482653e-03
7.585754e+00 7.990081e-01 9.866822e-01 7.130765e+05 5.674495e+01 9.115422e-02 2.417445e-03
7.822257e+00 7.872790e-01 1.023732e+00 7.241579e+05 5.762587e+01 1.405334e-02 2.383232e-03
8.066133e+00 7.888755e-01 9.511383e-01 6.910081e+05 5.499249e+01 3.549075e-02 2.327800e-03
8.317613e+00 7.826585e-01 9.868942e-01 6.971792e+05 5.547998e+01 2.935696e-02 2.558947e-03
8.576933e+00 7.757716e-01 9.497011e-01 6.367781e+05 5.067557e+01 1.042135e-01 2.531648e-03
8.844338e+00 7.623605e-01 9.201856e-01 6.566928e+05 5.225598e+01 -1.162624e-02 2.512217e-03
9.120080e+00 7.677010e-01 9.381952e-01 6.574876e+05 5.232028e+01 -1.508462e-02 2.554417e-03
9.404419e+00 7.495389e-01 9.280373e-01 6.893012e+05 5.485275e+01 1.803792e-02 2.267361e-03
9.697623e+00 7.498825e-01 9.375631e-01 6.568059e+05 5.226633e+01 3.138089e-02 2.424836e-03
9.999969e+00 7.473487e-01 9.067305e-01 6.760801e+05 5.379947e+01 6.289554e-02 2.364635e-03
1.031174e+01 7.343645e-01 9.414248e-01 6.964912e+05 5.542508e+01 9.071589e-03 2.633452e-03
1.063323e+01 7.216529e-01 9.809887e-01 7.045628e+05 5.606679e+01 1.964283e-02 2.334833e-03
1.096475e+01 7.261860e-01 9.797734e-01 7.169332e+05 5.704909e+01 2.581203e-02 2.292156e-03
1.130660e+01 7.107979e-01 9.679727e-01 6.998314e+05 5.569007e+01 9.987462e-02 2.354622e-03
1.165911e+01 6.983018e-01 1.020625e+00 7.643891e+05 6.083046e+01 -5.096376e-03 2.517223e-03
1.202261e+01 6.957683e-01 9.945617e-01 7.155908e+05 5.694500e+01 3.296399e-02 2.359748e-03
1.239744e+01 6.889272e-01 9.194928e-01 6.538216e+05 5.202887e+01 9.509945e-02 2.491951e-03
1.278396e+01 6.760386e-01 9.437745e-01 6.870834e+05 5.467784e+01 6.989491e-02 2.782941e-03
1.318252e+01 6.675751e-01 8.910187e-01 6.650244e+05 5.292030e+01 6.061316e-03 2.278447e-03
1.359352e+01 6.659554e-01 9.704246e-01 6.860989e+05 5.459826e+01 6.565261e-02 2.531409e-03
1.401733e+01 6.548245e-01 9.398993e-01 7.042485e+05 5.604307e+01 1.975822e-02 2.449989e-03
1.445435e+01 6.447206e-01 9.534073e-01 6.974427e+05 5.550004e+01 8.169007e-02 2.537489e-03
1.490500e+01 6.442218e-01 9.840802e-01 7.447579e+05 5.926556e+01 1.022100e-03 2.553940e-03
1.536969e+01 6.328238e-01 1.001794e+00 7.194501e+05 5.725352e+01 4.848623e-02 2.396107e-03
1.584888e+01 6.304076e-01 9.697458e-01 6.674354e+05 5.311351e+01 1.756656e-02 2.280474e-03
1.634300e+01 6.162936e-01 9.655247e-01 6.567215e+05 5.225924e+01 6.031871e-02 2.456069e-03
1.685253e+01 6.102771e-01 9.622763e-01 7.028864e+05 5.593413e+01 4.699183e-02 2.478123e-03
1.737795e+01 6.096858e-01 9.705401e-01 6.743424e+05 5.366283e+01 1.314707e-01 2.419949e-03
1.791974e+01 6.019804e-01 8.603482e-01 6.515620e+05 5.184998e+01 -2.663463e-02 2.335429e-03
1.847843e+01 5.970927e-01 9.675532e-01 7.218010e+05 5.743926e+01 -2.319509e-02 2.503872e-03
1.905454e+01 5.809956e-01 9.782303e-01 7.241225e+05 5.762324e+01 4.025459e-03 2.435923e-03
1.964861e+01 5.746408e-01 8.983945e-01 6.474732e+05 5.152435e+01 -3.300726e-03 2.371669e-03
2.026120e+01 5.759172e-01 9.594231e-01 6.720908e+05 5.348394e+01 1.047373e-03 2.406478e-03
2.089288e+01 5.635107e-01 9.473326e-01 6.782409e+05 5.397159e+01 4.680991e-02 2.406836e-03
2.154427e+01 5.541098e-01 9.138646e-01 6.805765e+05 5.415860e+01 5.460060e-02 2.355099e-03
2.221596e+01 5.527023e-01 9.218624e-01 7.046999e+05 5.607554e+01 -2.115417e-02 2.588987e-03
2.290859e+01 5.500379e-01 9.608497e-01 7.157718e+05 5.695965e+01 7.452428e-02 2.389789e-03
2.362282e+01 5.335949e-01 9.293250e-01 7.123924e+05 5.668908e+01 1.140940e-02 2.416968e-03
2.435931e+01 5.284806e-01 1.000935e+00 7.725058e+05 6.147304e+01 -1.725751e-02 2.266169e-03
2.511877e+01 5.187373e-01 8.847921e-01 6.589540e+05 5.243782e+01 -6.261218e-02 2.178669e-03
