#./double_munderdamped_3d --dev=1 --amp=200.0 --omega=1 --mass=0.0 --force=0 --Dg=0.01 --block=256 --paths=1024 --periods=1000 --trans=100 --samples=10000 --spp=10000 --algorithm=euler --pav=1 --mode=moments --domain=1d --domainx=g:-3:0:300:1 --domainy=s:-1:2:100:1 --domainz=a:-1:2.5:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=50.0 --zeta=0.02 --comp=0 --mean=1.0 --second=2.0 --skew=0.99 --distribution=s>> 1D_double_g:-3:0:300:1_2.0_50.0_0.99_1.0_200.0.dat
#g <<v>> <<v^2>> qnu(q) mu_q Dx Gx Gv EBx EBv
2.454709e-03 6.244457e+00 2.507346e+04 1.076579e+00 2.777422e+05 2.210202e+01 8.711630e-03 4.925449e+00 1.399158e-05 1.977566e-04
2.511886e-03 6.178742e+00 2.442102e+04 9.888166e-01 2.640466e+05 2.101216e+01 -5.686703e-02 9.109757e+00 1.443363e-05 1.913573e-04
2.570396e-03 6.107607e+00 2.379682e+04 9.914638e-01 2.683404e+05 2.135385e+01 2.444638e-02 3.862938e+00 1.366720e-05 1.983101e-04
2.630268e-03 6.049979e+00 2.319087e+04 9.800692e-01 2.491374e+05 1.982573e+01 -4.775197e-02 6.969280e+00 1.362628e-05 1.889249e-04
2.691535e-03 5.984012e+00 2.260350e+04 9.566738e-01 2.464604e+05 1.961269e+01 -2.308699e-02 8.272701e+00 1.373966e-05 1.945616e-04
2.754229e-03 5.920064e+00 2.202569e+04 1.007092e+00 2.547815e+05 2.027486e+01 1.100187e-02 7.134158e+00 1.364450e-05 2.006285e-04
2.818383e-03 5.849680e+00 2.146891e+04 9.151434e-01 2.413110e+05 1.920292e+01 -5.106378e-02 5.079503e+00 1.394361e-05 1.930243e-04
2.884032e-03 5.788804e+00 2.092619e+04 9.856865e-01 2.490841e+05 1.982148e+01 -9.081672e-02 6.760007e+00 1.368463e-05 2.027104e-04
2.951209e-03 5.717514e+00 2.039809e+04 9.396067e-01 2.269696e+05 1.806167e+01 -4.063737e-02 6.910529e+00 1.319232e-05 1.918444e-04
3.019952e-03 5.650543e+00 1.988441e+04 9.149162e-01 2.258683e+05 1.797403e+01 -9.516255e-02 5.892641e+00 1.316407e-05 1.972680e-04
3.090295e-03 5.586756e+00 1.939081e+04 9.486450e-01 2.316192e+05 1.843167e+01 -3.441196e-02 6.565983e+00 1.379246e-05 2.046255e-04
3.162278e-03 5.520315e+00 1.889881e+04 9.135898e-01 2.137275e+05 1.700789e+01 3.561410e-02 6.271451e+00 1.384963e-05 1.938402e-04
3.235937e-03 5.457043e+00 1.843312e+04 9.479589e-01 2.237797e+05 1.780782e+01 -1.815039e-02 3.250409e+00 1.269589e-05 2.031554e-04
3.311311e-03 5.390716e+00 1.797440e+04 1.003495e+00 2.405419e+05 1.914171e+01 6.217525e-03 8.326216e+00 1.356696e-05 2.304558e-04
3.388442e-03 5.324278e+00 1.753162e+04 9.534039e-01 2.144525e+05 1.706558e+01 -3.541181e-02 6.835944e+00 1.336639e-05 2.126668e-04
3.467369e-03 5.260014e+00 1.709609e+04 9.648445e-01 2.222153e+05 1.768333e+01 -5.671396e-02 4.153796e+00 1.417143e-05 2.226427e-04
3.548134e-03 5.186460e+00 1.667091e+04 1.057033e+00 2.523293e+05 2.007973e+01 -1.026985e-01 1.418679e+01 1.526369e-05 2.589498e-04
3.630781e-03 5.123001e+00 1.626021e+04 1.035354e+00 2.318570e+05 1.845059e+01 -2.171633e-02 7.968214e+00 1.462113e-05 2.456000e-04
3.715352e-03 5.062925e+00 1.586238e+04 9.623970e-01 2.193267e+05 1.745347e+01 2.813042e-02 5.551147e+00 1.296537e-05 2.418164e-04
3.801894e-03 4.994996e+00 1.547426e+04 9.854542e-01 2.249327e+05 1.789957e+01 -2.878599e-02 8.021383e+00 1.423803e-05 2.529488e-04
3.890451e-03 4.927011e+00 1.509354e+04 9.796531e-01 2.240473e+05 1.782912e+01 9.752686e-02 3.579699e+00 1.433581e-05 2.566674e-04
3.981072e-03 4.864168e+00 1.472606e+04 9.547371e-01 2.017549e+05 1.605514e+01 5.780829e-02 7.860710e+00 1.385489e-05 2.377390e-04
4.073803e-03 4.799302e+00 1.437038e+04 1.040663e+00 2.120283e+05 1.687267e+01 5.468309e-02 6.910545e+00 1.600915e-05 2.617500e-04
4.168694e-03 4.729621e+00 1.401559e+04 9.819804e-01 2.035198e+05 1.619559e+01 5.069012e-02 5.659601e+00 1.493346e-05 2.537389e-04
4.265795e-03 4.664058e+00 1.367488e+04 9.583001e-01 2.053922e+05 1.634459e+01 1.114534e-01 4.901552e+00 1.377972e-05 2.574857e-04
4.365158e-03 4.603161e+00 1.334533e+04 9.821994e-01 1.967710e+05 1.565854e+01 -5.230730e-02 6.150245e+00 1.383770e-05 2.602729e-04
4.466836e-03 4.533831e+00 1.302247e+04 1.028459e+00 2.184016e+05 1.737985e+01 -6.461015e-02 3.556990e+00 1.500208e-05 3.042353e-04
4.570882e-03 4.472960e+00 1.270732e+04 9.738808e-01 1.962907e+05 1.562031e+01 -3.362442e-02 4.977047e+00 1.393695e-05 2.665925e-04
4.677351e-03 4.406172e+00 1.240365e+04 1.015839e+00 1.921753e+05 1.529283e+01 2.267264e-01 4.582440e+00 1.466752e-05 2.781608e-04
4.786301e-03 4.346167e+00 1.210328e+04 1.023583e+00 2.024818e+05 1.611299e+01 -2.181557e-03 9.621440e+00 1.474050e-05 3.000513e-04
4.897788e-03 4.280377e+00 1.181071e+04 1.016733e+00 1.914387e+05 1.523421e+01 -5.593201e-02 2.148644e+00 1.496085e-05 3.010131e-04
5.011872e-03 4.220763e+00 1.152959e+04 1.060878e+00 2.069415e+05 1.646788e+01 -5.702852e-02 4.486531e+00 1.520358e-05 3.268143e-04
5.128614e-03 4.156775e+00 1.125414e+04 1.056112e+00 2.085532e+05 1.659613e+01 -7.181430e-02 2.765453e+00 1.621630e-05 3.340604e-04
5.248075e-03 4.089879e+00 1.098263e+04 1.003540e+00 1.848294e+05 1.470826e+01 -5.120233e-02 8.027647e+00 1.468930e-05 3.027078e-04
5.370318e-03 4.027344e+00 1.072161e+04 1.023168e+00 1.880584e+05 1.496521e+01 3.596068e-02 2.679170e+00 1.477349e-05 3.291211e-04
5.495409e-03 3.964493e+00 1.046634e+04 1.035255e+00 1.882104e+05 1.497731e+01 -6.008982e-02 2.766468e+00 1.587102e-05 3.389845e-04
5.623413e-03 3.908510e+00 1.021791e+04 9.875623e-01 1.745736e+05 1.389213e+01 -2.346785e-02 6.716037e+00 1.495196e-05 3.257368e-04
5.754399e-03 3.843690e+00 9.974916e+03 1.040434e+00 1.834433e+05 1.459795e+01 -6.960023e-02 3.075328e+00 1.529235e-05 3.465626e-04
5.888437e-03 3.780679e+00 9.735930e+03 9.791602e-01 1.749819e+05 1.392462e+01 -7.146484e-02 4.128869e+00 1.544453e-05 3.384900e-04
6.025596e-03 3.719628e+00 9.504906e+03 1.072088e+00 1.751293e+05 1.393635e+01 -4.949082e-02 2.215510e+00 1.551749e-05 3.522858e-04
6.165950e-03 3.658670e+00 9.277937e+03 9.469648e-01 1.542806e+05 1.227726e+01 -3.950444e-02 3.440541e+00 1.362097e-05 3.120874e-04
6.309573e-03 3.602221e+00 9.062059e+03 1.012061e+00 1.678081e+05 1.335374e+01 -1.499283e-01 3.758512e+00 1.418634e-05 3.540434e-04
6.456542e-03 3.539047e+00 8.846724e+03 1.021151e+00 1.649243e+05 1.312426e+01 -1.173919e-01 2.229730e+00 1.532312e-05 3.821615e-04
6.606934e-03 3.481876e+00 8.640381e+03 9.929015e-01 1.650228e+05 1.313209e+01 -5.277452e-02 2.859444e+00 1.521547e-05 3.718141e-04
6.760830e-03 3.422959e+00 8.434192e+03 1.014295e+00 1.671302e+05 1.329980e+01 -6.046386e-02 1.874488e+00 1.536367e-05 3.872200e-04
6.918310e-03 3.363807e+00 8.236461e+03 9.606577e-01 1.528113e+05 1.216033e+01 -6.137513e-02 1.938490e+00 1.420302e-05 3.738255e-04
7.079458e-03 3.305612e+00 8.041709e+03 1.021546e+00 1.506617e+05 1.198928e+01 5.128269e-02 2.783247e+00 1.658166e-05 3.788144e-04
7.244360e-03 3.246944e+00 7.852623e+03 9.858937e-01 1.516526e+05 1.206813e+01 3.224510e-02 1.735354e+00 1.642161e-05 4.074091e-04
7.413102e-03 3.191604e+00 7.670367e+03 9.404080e-01 1.395518e+05 1.110518e+01 7.581049e-02 2.975323e+00 1.550692e-05 3.706629e-04
7.585776e-03 3.136077e+00 7.489592e+03 9.303565e-01 1.294236e+05 1.029920e+01 6.266513e-02 1.844210e+00 1.603090e-05 3.787873e-04
7.762471e-03 3.078845e+00 7.314282e+03 9.571344e-01 1.283771e+05 1.021592e+01 1.858127e-02 1.468531e+00 1.449485e-05 3.776423e-04
7.943282e-03 3.023764e+00 7.141178e+03 1.047855e+00 1.457130e+05 1.159547e+01 2.802938e-02 2.170344e+00 1.547746e-05 4.487250e-04
8.128305e-03 2.970012e+00 6.977870e+03 1.001755e+00 1.453444e+05 1.156614e+01 1.229013e-02 1.170188e+00 1.599828e-05 4.528183e-04
8.317638e-03 2.919983e+00 6.814051e+03 1.007157e+00 1.407667e+05 1.120186e+01 1.463512e-01 1.327371e+00 1.644643e-05 4.616661e-04
8.511380e-03 2.859721e+00 6.653390e+03 9.391086e-01 1.225639e+05 9.753322e+00 1.749901e-02 2.294847e+00 1.514760e-05 4.135592e-04
8.709636e-03 2.806854e+00 6.497983e+03 1.012235e+00 1.385171e+05 1.102284e+01 1.952349e-01 1.485132e+00 1.746790e-05 5.032997e-04
8.912509e-03 2.754536e+00 6.347283e+03 9.995122e-01 1.284955e+05 1.022535e+01 -4.172487e-03 2.812196e+00 1.750117e-05 4.857823e-04
9.120108e-03 2.705690e+00 6.199727e+03 1.039234e+00 1.321320e+05 1.051473e+01 1.136785e-01 1.523143e+00 1.564711e-05 4.998375e-04
9.332543e-03 2.650487e+00 6.055829e+03 1.045124e+00 1.260693e+05 1.003228e+01 8.148126e-02 3.683028e+00 1.694857e-05 5.218666e-04
9.549926e-03 2.598648e+00 5.913867e+03 9.733630e-01 1.139738e+05 9.069751e+00 1.658691e-01 1.551520e+00 1.709090e-05 4.832733e-04
9.772372e-03 2.548177e+00 5.777657e+03 1.040452e+00 1.241371e+05 9.878519e+00 9.526166e-02 1.357667e+00 1.652356e-05 5.426036e-04
1.000000e-02 2.495904e+00 5.642989e+03 9.223105e-01 1.067839e+05 8.497596e+00 2.022156e-01 1.787430e+00 1.742870e-05 4.894535e-04
1.023293e-02 2.448604e+00 5.513099e+03 9.916594e-01 1.141944e+05 9.087300e+00 1.480613e-01 1.715164e+00 1.624453e-05 5.437793e-04
1.047129e-02 2.399515e+00 5.385224e+03 1.020058e+00 1.160792e+05 9.237285e+00 7.527578e-02 2.250604e+00 1.806894e-05 5.686197e-04
1.071519e-02 2.348682e+00 5.258822e+03 1.000391e+00 1.022720e+05 8.138544e+00 -1.272489e-02 1.659446e+00 1.648926e-05 5.306140e-04
1.096478e-02 2.304369e+00 5.138433e+03 9.838893e-01 1.015612e+05 8.081984e+00 2.662893e-02 1.706567e+00 1.633082e-05 5.358110e-04
1.122018e-02 2.257446e+00 5.018359e+03 1.049886e+00 1.058441e+05 8.422807e+00 1.355066e-01 9.915412e-01 1.883666e-05 5.725687e-04
1.148154e-02 2.210118e+00 4.902111e+03 1.036089e+00 9.321594e+04 7.417888e+00 2.751852e-02 1.559596e+00 1.836404e-05 5.378564e-04
1.174898e-02 2.168729e+00 4.790782e+03 1.031026e+00 9.982030e+04 7.943447e+00 3.640581e-02 2.318648e+00 1.614331e-05 5.832779e-04
1.202264e-02 2.120766e+00 4.677905e+03 9.884960e-01 9.600924e+04 7.640173e+00 2.543098e-02 2.697290e+00 1.748371e-05 5.952686e-04
1.230269e-02 2.076449e+00 4.570115e+03 1.020579e+00 8.894513e+04 7.078028e+00 -2.686032e-02 9.593141e-01 2.022762e-05 5.948710e-04
1.258925e-02 2.033637e+00 4.465531e+03 1.001776e+00 9.297889e+04 7.399025e+00 1.244816e-02 2.077124e+00 2.000024e-05 6.366787e-04
1.288250e-02 1.989284e+00 4.362535e+03 1.004058e+00 8.658433e+04 6.890162e+00 -1.543552e-03 1.709453e+00 1.708887e-05 6.353647e-04
1.318257e-02 1.946412e+00 4.262708e+03 9.629958e-01 8.015613e+04 6.378622e+00 -2.331201e-03 1.108965e+00 1.743622e-05 6.120733e-04
1.348963e-02 1.904076e+00 4.164032e+03 9.963923e-01 8.289776e+04 6.596794e+00 -4.736785e-02 1.362681e+00 1.876901e-05 6.542908e-04
1.380384e-02 1.861811e+00 4.068150e+03 9.836639e-01 7.789896e+04 6.199002e+00 -9.735172e-03 1.572500e+00 1.876441e-05 6.463160e-04
1.412538e-02 1.817638e+00 3.974201e+03 1.077650e+00 8.541408e+04 6.797036e+00 8.450477e-03 9.412664e-01 2.019636e-05 7.333033e-04
1.445440e-02 1.779533e+00 3.883125e+03 1.024909e+00 7.836679e+04 6.236231e+00 -2.418252e-02 1.667799e+00 1.870847e-05 6.917770e-04
1.479108e-02 1.741630e+00 3.794620e+03 1.009556e+00 7.868660e+04 6.261681e+00 5.172622e-02 1.012700e+00 2.007951e-05 7.298413e-04
1.513561e-02 1.699820e+00 3.706481e+03 1.009717e+00 7.647762e+04 6.085896e+00 9.266367e-02 1.159045e+00 1.986483e-05 7.562509e-04
1.548817e-02 1.660179e+00 3.621333e+03 9.524936e-01 7.000434e+04 5.570768e+00 8.917159e-02 7.916327e-01 1.896433e-05 7.274230e-04
1.584893e-02 1.623502e+00 3.537971e+03 9.476125e-01 6.862793e+04 5.461237e+00 3.638848e-02 1.302419e+00 1.983028e-05 7.522291e-04
1.621810e-02 1.586477e+00 3.456359e+03 9.532225e-01 6.649245e+04 5.291301e+00 1.416997e-02 1.401554e+00 2.136736e-05 7.281495e-04
1.659587e-02 1.549280e+00 3.377181e+03 9.835452e-01 6.493003e+04 5.166967e+00 3.420152e-02 1.285678e+00 2.183341e-05 7.716523e-04
1.698244e-02 1.512304e+00 3.299748e+03 9.728709e-01 6.520850e+04 5.189127e+00 2.627751e-02 6.125825e-01 2.104572e-05 8.160862e-04
1.737801e-02 1.480415e+00 3.224475e+03 9.107664e-01 6.317669e+04 5.027441e+00 8.129068e-02 1.066594e+00 2.077497e-05 7.951299e-04
1.778279e-02 1.444453e+00 3.151049e+03 9.546445e-01 6.217208e+04 4.947497e+00 -3.487310e-02 6.562350e-01 2.023070e-05 8.338499e-04
1.819701e-02 1.410815e+00 3.078249e+03 1.026506e+00 5.840718e+04 4.647896e+00 -1.474175e-02 5.924842e-01 2.013814e-05 8.194148e-04
1.862087e-02 1.375272e+00 3.007629e+03 9.463275e-01 5.419943e+04 4.313053e+00 9.867848e-03 1.297216e+00 2.040491e-05 8.114469e-04
1.905461e-02 1.342807e+00 2.938820e+03 9.300803e-01 5.234792e+04 4.165715e+00 5.618122e-02 1.047513e+00 2.033291e-05 8.168169e-04
1.949845e-02 1.312459e+00 2.871268e+03 9.892169e-01 5.411507e+04 4.306340e+00 -3.805760e-02 9.718401e-01 2.093493e-05 9.194694e-04
1.995262e-02 1.280392e+00 2.805695e+03 9.725231e-01 5.435301e+04 4.325275e+00 2.049597e-03 5.953516e-01 2.135471e-05 9.297225e-04
2.041738e-02 1.247705e+00 2.741304e+03 9.608730e-01 5.187736e+04 4.128269e+00 8.007357e-02 9.374907e-01 2.070388e-05 9.490697e-04
2.089296e-02 1.215672e+00 2.678808e+03 9.388687e-01 4.740824e+04 3.772628e+00 -3.631545e-02 1.039826e+00 2.192959e-05 9.089716e-04
2.137962e-02 1.187436e+00 2.617640e+03 9.406195e-01 4.652581e+04 3.702406e+00 9.011519e-03 9.006854e-01 2.058525e-05 9.145683e-04
2.187762e-02 1.157975e+00 2.557203e+03 9.178277e-01 4.727785e+04 3.762252e+00 3.201105e-02 8.824817e-01 2.119127e-05 9.838643e-04
2.238721e-02 1.128716e+00 2.499251e+03 9.874932e-01 4.868069e+04 3.873886e+00 1.196383e-01 9.021991e-01 2.351062e-05 1.050926e-03
2.290868e-02 1.099555e+00 2.441774e+03 8.888473e-01 4.500400e+04 3.581304e+00 -1.991271e-02 6.045919e-01 2.243928e-05 1.030777e-03
2.344229e-02 1.075124e+00 2.386649e+03 9.882143e-01 4.611247e+04 3.669514e+00 -2.589537e-02 4.896413e-01 2.419070e-05 1.151154e-03
2.398833e-02 1.045869e+00 2.332115e+03 9.293843e-01 4.066525e+04 3.236038e+00 -3.870185e-02 7.853609e-01 2.263280e-05 1.073559e-03
2.454709e-02 1.018546e+00 2.278629e+03 9.170917e-01 4.266435e+04 3.395121e+00 4.156991e-02 6.052566e-01 2.273068e-05 1.148168e-03
2.511886e-02 9.944540e-01 2.226408e+03 9.746771e-01 4.264569e+04 3.393636e+00 -6.465803e-02 8.539318e-01 2.395748e-05 1.215399e-03
2.570396e-02 9.689085e-01 2.176298e+03 9.454741e-01 4.121344e+04 3.279661e+00 -3.167548e-02 4.888329e-01 2.269513e-05 1.257042e-03
2.630268e-02 9.439793e-01 2.126240e+03 9.516269e-01 3.818095e+04 3.038343e+00 -7.104714e-02 4.284726e-01 2.375306e-05 1.234496e-03
2.691535e-02 9.175313e-01 2.077250e+03 8.832970e-01 3.382441e+04 2.691661e+00 1.063671e-01 6.041899e-01 2.314391e-05 1.185194e-03
2.754229e-02 8.960341e-01 2.030472e+03 9.737684e-01 3.680120e+04 2.928546e+00 1.062895e-01 4.077677e-01 2.572611e-05 1.268907e-03
2.818383e-02 8.714084e-01 1.983912e+03 9.341925e-01 3.635315e+04 2.892892e+00 -8.709410e-02 3.042542e-01 2.522328e-05 1.321947e-03
2.884032e-02 8.489803e-01 1.938603e+03 9.244909e-01 3.284030e+04 2.613348e+00 5.645008e-02 8.567420e-01 2.470511e-05 1.311062e-03
2.951209e-02 8.275505e-01 1.894683e+03 8.912002e-01 3.553511e+04 2.827794e+00 9.739957e-02 7.209579e-01 2.374099e-05 1.431219e-03
3.019952e-02 8.061557e-01 1.850765e+03 9.348330e-01 3.255201e+04 2.590407e+00 3.265112e-03 6.887253e-01 2.435848e-05 1.430661e-03
3.090295e-02 7.847761e-01 1.809524e+03 8.509450e-01 3.112660e+04 2.476976e+00 8.132227e-02 5.825306e-01 2.454540e-05 1.448066e-03
3.162278e-02 7.629140e-01 1.768113e+03 9.009866e-01 3.301869e+04 2.627544e+00 -3.958478e-02 8.465776e-01 2.628253e-05 1.616185e-03
3.235937e-02 7.413126e-01 1.726791e+03 9.744942e-01 3.606712e+04 2.870130e+00 1.894006e-02 6.340294e-01 2.753419e-05 1.856445e-03
3.311311e-02 7.215161e-01 1.687912e+03 1.011828e+00 3.552652e+04 2.827111e+00 1.186553e-01 6.984414e-01 2.852527e-05 1.887713e-03
3.388442e-02 7.021905e-01 1.649512e+03 9.765854e-01 3.390172e+04 2.697813e+00 1.617968e-01 4.808190e-01 2.564599e-05 1.933814e-03
3.467369e-02 6.818713e-01 1.611676e+03 9.532546e-01 3.422325e+04 2.723400e+00 -7.878460e-03 1.853589e-01 2.502606e-05 2.029230e-03
3.548134e-02 6.624507e-01 1.575511e+03 9.333191e-01 2.937563e+04 2.337638e+00 -8.209688e-03 3.940940e-01 2.586771e-05 1.879467e-03
3.630781e-02 6.444566e-01 1.539255e+03 1.004099e+00 3.400881e+04 2.706335e+00 -5.432076e-02 3.535245e-01 2.622074e-05 2.269061e-03
3.715352e-02 6.251037e-01 1.503848e+03 8.991753e-01 2.875374e+04 2.288150e+00 -1.611789e-02 5.063624e-01 2.698773e-05 2.060694e-03
3.801894e-02 6.095271e-01 1.470201e+03 9.413083e-01 2.947563e+04 2.345596e+00 -9.647509e-02 4.055406e-01 2.838815e-05 2.266774e-03
3.890451e-02 5.916847e-01 1.436300e+03 9.944125e-01 2.904523e+04 2.311346e+00 -3.940328e-02 2.379766e-01 2.779009e-05 2.323403e-03
3.981072e-02 5.752397e-01 1.404015e+03 1.005478e+00 2.956246e+04 2.352506e+00 -6.009034e-03 2.943825e-01 2.673164e-05 2.500475e-03
4.073803e-02 5.608526e-01 1.372190e+03 1.006884e+00 2.841590e+04 2.261265e+00 -1.362256e-01 4.133282e-01 3.092988e-05 2.538144e-03
4.168694e-02 5.431375e-01 1.340582e+03 9.953193e-01 2.749864e+04 2.188272e+00 -7.759630e-02 3.276059e-01 2.894322e-05 2.592477e-03
4.265795e-02 5.287662e-01 1.310150e+03 9.460655e-01 2.511619e+04 1.998683e+00 -1.279386e-01 3.355838e-01 3.148974e-05 2.655988e-03
4.365158e-02 5.145882e-01 1.280179e+03 9.144203e-01 2.545182e+04 2.025392e+00 -1.093650e-02 1.375392e-01 3.097103e-05 2.627003e-03
