#./double_munderdamped_3d --dev=1 --amp=250.0 --omega=1 --mass=0.0 --force=0 --Dg=0.01 --block=256 --paths=1024 --periods=1000 --trans=100 --samples=10000 --spp=10000 --algorithm=euler --pav=1 --mode=moments --domain=1d --domainx=g:-3:0:300:1 --domainy=s:-1:2:100:1 --domainz=a:-1:2.5:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=50.0 --zeta=0.02 --comp=0 --mean=1.0 --second=2.0 --skew=0.99 --distribution=s>> 1D_double_g:-3:0:300:1_2.0_50.0_0.99_1.0_250.0.dat
#g <<v>> <<v^2>> qnu(q) mu_q Dx Gx Gv EBx EBv
1.412538e-03 7.434651e+00 4.944945e+04 1.069463e+00 3.301866e+05 2.627542e+01 -5.261170e-02 1.794832e+01 1.320995e-05 1.607852e-04
1.445440e-03 7.361651e+00 4.803115e+04 9.916091e-01 3.158998e+05 2.513851e+01 -4.864666e-02 3.006520e+01 1.312150e-05 1.555798e-04
1.479108e-03 7.294855e+00 4.667253e+04 1.056817e+00 3.128579e+05 2.489644e+01 -3.008572e-02 1.386246e+01 1.310936e-05 1.643640e-04
1.513561e-03 7.225714e+00 4.535355e+04 1.061955e+00 3.095530e+05 2.463345e+01 -7.919480e-02 2.678805e+01 1.305727e-05 1.655674e-04
1.548817e-03 7.159443e+00 4.409094e+04 1.067975e+00 3.246801e+05 2.583722e+01 1.964719e-01 9.323347e+00 1.427358e-05 1.761626e-04
1.584893e-03 7.083986e+00 4.286502e+04 1.035434e+00 3.034652e+05 2.414899e+01 -1.156783e-01 8.404895e+00 1.370990e-05 1.657844e-04
1.621810e-03 7.009894e+00 4.165941e+04 1.057832e+00 3.225768e+05 2.566985e+01 1.285418e-01 7.795248e+00 1.383294e-05 1.792298e-04
1.659587e-03 6.941832e+00 4.051579e+04 1.000221e+00 2.805414e+05 2.232477e+01 -2.322561e-02 1.034993e+01 1.324352e-05 1.618627e-04
1.698244e-03 6.867023e+00 3.940008e+04 9.407940e-01 2.808227e+05 2.234716e+01 -2.506751e-02 1.433355e+01 1.156271e-05 1.574330e-04
1.737801e-03 6.799398e+00 3.833079e+04 9.963963e-01 2.774265e+05 2.207690e+01 -4.952465e-02 9.011738e+00 1.286474e-05 1.631929e-04
1.778279e-03 6.725127e+00 3.728268e+04 1.011973e+00 2.709069e+05 2.155809e+01 -8.849683e-03 1.143415e+01 1.371985e-05 1.642355e-04
1.819701e-03 6.656236e+00 3.628119e+04 1.045167e+00 2.848900e+05 2.267082e+01 6.881193e-02 8.427536e+00 1.293056e-05 1.778874e-04
1.862087e-03 6.586601e+00 3.530692e+04 1.052067e+00 2.536905e+05 2.018805e+01 -2.766611e-02 1.260305e+01 1.175341e-05 1.636145e-04
1.905461e-03 6.506202e+00 3.434968e+04 1.007759e+00 2.593221e+05 2.063620e+01 9.658075e-02 6.067867e+00 1.350890e-05 1.687785e-04
1.949845e-03 6.434496e+00 3.343313e+04 1.034543e+00 2.747678e+05 2.186533e+01 -7.561920e-02 1.186235e+01 1.256527e-05 1.817329e-04
1.995262e-03 6.365232e+00 3.254815e+04 9.990719e-01 2.681693e+05 2.134024e+01 3.122207e-02 1.104426e+01 1.286345e-05 1.769003e-04
2.041738e-03 6.298554e+00 3.169211e+04 1.047948e+00 2.802867e+05 2.230450e+01 -5.417171e-02 9.580779e+00 1.428267e-05 1.879555e-04
2.089296e-03 6.218007e+00 3.084899e+04 1.020242e+00 2.412916e+05 1.920138e+01 -4.319106e-02 5.969607e+00 1.263182e-05 1.824481e-04
2.137962e-03 6.152564e+00 3.004928e+04 9.844873e-01 2.305714e+05 1.834828e+01 -4.275457e-02 8.196875e+00 1.324370e-05 1.676395e-04
2.187762e-03 6.079644e+00 2.926210e+04 9.648792e-01 2.328397e+05 1.852879e+01 6.661642e-02 8.793768e+00 1.342576e-05 1.799145e-04
2.238721e-03 6.004567e+00 2.849316e+04 9.926969e-01 2.490897e+05 1.982193e+01 4.060658e-02 1.098208e+01 1.283939e-05 1.864909e-04
2.290868e-03 5.931090e+00 2.775437e+04 1.038447e+00 2.541015e+05 2.022075e+01 9.586985e-02 6.054458e+00 1.288313e-05 2.045115e-04
2.344229e-03 5.858398e+00 2.703360e+04 9.649877e-01 2.248376e+05 1.789201e+01 -5.453929e-02 6.025809e+00 1.281317e-05 1.774764e-04
2.398833e-03 5.785227e+00 2.634204e+04 9.978304e-01 2.446247e+05 1.946662e+01 -5.720193e-02 1.457606e+01 1.367976e-05 2.016665e-04
2.454709e-03 5.714404e+00 2.566189e+04 1.033281e+00 2.447220e+05 1.947436e+01 3.239218e-03 9.917327e+00 1.250680e-05 2.017561e-04
2.511886e-03 5.639894e+00 2.500935e+04 1.035016e+00 2.536190e+05 2.018236e+01 2.654541e-02 4.501446e+00 1.371896e-05 2.169030e-04
2.570396e-03 5.563281e+00 2.436305e+04 9.718926e-01 2.310156e+05 1.838364e+01 6.391838e-03 1.176525e+01 1.349251e-05 2.048379e-04
2.630268e-03 5.490198e+00 2.374346e+04 1.102546e+00 2.587746e+05 2.059263e+01 8.742022e-03 6.990961e+00 1.461317e-05 2.308217e-04
2.691535e-03 5.419820e+00 2.314452e+04 1.016536e+00 2.302160e+05 1.832001e+01 -4.486437e-02 5.317539e+00 1.344181e-05 2.103359e-04
2.754229e-03 5.352508e+00 2.256882e+04 1.008821e+00 2.368393e+05 1.884707e+01 -2.205187e-02 8.476440e+00 1.407638e-05 2.259551e-04
2.818383e-03 5.271106e+00 2.198879e+04 9.973653e-01 2.249179e+05 1.789840e+01 -4.053382e-02 5.155290e+00 1.334966e-05 2.207097e-04
2.884032e-03 5.197714e+00 2.143999e+04 1.020342e+00 2.230919e+05 1.775309e+01 -5.333741e-03 4.463431e+00 1.295118e-05 2.319409e-04
2.951209e-03 5.129742e+00 2.089853e+04 1.020735e+00 2.272935e+05 1.808744e+01 -4.783139e-02 9.120267e+00 1.270497e-05 2.423927e-04
3.019952e-03 5.057925e+00 2.037996e+04 9.670463e-01 2.069741e+05 1.647048e+01 -4.663190e-03 4.102774e+00 1.304784e-05 2.240111e-04
3.090295e-03 4.983660e+00 1.986999e+04 1.024123e+00 2.233491e+05 1.777356e+01 -7.613999e-02 1.664481e+01 1.400139e-05 2.419040e-04
3.162278e-03 4.914474e+00 1.938034e+04 9.866169e-01 2.093756e+05 1.666158e+01 -2.483304e-02 3.712897e+00 1.352866e-05 2.427530e-04
3.235937e-03 4.839184e+00 1.889346e+04 1.073114e+00 2.323155e+05 1.848708e+01 -5.387633e-02 6.979449e+00 1.514780e-05 2.727200e-04
3.311311e-03 4.772479e+00 1.843100e+04 1.056541e+00 2.152255e+05 1.712710e+01 -4.233278e-02 1.160549e+01 1.365953e-05 2.615160e-04
3.388442e-03 4.704505e+00 1.797985e+04 1.028413e+00 2.138126e+05 1.701467e+01 -6.189817e-02 5.678468e+00 1.447871e-05 2.668413e-04
3.467369e-03 4.627949e+00 1.753347e+04 1.051543e+00 2.036781e+05 1.620818e+01 -2.456373e-03 1.478093e+01 1.365315e-05 2.639479e-04
3.548134e-03 4.560232e+00 1.710511e+04 1.080742e+00 2.184287e+05 1.738200e+01 -7.718263e-02 4.595732e+00 1.398562e-05 2.898551e-04
3.630781e-03 4.486335e+00 1.668078e+04 1.007746e+00 2.022389e+05 1.609366e+01 -7.298293e-02 3.215806e+00 1.397083e-05 2.799667e-04
3.715352e-03 4.424067e+00 1.627797e+04 1.019777e+00 2.017897e+05 1.605791e+01 -8.463959e-02 4.139677e+00 1.314088e-05 2.867577e-04
3.801894e-03 4.344026e+00 1.587778e+04 1.085266e+00 2.089489e+05 1.662762e+01 -8.701331e-02 5.452620e+00 1.513296e-05 3.044097e-04
3.890451e-03 4.280612e+00 1.549431e+04 1.060953e+00 2.011820e+05 1.600955e+01 -7.640799e-02 4.772659e+00 1.420104e-05 2.949674e-04
3.981072e-03 4.211702e+00 1.511713e+04 1.046982e+00 1.884052e+05 1.499281e+01 -3.839327e-02 5.140492e+00 1.311912e-05 2.921646e-04
4.073803e-03 4.139780e+00 1.474838e+04 9.939093e-01 1.904980e+05 1.515935e+01 -2.131777e-02 1.801252e+01 1.351802e-05 2.985910e-04
4.168694e-03 4.074885e+00 1.439210e+04 1.056896e+00 1.919847e+05 1.527766e+01 -1.227025e-01 1.016963e+01 1.367166e-05 3.185694e-04
4.265795e-03 4.009161e+00 1.404710e+04 1.063094e+00 1.876247e+05 1.493070e+01 -7.089825e-02 3.497055e+00 1.311775e-05 3.210805e-04
4.365158e-03 3.942377e+00 1.370896e+04 1.034068e+00 1.766843e+05 1.406009e+01 -5.225394e-02 2.493807e+00 1.430450e-05 3.105395e-04
4.466836e-03 3.874286e+00 1.337886e+04 1.056824e+00 1.770016e+05 1.408534e+01 -6.476920e-02 3.133586e+00 1.439175e-05 3.321542e-04
4.570882e-03 3.806355e+00 1.305789e+04 1.028209e+00 1.715294e+05 1.364987e+01 -1.180444e-01 3.196447e+00 1.414633e-05 3.275914e-04
4.677351e-03 3.737265e+00 1.274249e+04 9.676251e-01 1.538235e+05 1.224089e+01 -7.770743e-02 4.373490e+00 1.402474e-05 3.054399e-04
4.786301e-03 3.672082e+00 1.243807e+04 1.026526e+00 1.613766e+05 1.284194e+01 -5.970969e-02 4.304200e+00 1.489216e-05 3.312357e-04
4.897788e-03 3.606608e+00 1.214115e+04 1.049823e+00 1.613731e+05 1.284166e+01 -5.423617e-02 1.552523e+00 1.509135e-05 3.436780e-04
5.011872e-03 3.544488e+00 1.185223e+04 1.047215e+00 1.579437e+05 1.256876e+01 -1.137744e-01 2.718891e+00 1.474405e-05 3.463957e-04
5.128614e-03 3.478317e+00 1.156856e+04 9.923127e-01 1.476024e+05 1.174582e+01 -9.872036e-02 5.126189e+00 1.560494e-05 3.348780e-04
5.248075e-03 3.415251e+00 1.129331e+04 1.001208e+00 1.590991e+05 1.266070e+01 -9.461483e-02 3.030234e+00 1.529481e-05 3.757289e-04
5.370318e-03 3.352859e+00 1.102418e+04 1.012450e+00 1.458575e+05 1.160697e+01 7.890370e-03 3.051885e+00 1.479083e-05 3.570618e-04
5.495409e-03 3.292476e+00 1.076540e+04 1.023438e+00 1.493466e+05 1.188462e+01 -1.243460e-01 4.190761e+00 1.507045e-05 3.955050e-04
5.623413e-03 3.228572e+00 1.050843e+04 1.030620e+00 1.447034e+05 1.151513e+01 -5.053217e-02 2.369904e+00 1.521793e-05 3.809600e-04
5.754399e-03 3.163795e+00 1.025741e+04 1.017946e+00 1.413751e+05 1.125027e+01 -1.054063e-01 5.174531e+00 1.418948e-05 3.908774e-04
5.888437e-03 3.105694e+00 1.001606e+04 1.012834e+00 1.370954e+05 1.090970e+01 -7.389771e-02 7.191865e+00 1.373651e-05 3.900101e-04
6.025596e-03 3.045163e+00 9.778921e+03 1.025869e+00 1.332523e+05 1.060388e+01 -1.194062e-01 3.237192e+00 1.492492e-05 3.935225e-04
6.165950e-03 2.986009e+00 9.549590e+03 9.903992e-01 1.272639e+05 1.012734e+01 -1.224809e-01 2.335424e+00 1.419627e-05 3.861012e-04
6.309573e-03 2.925352e+00 9.327621e+03 9.836496e-01 1.255211e+05 9.988652e+00 1.122540e-02 1.631758e+00 1.521098e-05 4.129534e-04
6.456542e-03 2.866860e+00 9.105398e+03 9.767619e-01 1.153042e+05 9.175618e+00 -5.122465e-02 2.998406e+00 1.596143e-05 3.841873e-04
6.606934e-03 2.809293e+00 8.892624e+03 9.574770e-01 1.164424e+05 9.266188e+00 1.977605e-02 2.410947e+00 1.455899e-05 4.396491e-04
6.760830e-03 2.751657e+00 8.684778e+03 9.961805e-01 1.233546e+05 9.816246e+00 -4.071985e-02 1.755014e+00 1.605578e-05 4.519483e-04
6.918310e-03 2.699755e+00 8.480879e+03 1.068090e+00 1.270466e+05 1.011005e+01 -8.567197e-02 3.885787e+00 1.601366e-05 4.758741e-04
7.079458e-03 2.642508e+00 8.282315e+03 9.730055e-01 1.140373e+05 9.074800e+00 -3.411237e-03 2.968457e+00 1.445518e-05 4.494895e-04
7.244360e-03 2.587518e+00 8.088901e+03 9.793991e-01 1.195601e+05 9.514287e+00 -1.753834e-03 1.616240e+00 1.651646e-05 4.884494e-04
7.413102e-03 2.532854e+00 7.900117e+03 9.894224e-01 1.099622e+05 8.750516e+00 3.531397e-02 2.175698e+00 1.647925e-05 4.805041e-04
7.585776e-03 2.477657e+00 7.715009e+03 9.519784e-01 1.064083e+05 8.467704e+00 -1.491034e-02 1.441756e+00 1.547912e-05 4.921643e-04
7.762471e-03 2.425208e+00 7.535567e+03 1.055391e+00 1.140520e+05 9.075971e+00 -2.580740e-02 1.311247e+00 1.517321e-05 5.460835e-04
7.943282e-03 2.371435e+00 7.360633e+03 1.041302e+00 1.137809e+05 9.054397e+00 -1.057430e-01 1.356095e+00 1.535475e-05 5.572954e-04
8.128305e-03 2.323309e+00 7.188670e+03 9.786785e-01 1.039600e+05 8.272872e+00 -1.515352e-02 1.622975e+00 1.616399e-05 5.431414e-04
8.317638e-03 2.271155e+00 7.023327e+03 1.038625e+00 1.054278e+05 8.389679e+00 -5.108887e-02 2.188252e+00 1.543320e-05 5.805657e-04
8.511380e-03 2.217652e+00 6.858878e+03 9.698241e-01 9.592539e+04 7.633500e+00 4.630121e-02 2.101925e+00 1.518294e-05 5.385206e-04
8.709636e-03 2.171338e+00 6.699190e+03 1.001863e+00 9.975336e+04 7.938120e+00 -4.413688e-02 1.278653e+00 1.486345e-05 5.844062e-04
8.912509e-03 2.119665e+00 6.542913e+03 9.952317e-01 9.034209e+04 7.189195e+00 -6.642786e-02 1.765469e+00 1.539250e-05 5.645233e-04
9.120108e-03 2.072803e+00 6.391871e+03 9.503486e-01 8.722285e+04 6.940974e+00 -6.020380e-02 1.360452e+00 1.544131e-05 5.697482e-04
9.332543e-03 2.026763e+00 6.243701e+03 9.892200e-01 9.230821e+04 7.345654e+00 -4.128768e-02 2.984825e+00 1.551781e-05 6.398804e-04
9.549926e-03 1.978624e+00 6.098862e+03 1.057988e+00 8.909321e+04 7.089813e+00 3.175940e-03 1.371050e+00 1.648346e-05 6.630882e-04
9.772372e-03 1.934381e+00 5.959204e+03 1.004632e+00 8.812142e+04 7.012479e+00 -3.965414e-02 2.347665e+00 1.635765e-05 6.762802e-04
1.000000e-02 1.885476e+00 5.820555e+03 8.946196e-01 7.240572e+04 5.761864e+00 3.911317e-02 1.509174e+00 1.576054e-05 5.610364e-04
1.023293e-02 1.840735e+00 5.685376e+03 9.408074e-01 7.654822e+04 6.091514e+00 -1.195710e-02 1.965827e+00 1.632330e-05 6.485810e-04
1.047129e-02 1.799102e+00 5.554870e+03 9.792061e-01 8.501662e+04 6.765408e+00 2.975233e-02 1.643795e+00 1.717206e-05 6.879979e-04
1.071519e-02 1.754630e+00 5.427555e+03 1.025801e+00 8.018391e+04 6.380832e+00 -1.863541e-02 9.362025e-01 1.629019e-05 7.444607e-04
1.096478e-02 1.711341e+00 5.300859e+03 1.030510e+00 7.760540e+04 6.175641e+00 -6.385384e-02 1.257824e+00 1.664190e-05 7.409653e-04
1.122018e-02 1.670373e+00 5.179642e+03 1.052967e+00 8.079656e+04 6.429586e+00 4.417113e-02 1.101061e+00 1.791833e-05 8.265535e-04
1.148154e-02 1.626566e+00 5.060232e+03 9.680888e-01 7.716898e+04 6.140912e+00 7.929040e-02 1.756756e+00 1.606226e-05 7.973156e-04
1.174898e-02 1.589946e+00 4.943340e+03 9.929872e-01 7.064802e+04 5.621991e+00 3.615737e-03 1.557815e+00 1.742667e-05 7.733504e-04
1.202264e-02 1.550695e+00 4.830043e+03 1.000173e+00 6.883347e+04 5.477594e+00 -1.033020e-02 8.942915e-01 1.838151e-05 7.884096e-04
1.230269e-02 1.511239e+00 4.718218e+03 9.830795e-01 6.572413e+04 5.230160e+00 -4.676602e-02 1.414905e+00 1.769916e-05 8.341872e-04
1.258925e-02 1.470910e+00 4.609821e+03 9.881542e-01 6.029962e+04 4.798491e+00 -4.403542e-02 9.534708e-01 1.710909e-05 7.864855e-04
1.288250e-02 1.433734e+00 4.504382e+03 9.383866e-01 6.102343e+04 4.856090e+00 -3.767798e-02 1.945432e+00 1.785986e-05 8.468297e-04
1.318257e-02 1.397052e+00 4.400598e+03 9.833610e-01 5.995350e+04 4.770948e+00 -4.258587e-02 8.227505e-01 1.832898e-05 8.611342e-04
1.348963e-02 1.361928e+00 4.301221e+03 9.421016e-01 5.359594e+04 4.265029e+00 -1.242449e-02 6.810852e-01 1.744784e-05 8.154380e-04
1.380384e-02 1.324871e+00 4.201304e+03 8.635287e-01 4.798612e+04 3.818614e+00 -5.195830e-02 1.658736e+00 1.859536e-05 7.892492e-04
1.412538e-02 1.291323e+00 4.105814e+03 9.304556e-01 5.553787e+04 4.419563e+00 -3.303554e-02 1.344738e+00 1.855986e-05 9.187426e-04
1.445440e-02 1.259748e+00 4.012330e+03 9.732151e-01 5.387171e+04 4.286974e+00 -3.327085e-02 4.434957e+00 1.944101e-05 9.692367e-04
1.479108e-02 1.225997e+00 3.919147e+03 9.853056e-01 5.077760e+04 4.040753e+00 1.285016e-02 9.987798e-01 1.968113e-05 9.636316e-04
1.513561e-02 1.192117e+00 3.829541e+03 9.447559e-01 4.966004e+04 3.951820e+00 3.483802e-02 1.064361e+00 1.926881e-05 9.965792e-04
1.548817e-02 1.158327e+00 3.741596e+03 1.002098e+00 4.857180e+04 3.865221e+00 2.047850e-02 1.675437e+00 2.032738e-05 1.020460e-03
1.584893e-02 1.129084e+00 3.655902e+03 1.009028e+00 4.879614e+04 3.883073e+00 -9.207017e-02 8.978963e-01 1.823309e-05 1.102978e-03
1.621810e-02 1.096135e+00 3.571466e+03 9.604129e-01 4.574830e+04 3.640534e+00 1.904820e-02 9.934267e-01 1.965138e-05 1.076365e-03
1.659587e-02 1.066422e+00 3.490757e+03 9.094140e-01 4.505701e+04 3.585523e+00 2.045059e-02 7.872567e-01 1.949485e-05 1.084835e-03
1.698244e-02 1.037603e+00 3.410628e+03 9.587605e-01 4.557982e+04 3.627127e+00 6.107833e-02 8.404840e-01 1.914494e-05 1.156115e-03
1.737801e-02 1.008666e+00 3.332721e+03 1.000564e+00 4.200134e+04 3.342360e+00 5.385444e-02 1.043925e+00 1.997548e-05 1.176062e-03
1.778279e-02 9.803001e-01 3.256806e+03 9.450111e-01 4.059021e+04 3.230066e+00 9.002603e-03 1.829746e+00 2.150914e-05 1.205116e-03
1.819701e-02 9.522269e-01 3.182175e+03 9.439990e-01 3.982009e+04 3.168782e+00 -1.050688e-02 9.319613e-01 2.042308e-05 1.278439e-03
1.862087e-02 9.279903e-01 3.109496e+03 8.941341e-01 3.644384e+04 2.900109e+00 1.070581e-01 8.022574e-01 2.171057e-05 1.192157e-03
1.905461e-02 8.986998e-01 3.038319e+03 1.013943e+00 3.986841e+04 3.172627e+00 -5.898752e-02 5.346511e-01 2.198063e-05 1.430560e-03
1.949845e-02 8.743942e-01 2.968423e+03 9.348849e-01 3.682556e+04 2.930485e+00 1.988523e-02 1.238473e+00 2.031961e-05 1.311670e-03
1.995262e-02 8.472532e-01 2.900278e+03 9.521215e-01 3.256567e+04 2.591494e+00 -2.339515e-02 6.016770e-01 2.152824e-05 1.308414e-03
2.041738e-02 8.274029e-01 2.835772e+03 9.414524e-01 3.382696e+04 2.691864e+00 -1.129387e-01 5.943879e-01 2.042655e-05 1.412483e-03
2.089296e-02 8.005246e-01 2.769347e+03 9.306148e-01 3.366346e+04 2.678853e+00 -7.999233e-02 5.636189e-01 2.044819e-05 1.460862e-03
2.137962e-02 7.771051e-01 2.707165e+03 8.323415e-01 3.048506e+04 2.425924e+00 2.814990e-03 6.209342e-01 1.934816e-05 1.410716e-03
2.187762e-02 7.550131e-01 2.645806e+03 9.458971e-01 3.109197e+04 2.474220e+00 -1.521139e-03 8.684026e-01 2.117511e-05 1.585580e-03
2.238721e-02 7.317077e-01 2.584954e+03 9.404205e-01 3.236409e+04 2.575452e+00 -1.157462e-01 8.051328e-01 2.315568e-05 1.692607e-03
2.290868e-02 7.096548e-01 2.525868e+03 8.875045e-01 2.626335e+04 2.089971e+00 -3.507559e-02 8.789060e-01 2.085791e-05 1.519782e-03
2.344229e-02 6.893914e-01 2.468368e+03 9.405134e-01 2.816993e+04 2.241691e+00 -1.032489e-02 7.992265e-01 2.089926e-05 1.666845e-03
2.398833e-02 6.680818e-01 2.411696e+03 9.333093e-01 2.835105e+04 2.256105e+00 -3.193681e-02 2.393045e-01 2.376995e-05 1.845931e-03
2.454709e-02 6.470350e-01 2.357039e+03 8.879964e-01 2.600683e+04 2.069558e+00 2.727034e-02 5.865758e-01 2.297812e-05 1.691787e-03
2.511886e-02 6.279285e-01 2.302150e+03 9.452117e-01 2.620704e+04 2.085490e+00 -7.619000e-02 6.496250e-01 2.525323e-05 1.954420e-03
2.570396e-02 6.083917e-01 2.250323e+03 9.500581e-01 2.723693e+04 2.167446e+00 -3.960674e-02 1.030940e+00 2.255194e-05 2.102825e-03
2.630268e-02 5.921917e-01 2.199207e+03 8.742361e-01 2.428974e+04 1.932916e+00 -3.380072e-02 7.046176e-01 2.216032e-05 1.980018e-03
2.691535e-02 5.729225e-01 2.149318e+03 9.686725e-01 2.463760e+04 1.960598e+00 -1.913367e-02 1.006542e+00 2.307855e-05 2.099276e-03
2.754229e-02 5.542680e-01 2.100227e+03 9.170847e-01 2.190238e+04 1.742936e+00 2.323670e-02 3.904589e-01 2.440101e-05 2.090823e-03
2.818383e-02 5.380809e-01 2.052625e+03 9.686050e-01 2.194826e+04 1.746587e+00 3.056296e-02 8.675707e-01 2.279658e-05 2.239261e-03
2.884032e-02 5.203042e-01 2.005875e+03 8.351635e-01 1.880618e+04 1.496548e+00 3.166144e-02 6.154742e-01 2.720702e-05 2.069737e-03
2.951209e-02 5.041639e-01 1.959826e+03 8.866083e-01 2.052513e+04 1.633338e+00 3.826224e-02 3.573268e-01 2.336259e-05 2.316931e-03
3.019952e-02 4.876414e-01 1.915674e+03 8.919804e-01 2.089387e+04 1.662682e+00 2.486039e-02 8.515137e-01 2.798061e-05 2.486078e-03
3.090295e-02 4.738848e-01 1.871955e+03 9.241049e-01 1.992851e+04 1.585860e+00 3.715611e-02 5.515483e-01 2.703822e-05 2.490208e-03
3.162278e-02 4.571839e-01 1.829518e+03 9.364874e-01 1.890822e+04 1.504669e+00 -3.375638e-02 5.201125e-01 2.567844e-05 2.573986e-03
3.235937e-02 4.446436e-01 1.788454e+03 8.883892e-01 1.786816e+04 1.421903e+00 -6.827788e-02 2.935401e-01 2.559487e-05 2.610607e-03
3.311311e-02 4.305032e-01 1.747375e+03 8.645295e-01 1.691186e+04 1.345803e+00 -5.519029e-02 3.377722e-01 2.717902e-05 2.610940e-03
3.388442e-02 4.160425e-01 1.707805e+03 8.666386e-01 1.639318e+04 1.304527e+00 -8.976572e-02 4.556675e-01 2.734847e-05 2.628777e-03
3.467369e-02 4.025932e-01 1.668559e+03 9.177067e-01 1.718689e+04 1.367689e+00 -1.160884e-01 7.158382e-01 2.846921e-05 2.936741e-03
3.548134e-02 3.895083e-01 1.630734e+03 9.428276e-01 1.649006e+04 1.312237e+00 -2.150733e-02 3.779783e-01 2.769729e-05 3.108557e-03
3.630781e-02 3.757749e-01 1.592892e+03 8.834016e-01 1.504828e+04 1.197504e+00 -8.281960e-02 3.300643e-01 2.825866e-05 2.958728e-03
3.715352e-02 3.647640e-01 1.557268e+03 8.635093e-01 1.419974e+04 1.129979e+00 -8.919657e-03 3.977083e-01 2.921083e-05 3.012056e-03
3.801894e-02 3.530329e-01 1.521674e+03 8.838259e-01 1.371004e+04 1.091010e+00 -3.483438e-02 4.875955e-01 2.775657e-05 3.067895e-03
3.890451e-02 3.410140e-01 1.486737e+03 9.314822e-01 1.428635e+04 1.136871e+00 -2.076092e-02 2.228055e-01 3.033477e-05 3.555454e-03
3.981072e-02 3.292919e-01 1.453183e+03 9.704027e-01 1.511638e+04 1.202923e+00 -7.470849e-02 3.924705e-01 2.950322e-05 3.911936e-03
4.073803e-02 3.186828e-01 1.419698e+03 8.861604e-01 1.368459e+04 1.088985e+00 -1.062381e-01 2.968328e-01 2.866704e-05 3.944416e-03
4.168694e-02 3.082309e-01 1.387779e+03 9.154296e-01 1.257765e+04 1.000898e+00 -7.875347e-02 3.465480e-01 3.152817e-05 3.870886e-03
4.265795e-02 2.965861e-01 1.356031e+03 8.473755e-01 1.137153e+04 9.049177e-01 -2.898508e-02 1.105818e-01 3.110902e-05 3.668754e-03
4.365158e-02 2.884430e-01 1.325121e+03 9.288062e-01 1.246871e+04 9.922287e-01 1.561587e-02 2.091128e-01 3.231617e-05 4.179565e-03
