#./double_munderdamped_3d --dev=1 --amp=10.0 --omega=1 --mass=0.0 --force=0 --Dg=0.01 --block=256 --paths=1024 --periods=1000 --trans=100 --samples=10000 --spp=10000 --algorithm=euler --pav=1 --mode=moments --domain=1d --domainx=g:-3:0:300:1 --domainy=s:-1:2:100:1 --domainz=a:-1:2.5:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=50.0 --zeta=0.02 --comp=0 --mean=1.0 --second=2.0 --skew=0.99 --distribution=s>> 1D_double_g:-3:0:300:1_2.0_50.0_0.99_1.0_10.0.dat
#g <<v>> <<v^2>> qnu(q) mu_q Dx Gx Gv EBx EBv
2.238721e-03 1.415465e+00 2.597978e+04 9.931994e-01 6.024993e+05 4.794537e+01 3.415985e-02 1.138935e+01 1.557782e-05 8.702697e-03
2.290868e-03 1.416442e+00 2.529461e+04 9.606701e-01 6.288901e+05 5.004549e+01 -7.004504e-02 1.030674e+01 1.551727e-05 8.619315e-03
2.344229e-03 1.418096e+00 2.463094e+04 9.214700e-01 5.996823e+05 4.772120e+01 1.002062e-01 9.345159e+00 1.447720e-05 8.316668e-03
2.398833e-03 1.418892e+00 2.398551e+04 9.837645e-01 6.339855e+05 5.045096e+01 1.687291e-02 1.012736e+01 1.441727e-05 9.151431e-03
2.454709e-03 1.416549e+00 2.335475e+04 9.567922e-01 5.873432e+05 4.673929e+01 2.104396e-02 5.897880e+00 1.516828e-05 8.390137e-03
2.511886e-03 1.416131e+00 2.275161e+04 9.913429e-01 5.990203e+05 4.766852e+01 -8.052341e-02 6.764351e+00 1.537444e-05 8.590447e-03
2.570396e-03 1.417867e+00 2.216355e+04 8.944634e-01 6.096879e+05 4.851742e+01 1.637605e-02 1.160961e+01 1.463675e-05 8.503204e-03
2.630268e-03 1.415440e+00 2.158717e+04 8.962778e-01 6.161997e+05 4.903561e+01 -5.083952e-02 6.505972e+00 1.637998e-05 8.792273e-03
2.691535e-03 1.414833e+00 2.102865e+04 9.647606e-01 5.710176e+05 4.544013e+01 -1.872748e-02 1.743080e+01 1.559425e-05 8.147943e-03
2.754229e-03 1.416277e+00 2.048882e+04 9.920467e-01 6.510993e+05 5.181283e+01 -5.383019e-02 2.267489e+01 1.576470e-05 9.360428e-03
2.818383e-03 1.413649e+00 1.996507e+04 9.884456e-01 6.604825e+05 5.255953e+01 -5.986453e-02 7.529018e+00 1.567774e-05 9.387612e-03
2.884032e-03 1.402923e+00 1.945159e+04 9.307928e-01 6.111874e+05 4.863675e+01 -5.634745e-02 9.336701e+00 1.637418e-05 8.785489e-03
2.951209e-03 1.422027e+00 1.896452e+04 9.616693e-01 6.007367e+05 4.780510e+01 3.158636e-02 7.742623e+00 1.457341e-05 8.548664e-03
3.019952e-03 1.401540e+00 1.847984e+04 9.740573e-01 6.178153e+05 4.916418e+01 1.509236e-02 6.889090e+00 1.438950e-05 8.960315e-03
3.090295e-03 1.416914e+00 1.801667e+04 9.651845e-01 6.095996e+05 4.851039e+01 5.340126e-02 7.000526e+00 1.544587e-05 8.669528e-03
3.162278e-03 1.413372e+00 1.755749e+04 1.032873e+00 6.763852e+05 5.382503e+01 2.337843e-02 5.895077e+00 1.574321e-05 9.864458e-03
3.235937e-03 1.417636e+00 1.711373e+04 8.755024e-01 5.640465e+05 4.488539e+01 2.112388e-03 8.885611e+00 1.467807e-05 7.980729e-03
3.311311e-03 1.411685e+00 1.668344e+04 9.782494e-01 6.024079e+05 4.793809e+01 -7.764100e-03 8.478449e+00 1.623054e-05 8.375550e-03
3.388442e-03 1.410494e+00 1.626557e+04 9.646948e-01 6.283611e+05 5.000339e+01 -6.143398e-02 5.965054e+00 1.628639e-05 8.808076e-03
3.467369e-03 1.403898e+00 1.585538e+04 9.780476e-01 6.536914e+05 5.201911e+01 -1.998398e-02 1.236676e+01 1.547972e-05 8.921826e-03
3.548134e-03 1.416033e+00 1.546510e+04 9.057005e-01 5.910942e+05 4.703778e+01 -4.657218e-02 5.042544e+00 1.541873e-05 8.324822e-03
3.630781e-03 1.413294e+00 1.507785e+04 9.304758e-01 5.985522e+05 4.763127e+01 -7.239115e-02 1.057990e+01 1.584085e-05 8.375569e-03
3.715352e-03 1.410046e+00 1.470225e+04 9.740530e-01 6.300812e+05 5.014027e+01 -5.224986e-02 5.186807e+00 1.415971e-05 8.928872e-03
3.801894e-03 1.414784e+00 1.433737e+04 9.622748e-01 6.218240e+05 4.948318e+01 -2.030657e-02 3.769535e+00 1.510327e-05 8.759683e-03
3.890451e-03 1.407617e+00 1.398056e+04 9.974299e-01 6.116954e+05 4.867717e+01 -6.809443e-02 8.334847e+00 1.574865e-05 8.677520e-03
3.981072e-03 1.406632e+00 1.363610e+04 9.693995e-01 5.730194e+05 4.559944e+01 3.637482e-02 3.766486e+00 1.548213e-05 8.438074e-03
4.073803e-03 1.407183e+00 1.329885e+04 1.001082e+00 6.623111e+05 5.270504e+01 -4.458993e-02 4.614271e+00 1.599282e-05 9.617530e-03
4.168694e-03 1.409465e+00 1.297272e+04 9.498193e-01 6.065502e+05 4.826773e+01 1.407113e-02 5.381273e+00 1.471906e-05 8.490767e-03
4.265795e-03 1.402162e+00 1.265200e+04 9.346948e-01 6.058319e+05 4.821057e+01 -1.523657e-02 1.607942e+01 1.508470e-05 8.844503e-03
4.365158e-03 1.410236e+00 1.234655e+04 9.544042e-01 6.060505e+05 4.822797e+01 9.615148e-03 1.019961e+01 1.496991e-05 8.366882e-03
4.466836e-03 1.404052e+00 1.204005e+04 9.577084e-01 6.174694e+05 4.913665e+01 -9.800621e-03 5.099294e+00 1.528839e-05 9.024652e-03
4.570882e-03 1.409739e+00 1.174833e+04 9.743583e-01 6.379094e+05 5.076321e+01 -6.393329e-02 3.474693e+00 1.660718e-05 9.225202e-03
4.677351e-03 1.405910e+00 1.146030e+04 9.002107e-01 5.695618e+05 4.532429e+01 3.220073e-03 5.439255e+00 1.464877e-05 8.194136e-03
4.786301e-03 1.406965e+00 1.118261e+04 9.534716e-01 6.324873e+05 5.033174e+01 -1.251960e-02 6.350782e+00 1.604210e-05 9.225819e-03
4.897788e-03 1.405279e+00 1.090983e+04 9.495379e-01 5.702219e+05 4.537682e+01 2.513180e-02 4.862647e+00 1.562057e-05 8.350653e-03
5.011872e-03 1.402052e+00 1.064553e+04 9.466631e-01 6.255504e+05 4.977972e+01 6.066429e-02 3.390002e+00 1.655694e-05 8.897445e-03
5.128614e-03 1.400117e+00 1.038518e+04 9.703300e-01 6.289807e+05 5.005269e+01 1.572226e-02 6.032291e+00 1.653073e-05 8.898632e-03
5.248075e-03 1.405062e+00 1.013670e+04 9.298405e-01 5.985906e+05 4.763432e+01 4.441132e-02 4.060288e+00 1.527738e-05 8.452678e-03
5.370318e-03 1.401479e+00 9.890493e+03 9.619485e-01 5.886025e+05 4.683950e+01 -6.496798e-02 3.421365e+00 1.620866e-05 8.537033e-03
5.495409e-03 1.390674e+00 9.651317e+03 9.428196e-01 5.777592e+05 4.597662e+01 -3.648911e-02 3.868277e+00 1.620622e-05 8.407417e-03
5.623413e-03 1.391671e+00 9.417725e+03 9.651626e-01 6.034058e+05 4.801751e+01 -5.535722e-02 3.006387e+00 1.688649e-05 8.871052e-03
5.754399e-03 1.397547e+00 9.193923e+03 1.006469e+00 6.155118e+05 4.898088e+01 -4.317590e-02 5.759821e+00 1.637263e-05 9.426389e-03
5.888437e-03 1.388833e+00 8.970051e+03 9.755852e-01 5.966714e+05 4.748160e+01 -8.710588e-03 5.127284e+00 1.609902e-05 8.747901e-03
6.025596e-03 1.393997e+00 8.755142e+03 9.294806e-01 6.113542e+05 4.865002e+01 1.126365e-01 4.340260e+00 1.743102e-05 8.848469e-03
6.165950e-03 1.402921e+00 8.545730e+03 9.937038e-01 6.774381e+05 5.390881e+01 2.710311e-02 7.667637e+00 1.650497e-05 9.544880e-03
6.309573e-03 1.391871e+00 8.341336e+03 9.327891e-01 6.110403e+05 4.862504e+01 2.371939e-02 2.584095e+00 1.699217e-05 9.295489e-03
6.456542e-03 1.388325e+00 8.141454e+03 9.079289e-01 5.572887e+05 4.434762e+01 -4.751747e-03 4.474870e+00 1.630658e-05 8.366570e-03
6.606934e-03 1.385621e+00 7.945469e+03 9.108128e-01 5.953304e+05 4.737489e+01 -5.310737e-02 2.110511e+00 1.688166e-05 8.874981e-03
6.760830e-03 1.386056e+00 7.755999e+03 9.042542e-01 6.050366e+05 4.814728e+01 -3.334747e-02 3.901882e+00 1.793843e-05 8.771669e-03
6.918310e-03 1.382681e+00 7.570523e+03 9.585069e-01 6.218234e+05 4.948313e+01 -2.441198e-02 3.275754e+00 1.879300e-05 9.159375e-03
7.079458e-03 1.378523e+00 7.390993e+03 9.137108e-01 6.125860e+05 4.874804e+01 -8.227617e-02 3.795111e+00 1.713172e-05 8.870832e-03
7.244360e-03 1.387234e+00 7.214217e+03 9.590688e-01 6.499119e+05 5.171834e+01 -9.530018e-02 5.514304e+00 1.692397e-05 9.335284e-03
7.413102e-03 1.380235e+00 7.044599e+03 9.182657e-01 5.884329e+05 4.682600e+01 -1.215149e-02 3.648703e+00 1.748094e-05 8.535065e-03
7.585776e-03 1.388704e+00 6.878779e+03 9.811259e-01 6.166587e+05 4.907214e+01 -4.235229e-02 3.640094e+00 1.782250e-05 9.050751e-03
7.762471e-03 1.383239e+00 6.715307e+03 9.987359e-01 6.308783e+05 5.020370e+01 -4.585920e-02 3.856544e+00 1.841747e-05 9.412664e-03
7.943282e-03 1.380701e+00 6.553983e+03 8.491445e-01 5.603838e+05 4.459392e+01 3.128514e-03 2.689548e+00 1.784003e-05 8.317598e-03
8.128305e-03 1.372295e+00 6.399723e+03 9.647179e-01 6.119627e+05 4.869844e+01 -6.369194e-02 3.336025e+00 1.816442e-05 9.232805e-03
8.317638e-03 1.375267e+00 6.248857e+03 9.350170e-01 5.955776e+05 4.739456e+01 2.084588e-02 3.000854e+00 1.791952e-05 9.013664e-03
8.511380e-03 1.376722e+00 6.100798e+03 9.226921e-01 6.055446e+05 4.818771e+01 -6.709838e-02 3.140620e+00 1.838686e-05 8.834206e-03
8.709636e-03 1.379937e+00 5.957421e+03 8.661162e-01 5.410088e+05 4.305211e+01 5.511603e-02 3.204411e+00 1.765234e-05 8.184524e-03
8.912509e-03 1.373555e+00 5.816356e+03 9.352115e-01 5.688925e+05 4.527103e+01 2.309859e-02 3.353785e+00 1.720170e-05 8.490531e-03
9.120108e-03 1.370761e+00 5.678046e+03 9.225928e-01 5.986264e+05 4.763717e+01 -3.736982e-02 2.397280e+00 1.890069e-05 9.151508e-03
9.332543e-03 1.372243e+00 5.545533e+03 9.524499e-01 6.268400e+05 4.988234e+01 -4.754058e-02 2.462501e+00 1.891728e-05 9.341133e-03
9.549926e-03 1.367904e+00 5.414421e+03 9.441128e-01 5.787443e+05 4.605500e+01 -2.746258e-02 2.616416e+00 1.828066e-05 8.936543e-03
9.772372e-03 1.368442e+00 5.287757e+03 9.034346e-01 6.167880e+05 4.908243e+01 2.992893e-02 1.682016e+00 1.778629e-05 9.017778e-03
1.000000e-02 1.370499e+00 5.163822e+03 9.279921e-01 5.731991e+05 4.561373e+01 -1.006540e-01 2.209136e+00 1.918996e-05 8.687330e-03
1.023293e-02 1.365600e+00 5.042054e+03 9.063620e-01 5.895278e+05 4.691313e+01 -8.049742e-02 3.450945e+00 1.763984e-05 8.869439e-03
1.047129e-02 1.368085e+00 4.924050e+03 8.733329e-01 5.819761e+05 4.631219e+01 -4.673507e-02 1.410043e+00 1.934778e-05 8.923113e-03
1.071519e-02 1.369481e+00 4.809415e+03 9.866377e-01 6.312100e+05 5.023009e+01 1.312427e-02 2.462755e+00 1.872450e-05 9.473671e-03
1.096478e-02 1.366610e+00 4.695861e+03 1.009037e+00 6.146082e+05 4.890897e+01 -3.899413e-02 2.099271e+00 1.921865e-05 9.832168e-03
1.122018e-02 1.357808e+00 4.586443e+03 9.105099e-01 5.746244e+05 4.572716e+01 -5.799310e-02 1.624653e+00 1.849296e-05 8.918055e-03
1.148154e-02 1.362590e+00 4.479114e+03 9.934706e-01 5.945036e+05 4.730909e+01 2.057186e-02 4.125898e+00 1.862811e-05 9.346937e-03
1.174898e-02 1.364237e+00 4.374837e+03 1.024976e+00 6.637652e+05 5.282076e+01 -1.848331e-02 1.902017e+00 1.959964e-05 1.000670e-02
1.202264e-02 1.364690e+00 4.272608e+03 1.014370e+00 6.129907e+05 4.878025e+01 -2.216730e-02 2.025350e+00 1.923925e-05 9.355841e-03
1.230269e-02 1.356109e+00 4.172622e+03 8.717917e-01 5.477420e+05 4.358792e+01 -4.434708e-02 1.720908e+00 1.858898e-05 8.295908e-03
1.258925e-02 1.354216e+00 4.074466e+03 9.894933e-01 6.113637e+05 4.865078e+01 6.395210e-03 1.474560e+00 1.987718e-05 9.040733e-03
1.288250e-02 1.361100e+00 3.980677e+03 9.762918e-01 6.032200e+05 4.800272e+01 9.825260e-03 2.351690e+00 1.898262e-05 9.247350e-03
1.318257e-02 1.352126e+00 3.887530e+03 9.141130e-01 5.939930e+05 4.726846e+01 2.080401e-02 2.024844e+00 2.127890e-05 9.249909e-03
1.348963e-02 1.353055e+00 3.796419e+03 9.833652e-01 5.915406e+05 4.707330e+01 1.755953e-02 1.945705e+00 1.864911e-05 9.380013e-03
1.380384e-02 1.350715e+00 3.708053e+03 9.153894e-01 5.908088e+05 4.701507e+01 -1.300086e-02 1.893445e+00 1.847693e-05 9.013708e-03
1.412538e-02 1.353278e+00 3.622361e+03 9.473192e-01 5.999097e+05 4.773930e+01 -3.144586e-02 1.707075e+00 1.988248e-05 9.302453e-03
1.445440e-02 1.349023e+00 3.537916e+03 9.530066e-01 6.511292e+05 5.181522e+01 -5.115757e-02 2.215498e+00 1.968253e-05 9.974342e-03
1.479108e-02 1.344979e+00 3.455779e+03 9.566713e-01 5.791316e+05 4.608582e+01 2.697484e-02 1.175567e+00 1.954492e-05 9.426921e-03
1.513561e-02 1.350817e+00 3.375266e+03 9.271026e-01 5.795128e+05 4.611616e+01 -7.917059e-03 1.211462e+00 2.144387e-05 8.879489e-03
1.548817e-02 1.339105e+00 3.296583e+03 9.563062e-01 6.244275e+05 4.969036e+01 -2.911715e-02 1.918134e+00 2.081336e-05 9.616526e-03
1.584893e-02 1.338387e+00 3.219898e+03 9.101618e-01 5.984939e+05 4.762663e+01 -1.625859e-02 1.586689e+00 2.148761e-05 9.158056e-03
1.621810e-02 1.341434e+00 3.145532e+03 9.011559e-01 5.636372e+05 4.485282e+01 7.232762e-02 1.140513e+00 1.964578e-05 8.909341e-03
1.659587e-02 1.333866e+00 3.072564e+03 9.840240e-01 6.004425e+05 4.778169e+01 1.900415e-02 2.227432e+00 2.055969e-05 9.556868e-03
1.698244e-02 1.331092e+00 3.000875e+03 9.379385e-01 5.755543e+05 4.580115e+01 -4.739861e-02 2.410181e+00 2.183217e-05 8.734571e-03
1.737801e-02 1.334106e+00 2.932295e+03 9.057633e-01 5.707036e+05 4.541515e+01 -3.633951e-02 8.355303e-01 2.037687e-05 9.251689e-03
1.778279e-02 1.329517e+00 2.864268e+03 9.857219e-01 6.459401e+05 5.140228e+01 -4.489996e-02 2.094853e+00 2.086334e-05 1.011878e-02
1.819701e-02 1.328476e+00 2.797568e+03 9.586420e-01 5.823409e+05 4.634122e+01 -6.399890e-02 1.983266e+00 2.176459e-05 9.628293e-03
1.862087e-02 1.321811e+00 2.732655e+03 9.478821e-01 6.101385e+05 4.855328e+01 -2.045955e-02 1.227862e+00 2.178556e-05 9.729255e-03
1.905461e-02 1.328801e+00 2.669422e+03 8.767329e-01 5.616332e+05 4.469335e+01 -7.390022e-03 7.230892e-01 2.233015e-05 8.968131e-03
1.949845e-02 1.330534e+00 2.608675e+03 9.928008e-01 6.080817e+05 4.838961e+01 1.835026e-03 1.503553e+00 2.211417e-05 9.606663e-03
1.995262e-02 1.324507e+00 2.547405e+03 9.400587e-01 6.069358e+05 4.829841e+01 -2.779739e-02 1.059696e+00 2.250672e-05 9.599848e-03
2.041738e-02 1.321922e+00 2.488669e+03 9.702873e-01 6.154284e+05 4.897424e+01 -5.553588e-02 1.587688e+00 2.218645e-05 1.002598e-02
